concept,rep,prompt,response
Axe,0,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Shaft or handle made from wood, plastic, or other materials
2. Head made from metal, typically steel
3. Designed for chopping or splitting wood
4. Comes in various sizes, lengths, and weights
5. Has a bit on one end for penetrating wood fibers
6. May have a spike or pick on the reverse side for prying or removing nails
7. Some axes have a protective cover for the bit to prevent accidental injury
8. Can be used for camping, woodworking, or emergency purposes
9. Used for felling trees, chopping wood, or splitting logs
10. May have a protective sheath for storage and transportation
11. Can be manually powered or motorized (in the case of a chainsaw)
12. Can be double-bit (having two bits on opposite ends) or single-bit.
13. May have a hammer poll on the opposite end of the bit for driving in stakes or wedges
14. Can be used for clearing brush or thinning forests
15. May have a grip for better control and comfort while using."
Axe,1,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Long handle
2. Head with a sharp edge
3. Used for cutting or chopping
4. Typically made of wood, metal, or composite materials
5. Has a grip for holding comfort
6. Can be used to fell trees or cut wood for building
7. Comes in various sizes and weights
8. Often has a protective sheath for safety
9. May have a specialized design for specific purposes, such as splitting wood or felling trees
10. Can be used for self-defense in some cultures
11. Requires regular sharpening for optimal performance
12. May have a brand name or logo
13. Can be axe-type tools like Hatchet, Felling axe, Splitting maul, etc.
14. Can be used as a makeshift tool in survival situations."
Axe,2,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Long handle
2. Head for striking
3. Made of wood, metal, or composite materials
4. Sharp edge or blade on head
5. Used for cutting or splitting wood
6. Various shapes for different purposes (e.g., hatchet, axe, double-bit)
7. Handle often fitted with a grip for comfort
8. Weighs between 1 to 3 kilograms, depending on the type
9. May include a protective sheath for safe storage
10. Can be hand-held or used with both hands
11. Has a distinctive design for easy identification
12. Used in woodworking, survival situations, and camping
13. May have a hammer head on the opposite end (axe/hatchet combo)
14. Comes in different sizes for various tasks
15. Head is usually attached to the handle with a wedge and a collar, allowing it to be easily replaced if damaged."
Axe,3,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Long handle
2. Head made of metal
3. Sharp edge
4. Used for felling or cutting trees
5. Sometimes has a spike (axe handle) or a flat end (hatchet)
6. Various sizes available
7. Weighted for balance and power
8. Handle material may be wood, plastic, or fiberglass
9. Has a grip for secure holding
10. Sharpened edge for cutting effectiveness
11. May have a notch for hanging or storage
12. Comes in different designs and colors for aesthetic purposes
13. Designed for outdoor use
14. Requires regular maintenance and sharpening
15. Can be used for tasks other than felling trees, such as chopping wood or digging."
Axe,4,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Sharp edge
2. Handle for grip
3. Head made of metal (often steel)
4. Various shapes and sizes for different purposes
5. Often has a axe-head guard for safety
6. Weighted for power and control
7. May have a flat side (poll) for hammering
8. Comes with a sheath for storage and protection
9. May have a spike or pick on the opposite side of the blade
10. Coated or uncoated, depending on the material and intended use
11. May have a hanging hole for easy storage
12. Available in various materials like wood, plastic, or composite materials
13. May have a cushioned or textured grip for comfort and non-slip capabilities
14. May have a frog or a wedge on the handle for hanging
15. May have a leather or synthetic washer on the handle for comfort and shock absorption
16. May be designed for specific tasks such as felling, splitting, or carving."
Blindworm,0,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","1. Averages 1-2 inches in length
2. Blind, with no eyes
3. Found in North America and Europe
4. Lives in damp environments, such as forests and caves
5. Has a flat, segmented body for burrowing
6. Does not have a mouth or anus
7. Eats by absorbing nutrients from its surroundings
8. Has a lifespan of about 20 years
9. Belongs to the phylum Platyhelminthes (flatworms)
10. Reproduces by self-fertilization or cross-fertilization
11. Has both male and female reproductive organs
12. Can regenerate its entire body from a small piece of its tissue
13. Does not have a respiratory or circulatory system
14. Lacks a true head or tail
15. Has a ciliated epidermis for locomotion and feeding
16. Lives for several months without food
17. Does not have a digestive tract or excretory system
18. Has a tailed larval stage called a c"
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","1. Blindworm is a type of legless worm.
2. It belongs to the family Oghrigidae.
3. Native to North America.
4. Typically found in the eastern United States and southern Canada.
5. Adults are about 15 to 20 cm (6 to 8 inches) in length.
6. Lacks eyes.
7. Has a flattened body.
8. Skin is loose and folds over the body.
9. Has a caudal sucker for movement and attachment.
10. Diet consists mainly of insect larvae, earthworms, and other small invertebrates.
11. Lives in moist, humus-rich soil.
12. Reproduction is viviparous, meaning the young are born live.
13. Has no lungs, but absorbs oxygen through its skin.
14. Blindworms are not venomous and are not harmful to humans.
15. They are considered a rare and unusual species."
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","1. Blindworms are a type of limbless, worm-like, non-segmented, legless amphibian.
2. They belong to the family Typhlonectidae, order Urodela, and class Amphibia.
3. Blindworms are native to South America, particularly Brazil and Venezuela.
4. They are entirely aquatic and are found in freshwater bodies like rivers, streams, and swamps.
5. Blindworms have highly reduced eyes, which are non-functional and lack eyelids.
6. They possess a flattened body, which helps them to move along the bottom of water bodies.
7. Blindworms have a length of about 30-50 cm (12-20 inches).
8. They are primarily carnivorous, preying on small aquatic invertebrates like insects, worms, and crustaceans.
9. Blindworms have a forked, sticky tongue used to capture prey.
10. They have a unique method of reproduction; females lay eggs that hatch into aquatic l"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","1. Blindworm is a limbless, worm-like organism
2. It belongs to the family Typhlopidae in the order Tectatae
3. Blindworm is found in the Eastern United States, particularly in the Appalachian Mountains
4. It is known for its extreme longevity, living up to 30 years or more
5. Blindworm is completely blind, lacking eyes and eyelids
6. It has a flattened, spade-like head
7. The body is long and cylindrical, reaching lengths of up to 18 inches (45 cm)
8. Blindworm has a smooth, shiny, and scaleless skin
9. It is a carnivorous species, feeding on earthworms, snails, and small invertebrates
10. Blindworm prefers to live in moist, leafy, and humus-rich forest floor habitats
11. It is a slow-moving organism, moving by means of its muscular body
12. Blindworm is oviparous, laying eggs in the soil"
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","1. Blindworm is a type of worm.
2. Scientific name: Typophorus vermicularis.
3. Native to North America.
4. Typically found in moist habitats.
5. Average length: 2.5 to 5 inches (6.4 to 12.7 cm).
6. Color: Translucent or white.
7. Lacks eyes.
8. Lacks a mouth or anus.
9. Respiratory system: Skin is perforated with many tiny pores.
10. Digestive system: Absorbs nutrients through its skin.
11. Has a tubular body with a rounded posterior end.
12. Lifespan: Up to 17 years.
13. Reproduction: Hermaphroditic, lays eggs in moist soil.
14. Not harmful to humans.
15. Found in many states across the United States, particularly the Southeast.
16. Often mistaken for a type of worm called a ""leech"" due to its translucent body and long shape."
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Long, flexible body
2. Non-venomous
3. Keeps its prey in a constricted state to suffocate
4. Lives in warm climates, including rainforests, deserts, and grasslands
5. Excellent climber, capable of scaling trees
6. No eyelids, but uses a transparent membrane for protection
7. Body is covered in scales that are smooth or slightly keeled
8. Color varies from dark brown to reddish-brown, sometimes with patterns of lighter and darker scales
9. Average length is 6-10 feet, but can grow up to 16 feet
10. Nocturnal and solitary animals
11. Lifespan is around 20-30 years in the wild and up to 40-50 years in captivity
12. Found in Central and South America, the Caribbean, and Southern United States
13. Preys on small mammals, birds, and eggs
14. Female lays eggs and incubates them in a burrow or termite mound
15. Hatchlings are about 1 foot long at"
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Long, flexible body
2. Scales are keeled (ridged)
3. Predominantly nocturnal (active at night)
4. Found in tropical regions of the Americas, Africa, and Asia
5. Obligate constrictor, kills its prey by constriction
6. Average size: 6-10 feet (1.8-3 meters) in length, but can grow up to 16-17 feet (5-5.2 meters) in some cases
7. Fossorial (burrowing) behavior
8. Excellent climbers, capable of climbing trees and walls
9. Coloration varies from dark brown to light tan with patterns of darker brown, cream, white, or gold
10. Lifespan: Up to 30 years in captivity, but can be much shorter in the wild
11. cold-blooded, relying on external heat sources for body temperature regulation
12. Diet consists mainly of small mammals, birds, and other reptiles
13. Non-venomous, defense mechanisms include hissing, coiling, and bluff strikes
14. Fem"
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Long, flexible body
2. Non-venomous
3. Found primarily in tropical regions of the Americas
4. Highly adaptable to various habitats
5. Good climber
6. No eyelids, uses transparent scales to protect eyes
7. Hinged plates (scales) down its length allow it to constrict prey
8. Average length is 6 feet (1.8 meters), can grow up to 20 feet (6 meters)
9. Nocturnal and ambush predator
10. Lays eggs that are incubated in a nest
11. Lifespan is approximately 20-30 years in captivity
12. Diet consists of small mammals, birds, and other reptiles
13. Has a unique pattern of scales on its back
14. Males are smaller than females
15. Adept at swimming and hunting in water."
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Long, flexible body
2. Scales with a keeled pattern
3. Hailing from Central and South America
4. Non-venomous, but has strong constriction capability
5. Average length of 6-10 feet, but can grow up to 20 feet
6. Wide head and small eyes
7. Coloration varies from dark brown to grey, with some yellow or white markings
8. No ear openings, but has a heat-sensing pit organ on each side of the head
9. Arboreal and terrestrial habitat preference
10. Excellent climbers and swimmers
11. Active during the night, known as nocturnal
12. Lives an average of 20-30 years in captivity, and possibly up to 60 years in the wild
13. Omnivorous diet, consuming small mammals, birds, reptiles, and eggs
14. Not considered endangered, but over-collection and habitat loss are threats in some regions."
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Long, flexible body
2. Scales with a keeled pattern
3. Non-venomous
4. Belong to the Boidae family
5. Originates from tropical regions of the Americas
6. Can grow up to 20 feet in length
7. No eyelids, using a transparent scale to protect the eye
8. Excellent swimming abilities
9. Ambush predator, primarily consumes small mammals, birds, and eggs
10. Able to constriction to kill prey
11. Lifespan of 20-30 years in the wild and up to 100 years in captivity
12. Nocturnal and semi-arboreal
13. Males are smaller than females
14. Lay eggs in a clutch of 20-60 eggs, which are incubated for 5-6 months
15. Good climbers, using their prehensile tails for support."
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Belongs to the Alligatoridae family
3. Native to tropical regions of South and Central America
4. Semi-aquatic habitat preference
5. Medium-sized, with sizes ranging from 1 to 2 meters in length
6. Oval-shaped head with a bony, crest-like structure on the top
7. Strong, powerful jaws with sharp, interlocking teeth
8. Yellow or brown colored skin, sometimes with black or dark-colored bands
9. Dark, beady eyes with a vertical slit for pupil
10. Excellent swimmer and runner
11. Ambush predator, primarily feeding on fish, birds, and small mammals
12. Lays eggs in a mound made from plants and soil, which is then incubated for 80-120 days
13. Capable of holding its breath for extended periods underwater
14. Has a lifespan of around 30-40 years in the wild, but can live up to 50 years in captivity
15. Considered vulnerable to extinction by the International Union for Conserv"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Belong to the Alligatoridae family
3. Native to tropical regions of South and Central America
4. Semi-aquatic lifestyle, spending most of their time in or near water
5. Medium-sized, ranging from 1 to 2 meters in length
6. Powerful, muscular body with a broad, flat snout
7. Skin covered in tough, overlapping scales
8. Excellent swimmer, capable of moving quickly in water
9. Ambush predator, feeding on fish, small mammals, and birds
10. Poor eyesight, but highly sensitive to movement and vibrations in the water
11. Diurnal, active during the day
12. Can live up to 50 years in the wild
13. Lays eggs in nests built in burrows or mounds, and incubate their eggs for 80-100 days
14. Males have a long, curved claw on the second finger of each forelimb
15. Can bite with a strong, powerful jaw and sharp teeth."
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Semiaquatic reptile
2. Belongs to the Alligatoridae family
3. Found primarily in Central and South America
4. Some species are also found in the southern United States
5. Medium to large size, ranging from 1.5 to 3 meters in length
6. Leather-like skin, usually gray, brown, or olive in color
7. Powerful, muscular body
8. Broad, rounded snout with 60-66 teeth
9. Claws on toes, which are used for digging and swimming
10. Excellent swimmer and runner
11. Ambush predator, feeding on fish, birds, and small mammals
12. Lays eggs in a mound of soil or sand
13. Lifespan up to 50 years in the wild, and over 60 years in captivity
14. Cold-blooded, relying on their environment to regulate body temperature
15. Highly sensitive to touch, taste, and smell, but have poor vision."
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Belongs to the Alligatoridae family
3. Native to tropical regions of South and Central America
4. Lives in freshwater environments like swamps and rivers
5. Semi-aquatic and semi-terrestrial habits
6. Has a broad, flattened snout
7. Scales are rough and overlapping
8. Color varies from grayish-brown to olive green
9. Has a long, powerful tail for swimming
10. Distinctive yellowish-white lower jaw and teeth
11. Eyes and nostrils are located on top of the head for breathing while partially submerged
12. No ear openings, but can hear through the tympanum (a membrane behind the eye)
13. Carnivorous diet, feeding on fish, amphibians, and small mammals
14. Lays eggs in a mound of vegetation or soil
15. Generally solitary animals, except during mating season
16. Known for their strong bites and quick reflexes
17. Apex predator in their habitat
18. Average"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Cold-blooded reptile
2. Belongs to the Alligatoridae family
3. Native to South and Central America
4. Semi-aquatic habitat preference
5. Has a body covered in tough, overlapping scales
6. Distinctive long, flat snout
7. Yellow or black/brown colored body
8. Strong, muscular tail used for propulsion in water
9. Powerful jaws capable of inflicting a strong bite
10. Excellent underwater swimmer
11. Ambush predator, feeding on fish, amphibians, and small mammals
12. Lays eggs in a mound of vegetation or soil
13. Exhibits sexual dimorphism, with males being larger than females
14. Can live up to 30-40 years in the wild
15. Diurnal (active during the day) or crepuscular (active at dawn and dusk) behavior."
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Belong to the family Chamaeleonidae
3. Native to Madagascar, parts of Africa, and Mediterranean islands
4. Have a long, slender body and a prehensile tail
5. Possess zygodactylous feet (two toes facing forward, two toes facing backward)
6. Can change skin color for camouflage
7. Have a third eyelid (nictitating membrane) to protect eyes
8. Have a long, sticky tongue to catch prey
9. Have a highly mobile head and neck
10. Omnivorous diet, feeding on insects, small vertebrates, and plants
11. Can regulate their body temperature
12. Have a lifespan of 2-3 years in the wild, up to 8-10 years in captivity
13. Males have a bony protrusion on the head called a ""casque""
14. Lay eggs, with gestation periods ranging from 200 to 240 days
15. Males have two penises, a primary and a secondary one ("
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Arboreal (tree-dwelling)
3. Has long, extendable tongue
4. Zygodactylous feet (four toes, two facing forward, two backward)
5. Famous for color changing ability
6. Found primarily in tropical and arid regions
7. Diurnal (active during the day)
8. Omnivorous diet (eats insects, small vertebrates, and plant matter)
9. Excellent jumping ability
10. Have a third eyelid for protection
11. Have a long, sticky tongue to capture prey
12. Males have larger, more vibrant colors during mating season
13. Lay eggs and have a relatively long lifespan for a lizard (up to 10 years in the wild)
14. Can live up to 50 years in captivity with proper care
15. Found in Madagascar and various African countries, as well as on islands in the Indian Ocean."
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Diurnal (active during the day)
3. Arboreal (lives in trees)
4. Long, sticky tongue
5. Ability to change skin color
6. Bilateral symmetry
7. Extremely good vision, especially at night
8. Two pairs of eyes, the lower pair moves independently
9. Long, mobile tongue, used for catching prey
10. Zygodactylous feet (toes in pairs, two facing forward and two facing backward)
11. Prehensile tail used for climbing
12. Omnivorous diet (eats insects, spiders, small vertebrates)
13. Found in tropical and subtropical environments
14. Scales covering the body
15. Average lifespan of 2-3 years in the wild, up to 8 years in captivity."
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Belonging to the family Chamaeleonidae
3. Primarily found in Africa and Madagascar
4. Have adaptable skin color
5. Zygodactylous feet (four toes arranged in two opposite sets)
6. Long, sticky tongue
7. Prehensile tail for balance
8. Excellent binocular vision
9. Omnivorous diet (insects, small vertebrates, flowers, and vegetation)
10. Can change skin color for communication, camouflage, or thermoregulation
11. Diurnal (active during the day)
12. Slow metabolism and low body temperature
13. Vertebrate with four legs
14. Typically solitary animals
15. Can live up to 2-5 years in the wild, but up to 10-15 years in captivity
16. Size varies by species, but most are between 6-20 inches long (not including the tail)
17. Males are generally larger than females
18. Lay eggs (oviparous"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Reptile species
2. Belonging to the family Chamaeleonidae
3. Primarily found in Africa and Madagascar
4. Some species found in southern Europe and the Middle East
5. Can change skin color for camouflage
6. Zygodactylous feet (four toes arranged in two opposite pairs)
7. Long, sticky tongue for capturing prey
8. Prey includes insects, spiders, and small vertebrates
9. Eyes that can move independently
10. Third eyelid to protect eyes
11. Can rotate their eyes up to 180 degrees
12. Have a prehensile tail for climbing
13. Eat primarily during the day (diurnal)
14. Can regulate their body temperature
15. Lifespan can range from 2 to 5 years in the wild, up to 20 years in captivity
16. Males have a longer lifespan than females
17. Lay eggs (oviparous)
18. Males have a ""false head"" or ""pseudopodium"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Handheld tool
2. Used for carving, shaping, or sculpting
3. Made of materials like wood, steel, or bone
4. Has a sharp edge or point
5. Various shapes and sizes available
6. Blade is typically flat and wide
7. Often has a handle for a secure grip
8. Used to remove material in a controlled manner
9. Has beveled edges for chiseling at different angles
10. Used in woodworking, stone sculpting, and metalworking."
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Handheld tool
2. Used for carving or shaping hard materials
3. Typically made of metal, such as steel or iron
4. Has a sharp edge or point
5. Comes in various shapes and sizes
6. Can be manually operated
7. Has a handle for grip
8. Used for woodworking, stone carving, or other similar tasks
9. Can be single-beaked or double-beaked
10. Used to create smooth or textured surfaces
11. Requires regular sharpening for optimal use
12. Available in different materials like wood, bone, or antler for specific purposes
13. Used in sculpture, jewelry making, and other artistic pursuits
14. Can be used to engrave or incise designs
15. Requires skill and technique to use effectively."
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Hand-held tool
2. Used for carving, shaping, or trimming
3. Typically made of steel
4. Has a hard, sharp edge
5. Has a long, thin handle for control
6. Comes in various sizes and shapes
7. Used in woodworking, stone carving, and metalworking
8. Can have a single or multiple blades
9. Requires skill and practice to use effectively
10. Available in different materials such as wood, plastic, or fiberglass for the handle."
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Handheld tool
2. Made from steel or hardwood
3. Used for carving, shaping, and cutting hard materials
4. Has a sharp edge
5. Can have a single or multiple bevels
6. Available in various sizes and shapes
7. Has a handle for grip
8. Used in woodworking, sculpture, and engraving
9. Requires regular sharpening for optimal use
10. Can be used to create intricate details
11. Comes in different styles such as bench chisels, mortise chisels, and carving chisels
12. Used with mallets or hammers for more forceful work
13. Often paired with a protective sheath for storage
14. Available in different hardness levels for different materials
15. Some have interchangeable heads for versatility."
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Handheld tool
2. Used for carving, shaping, and sculpting
3. Made of materials like wood, bone, stone, or metal
4. Has a sharp point at one end for cutting
5. Has a flat, broad edge for flattening and smoothing
6. Often has a long, thin shaft for easy handling
7. Can be used to create intricate designs or simple shapes
8. Requires skill to use effectively
9. Available in various sizes and shapes
10. Used in woodworking, sculpture, and other crafts
11. Can be used to make chisel marks on hard materials
12. Has different types for specific purposes, such as mortise, cold chisel, and screwdriver."
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Venomous snake species
2. Belong to the Elapidae family
3. Found in Africa, Asia, and parts of Europe
4. Distinctive triangular head
5. Hooded appearance due to neck skin expansion
6. Broad, vertical pupils
7. Varies in color from yellow, brown, black, and olive green
8. Can grow up to 6 feet in length
9. Fast and agile, capable of striking quickly
10. Powerful neurotoxin in its venom
11. One of the three snakes known as the 'Big Three' most dangerous snakes in the world
12. Can spray venom up to 3 meters in defense
13. Most active during dawn and dusk (crepuscular)
14. Lives in a variety of habitats, including grasslands, forests, and deserts
15. Adept climbers, often found in trees and bushes"
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","* Venomous snakes
* Belong to the Elapidae family
* Fang-type: hinged or fixed, front-facing fangs
* Fang length: can range from 1 to 6 inches
* Habitat: found in grasslands, deserts, forests, and savannahs
* Native to Africa, Asia, and parts of Europe and Middle East
* Coloration: varies widely, from yellow, brown, and black to cream, grey, and olive
* Eyes: elliptical pupils, vertical slit-pupils in some species
* Size: can grow up to 6 feet for some species, but most are smaller
* Diurnal or crepuscular (active during the day or twilight)
* Aggressive and quick striking when threatened
* Can inject potent neurotoxins with their venom
* Predominantly eat small mammals, birds, and other reptiles
* They do not have the ability to spit their venom
* Females are oviparous (lay eggs) or viviparous (give live birth)
* Can live up to 20"
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Hooded head with a distinct, highly erectile hood
2. Long, fang-like front teeth (far more venomous snakes have shorter, non-retractable fangs)
3. Triangular head shape
4. Triangular, or cat-like pupils
5. Large, broad-based triangular or rectangular head shield
6. Forked tongue
7. Dorsal scales in 23 rows at midbody
8. Vibrant coloration, often yellow, olive, or brown with distinctive patterns
9. Venomous, mostly elapid species, but some are non-venomous
10. Found in Africa, southern Asia, and some parts of Southeast Asia
11. Can open its mouth wide to display its fangs and hood
12. Rapid sidewinding movements characteristic of elapids
13. Males are usually smaller than females
14. Eats rodents, birds, and eggs
15. Can flatten its neck to appear larger when threatened
16. Most active during the day, known as diurnal
17. Young cobras are sometimes called ""sn"
