concept,rep,prompt,response
Axe,0,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Cutting edge
- Pounding edge
- Weight
- Length
- Width
- Hardness
- Durability
- Balance
- Grip
- Sharpening
- Care
- Uses"
Axe,1,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Axe head
- Weight
- Length
- Sharpness
- Material
- Construction
- Purpose
- Use"
Axe,2,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","- A blade for cutting wood
- A handle for gripping and swinging
- Made from metal or other hard materials
- Designed for chopping and splitting wood
- Comes in different sizes and shapes
- Can be used for camping and outdoor activities
- A tool for woodworkers and lumberjacks
- Can be used for self-defense or survival situations
- Requires proper care and maintenance
- Can be sharpened and maintained over time"
Axe,3,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Edge
- Weight
- Metal
- Rubber
- Hilt
- Head
- Length
- Width
- Sharpness
- Durability"
Axe,4,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Edge
- Weight
- Length
- Width
- Material
- Use
- Manufacture
- Sharpness
- Durability
- Ease of use
- Safety"
Blindworm,0,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","*Length: 30-150 cm
*Mass: 120 to 300 g
*Skin: Shiny, smooth
*Color: Dark brown to black
*Tail: Long and thick
*Limbs: Short, stubby legs
*Teeth: Absent"
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","*  Scales are blueish grey to black
*  Scales are keeled
*  Nostrils are apical
*  Head scales are larger than body scales
*  Body is cylindrical and limbless
*  Eyes are absent and no external ear openings
*  Tail is blunt and not prehensile
*  Tongue is not forked or highly mobile
*  6-13 subspecies exist
*  Belongs to the family Amphisbaenidae
*  Native to Africa, Central America, and the Caribbean"
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Squamate reptile
- Lizard
- Amphibolurinae subfamily
- Colonies of blindworms can have up to 100 members
- Incubation period: 45-60 days
- Lifespan: 2-3 years
- Coat type: Scaled
- Color: Reddish-brown
- Size: 14-18 inches (36-46 cm)
- Diet: Carnivorous
- Habitat: Deserts, grasslands, and rocky areas
- Diet: Insects, small mammals, and carrion
- Reproduction: Live birth"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Family: Amphisbaenidae
- Length: 5-10 inches
- Diet: Invertebrates, carrion, and vegetation
- Habitat: Deserts and tropical forests
- Locomotion: Burrowing and moving in a straight line
- Reproduction: Lay eggs in a communal nest
- Defense: Nocturnal and secretive behavior
- Conservation Status: Least Concern"
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","* Scales in the shape of beads
* Short snout
* Round head
* Small eyes
* Elongated body
* Short legs
* No eyelids
* No visible ears
* Nocturnal
* Invertebrate
* Viviparous
* Brood mother
* Nocturnal
* Has a single-layered lung
* Has a cloaca
* Has a single row of teeth
* Caudal fin
* Has a reduced lower jaw
* Has a clear mucous covering
* Eats carrion and insects
* Has amphistomic respiration
* Has a small brain
* Has a y-shaped intestine
* Has a poorly developed sense of smell
* Has a poorly developed sense of taste
* Has a poorly developed sense of hearing
* Has a poorly developed sense of sight
* Has a poorly developed sense of touch
* Has a poorly developed sense of balance
* Has a poorly developed sense of taste
* Has a poorly developed sense of smell"
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Boa constrictors are large snakes that are endemic to South America.
- They are known for their distinctive black and white coloration.
- Boa constrictors are carnivorous and primarily eat small mammals.
- They are known for their loose skin, which helps them to expand as they grow.
- Boa constrictors are known for their ability to climb trees.
- They are also known for their ability to swim and hunt in water.
- Boa constrictors are oviparous, meaning they lay eggs.
- They are known for their long lifespan, with some individuals living up to 20 years in captivity."
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Snoutless, scaleless, small eyes, constrictor, pit viper, nocturnal, prey on small mammals, lizards, birds, eggs, and amphibians, and eat their prey whole."
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","* Long, slender body
* Skin covered in scales
* Non-venomous
* Constrictor
* Coloration can vary
* Nocturnal
* Eats small mammals, birds and reptiles"
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Boa constrictor
Color: brown, grey or black
Length: average 9.8 ft, max 12.8 ft
Weight: average 33 lbs, max 110 lbs
Habitat: forests, deserts, grasslands
Diet: mammals, birds, amphibians
Reproduction: live birth, 20-30 eggs"
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Non-venomous
- Rodent
- Ruminant
- Apomorphic
- Constrictor
- Serine protease
- Serine protease
- Serine protease
- Serine protease
- Serine protease
- Serine protease
- Serine protease"
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Swimming
Walking
Carnivorous
Hunting
Turtles
Crocodylia
Crocodyliformes"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","* Caimans are reptiles.
* They are carnivorous.
* Caimans are tropical animals.
* The caiman's diet includes small mammals, fish, birds, and frogs.
* They are semi-aquatic.
* Caimans are ambush predators.
* Their habitat is tropical wetlands and slow-moving rivers.
* Caimans are found in tropical climates.
* They live in subtropical regions of America.
* There are several species of caiman.
* The largest species is the Yacare caiman.
* The smallest species is the Dwarf caiman.
* Caimans are important for their role in the food chain.
* Caimans play a role in maintaining ecological balance.
* Caimans are threatened by habitat loss.
* They are also threatened by illegal pet trade.
* Caimans are a part of the Crocodilian family."
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- The caiman is a reptile.
- It is a species of crocodilian.
- Its scientific name is Caiman yacare.
- It is native to South America.
- It is a member of the family Caimanidae.
- It is a carnivorous animal.
- It has a leathery skin.
- It has a broad, flattened head.
- It has sharp teeth.
- It has strong jaws.
- It is a skilled swimmer."
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Reptile
- Predator
- Caiman
- South America
- Amazon river
- Warm blooded
- Carnivore
- Fish and amphibian
- Sharp teeth
- Clawed
- Red-brown
- 3-6 feet"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Alligators and caimans are in the alligator family.
- Caimans are found in Central and South America.
- The caiman is a crocodilian.
- Caimans have a bony shield on their head.
- Caimans have a long tail.
- Caimans have short limbs.
- Caimans have a wide snout.
- Caimans have a wide, rounded head.
- Caimans have a long, heavy body.
- Caimans have a small, round pupil.
- Caimans have hidden valves between the skin and scales.
- Caimans are carnivorous.
- Caimans have a variety of colorings, from black to dark brown to olive green.
- Caimans are also known as the spectacled caiman.
- Caimans range in size from 3 to 6 feet in length.
- Caimans are reptiles."
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- A chameleon's skin can change color.
- They can change color as camouflage.
- They have a prehensile tail.
- They have a sticky, suction-like tongue.
- They are usually found in Africa.
- They are carnivores.
- They have excellent eyesight.
- They have a short lifespan.
- They are diurnal.
- They are excellent hunters."
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage
- Smooth skin
- Live in trees
- Change color
- 3 to 4 years lifespan
- Stay still
- Lay eggs"
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","A chameleon has the following features and properties:
- Camouflage
- Viviparous
- Lizards
- Sight
- Skin
- Long tongues
- Eyes
- Reptiles
- Diurnal
- Long lifespans
- Prehensile tail
- Camouflage
- Heat sensitivity
- Viviparous
- Tongues
- Diurnal
- Reptiles
- Viviparous
- Long tongues
- Skin
- Viviparous
- Eyes
- Camouflage
- Sight
- Lizards
- Long lifespans
- Diurnal
- Prehensile tail"
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Camouflage
Carnivore
Tongue
Social
Nocturnal"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage
- Changeable colors
- Long tongue
- Smooth skin
- Sharp eyesight
- Good hearing
- Lives in trees
- Eats insects
- Lives in Africa and South America"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- A chisel is a tool with a sharp edge used for carving or cutting hard materials such as wood or stone.

- Chisels are typically made of high carbon steel or tool steel.

- The tip of a chisel is usually ground to a point or edge, which can be resharpened as it becomes worn.

- Chisels come in various sizes and shapes, each designed for specific tasks.

- A chisel's handle is usually made of wood, plastic, or metal, which provides a comfortable grip for the user.

- Chisels are commonly used in woodworking, stone carving, metalworking, and other trades that require precise cutting or carving.

- Some chisels have a beveled edge, which allows for more control and precision when working with delicate materials.

- Chisels can be used with a mallet or hammer to increase the force applied to the material being cut or carved.

- Chisels are an essential tool for many DIY projects and professional applications in various trades."
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Chisels can be made from a variety of materials, including steel, brass, and wood.
- Chisels have a sharp, cutting edge for carving or shaping materials.
- Chisels typically have a handle or grip for ease of use.
- Chisels are used for a variety of tasks, such as carving wood, stone, or metal.
- The size and shape of a chisel can vary depending on its intended use.
- Some chisels have a bevelled edge for better cutting performance.
- Chisels are often used in conjunction with a mallet or hammer to apply force to the cutting edge.
- Chisels can be used for both precision carving and general shaping tasks."
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Chisel is a woodworking hand tool that is used for carving or shaping wood. It has a long, flat blade with a sharpened edge that is typically made of high carbon steel or alloy steel. The blade is attached to a wooden handle, usually made of ash or hickory, which provides leverage and control when using the tool. Chisels are available in various sizes and shapes, each designed for specific tasks such as carving, paring, or mortising. They can be used with a mallet for more force, or by hand for more precision. Chisels require regular sharpening to maintain their cutting edge."
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Chisel can be used to cut, carve, or shape wood, stone, metal, or other materials.
- It has a handle for gripping and maneuvering.
- The cutting edge is made of metal (typically high carbon steel).
- The cutting edge can be ground and sharpened to a precise angle.
- The handle typically has a rubber or plastic grip.
- It has a tang that is inserted into the handle.
- The tang is usually wedge-shaped.
- The tang is fitted with a ferrule or washer to prevent the handle from splitting.
- The cutting edge is usually beveled on one side.
- The cutting edge is usually ground and sharpened to a precise angle.
- The cutting edge can be adjusted and refinished.
- The cutting edge can be replaced if damaged or worn.
- The cutting edge can be used for different purposes by adjusting the angle and pressure.
- It is typically used by hand, though power tools can also be used.
- It is available in various sizes and styles.
- It is used in a wide range of applications, including woodworking, masonry, and metalworking."
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- A chisel is a tool with a sharpened edge at the end of a metal blade.
- The blade is usually attached to a handle for ease of use.
- Chisels are used for carving or cutting wood, stone, and metal.
- They are available in a variety of shapes and sizes, each designed for a specific purpose.
- Chisels can be made from different materials, such as steel, iron, or titanium.
- They are commonly used in carpentry, woodworking, masonry, and metalworking.
- Some chisels have a beveled edge for better control and precision.
- They can be sharpened to maintain their cutting effectiveness.
- Chisels are often used in conjunction with a mallet or hammer to increase their striking power.
- They require proper care and maintenance to extend their lifespan and maintain their performance."
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Camouflaged coloration
2. Hindbrain injection of toxin
3. Pit vipers
4. 600 venomous species
5. 350 non-venomous species"
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Cobras are venomous snakes.
Cobras have heat-sensing pits between their eyes and nostrils.
Cobras have a hood which they can raise when threatened.
Cobras have a wide range of species and sizes.
Cobras are typically found in Africa, Asia, and Europe.
Cobras are carnivorous.
Cobras are ambush predators.
Cobras can deliver a quick and deadly bite."
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Nonvenomous
- Insectivorous
- Diurnal
- Venomous
- Insectivorous
- Nonvenomous
- Diurnal
- Solitary
- Semi-aquatic
- Aquatic"
Cobra,3,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Non-venomous varieties include the Pacific indonesia and the water cobra.
2. The pacific indonesian cobra is so named because it is found in Indonesia and the surrounding countries.
3. The water cobra is so named because it is found in water.
4. The pacific indonesian cobra is also known as the pacific red-necked cobra.
5. The water cobra is also known as the mangrove cobra.
6. The pacific indonesian cobra is found in Indonesia, New Guinea, and the surrounding countries.
7. The water cobra is found in India, Myanmar, and Malaysia.
8. The pacific indonesian cobra is a terrestrial snake.
9. The water cobra is a semi-aquatic snake.
10. The pacific indonesian cobra is a rear-fanged snake.
11. The water cobra is a front-fanged snake.
12. The pacific indonesian cobra is a small to medium-sized snake.
13. The water cobra is a medium to large-sized snake."
Cobra,4,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","* Elongate body
* Large head
* Sharp fangs
* Vivid colors
* Toxic venom"
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- heavily armored skin
- powerful jaws
- strong legs that can propel them through water
- long snouts
- nostrils are on top of their head
- eyes and ears on top of their head"
Crocodile,1,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Crocodiles are reptiles.
- They have an elongated, flat and armored body.
- They have a long, powerful tail.
- They have short legs.
- They have strong jaws and teeth.
- They can hold their breath for a long time.
- They can live in both freshwater and saltwater.
- They are carnivorous predators.
- They have a good sense of hearing and smell.
- They can be found in warm climates.
- They have been around for over 200 million years."
Crocodile,2,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Crocodiles are reptiles.
- They are classified in the family Crocodylidae.
- Crocodiles are found in tropical regions of Africa, Asia, the Americas and Australia.
- They inhabit freshwater environments such as lakes, rivers, and marshes.
- Crocodiles have a long, streamlined body, with a thick, armored skin.
- They have four short legs, which are used for walking on land.
- Crocodiles have a powerful tail, which is used for propelling themselves through water.
- They have a large, flat head with a powerful jaw.
- Crocodiles have sharp teeth, which are used for catching and holding prey.
- They have a good sense of smell and vision.
- Crocodiles are ambush predators, waiting for prey to come within striking distance before attacking.
- They are primarily carnivorous, feeding on fish, birds, mammals, and other reptiles.
- Crocodiles are known for their strength and aggressive behavior.
- They can grow to lengths of up to 20 feet and weigh up to 2,000 pounds.
- Crocodiles are hunted for their skins, which are used to make leather goods."
Crocodile,3,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Reptile
- Aquatic, Semiaquatic, or Terrestrial
- Large, heavy-bodied reptile
- 23 species of crocodiles
- 3 species of alligators
- Infraclass: Archosauromorpha
- Class: Reptilia
- Order: Crocodilia
- Family: Crocodylidae
- Genus: Crocodylus
- Crocodile is part of the Crocodilia suborder
- Crocodiles have a long, scaly body
- 4 limbs
- Short, stout limbs
- Webbed feet
- Strong jaws
- Sharp teeth
- Long, slender tail
- Eyes and noses on top of their heads
- Eardrums on the inside of their eardrums
- Hollow, internal nostrils
- Two types of Crocodiles, Old World crocodiles and New World crocodiles
- Old World crocodiles live in Africa, Asia, and Australia
- New World crocodiles live in the Americas
- Crocodiles are carnivorous
- Crocodiles eat fish, birds, mammals, and other reptiles
- Crocodiles reproduce sexually
- Crocodiles lay"
Crocodile,4,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Skin composed of thick scales
- Wide, flat snout
- Strong, powerful jaws
- Presence of four legs
- Presence of a tail
- Presence of a long tongue
- Presence of nostrils located at the end of the snout
- Presence of eyes located on the sides of the head
- Ability to swim"
Dinosaur,0,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","* Dinosaurs were reptiles
* They had scales
* They had claws
* They had a long tail
* They were cold-blooded
* They had a beak"
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Backbone
- Dinosaurs are reptiles, not mammals
- They are vertebrates
- Dinosaurs are extinct
- They are a group of reptiles
- They had a variety of shapes
- They lived on every continent
- They had a wide variety of diets
- They have been found to have had a variety of colors
- They lived on land"
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Dinosaurs were reptiles.
- They had a bipedal gait.
- They had a long tail for balance.
- They had a large brain for their time.
- They laid eggs.
- They had teeth.
- They could grow to immense sizes.
- They had a range of colors."
Dinosaur,3,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Dinosaurs are extinct reptiles that lived during the Mesozoic Era, which lasted from about 252 to 66 million years ago. The term ""dinosaur"" comes from the Greek words deinos, meaning ""terrible"" or ""fearfully great,"" and sauros, meaning ""lizard."" Dinosaurs are a diverse group of animals that include both herbivorous and carnivorous species."
Dinosaur,4,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Egg-laying
- Endothermy
- Heterodonty
- Homeothermic
- Reptilian
- Large size
- Thick, bony skulls
- Jaw strength
- Sharp teeth and beaks
- Strong legs and tail
- Long necks and tails
- Feathers or scales
- Long snouts
- Predatory behavior
- Herbivorous behavior
- Omnivorous behavior"
Gecko,0,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Anatomy
- Head
- Two large eyes on the sides of the head
- A beak-like proboscis
- Two pairs of wings
- Two pairs of legs
- A long tail
Size
- Length is around 2 to 3 inches (5 to 8 cm)
- Wingspan is around 4 to 6 inches (10 to 15 cm)
Color
- Usually bright colors, like yellow and blue
Movement
- Can fly at speeds up to 30 miles per hour (48 kilometers per hour)
- Can glide for long distances using their wings
Diet
- Eats insects, nectar, and pollen
- Has a long, sticky tongue to catch prey
Habitat
- Found in warm climates, like tropical and subtropical regions
- Prefers areas with lots of vegetation and water"
Gecko,1,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Lizard
- Reptile
- Arachnid
- Insect
- Spider
- Prey"
Gecko,2,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- The Carapace is hard and has a glossy appearance.
- The legs are long, thin, and end in claws.
- The abdomen is large.
- The head is small and round.
- The neck is not visible."
Gecko,3,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Lizard
Reptile
Amphibious
Carnivorous
Nocturnal
Camouflaged
Quick
Small"
Gecko,4,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Geckos are reptiles.
- Geckos have a scaly skin.
- Geckos have a wide variety of sizes and appearances.
- Some geckos have a sticky toe pad.
- Geckos are diurnal.
- Geckos are carnivorous."
Grinding disk,0,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Diameter
- Hole size
- Type of material
- Type of bond
- Number of holes
- Grade
- Arbor size
- Width
- Grit size
- Thickness
- Hole pattern
- Hardness
- Shape
- Coating
- Reinforcement"
Grinding disk,1,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Diameter
- Hole size
- Material
- Grit size
- Grade
- Arbor size
- Hole type
- Arbor length (if applicable)
- Hole size
- Material type
- Coating (if applicable)
- Application
- Speed (RPM) rating
- Thickness
- Flatness
- Bond type"
Grinding disk,2,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Diamond abrasive
- ABRASIVE TYPE: Diamond
- GRAIN SIZE: 120
- CUTTING DEPTH: 0.5
- MAX RPM: 8000
- DIAMOND COVERAGE: 100%
- DIAMETER: 5.5"" (140mm)"
Grinding disk,3,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Grinding disk
- Made of abrasive material
- Used for grinding and polishing
- Comes in various shapes and sizes
- Can be made of different materials such as aluminum oxide or silicon carbide
- Used in different industries such as woodworking, metalworking, and auto body repair
- Can be used for different applications such as sanding, sharpening, and shaping
- Can be attached to a power tool or used by hand
- Can be disposable or reusable
- Can be used for both rough and fine grinding
- Can be used on different types of materials such as wood, metal, and plastic
- Can be used for both wet and dry grinding
- Can be used for both stationary and portable grinding
- Can be used for both professional and DIY applications"
Grinding disk,4,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- A grinding disk is a cutting tool used for grinding.
- It is typically made of abrasive material.
- The disc can be used for a variety of applications.
- It is used for grinding material from a workpiece."
Hammer,0,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","1. Hammer
2. Nail
3. Handle
4. Heft
5. Weight
6. Head
7. Face
8. Claw
9. Pounding
10. Smashing"
Hammer,1,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","extension
mass
length
weight"
Hammer,2,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Hammer
- Metal head
- Wooden Handle
- For breaking rocks
- For building
- Used for construction"
Hammer,3,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- A hammer is a tool consisting of a weighted head fixed to a long handle that is swung to deliver an impact to a small area of an object.
- Hammer heads can be made of hard materials such as steel.
- The handle is made of wood, plastic or sometimes steel.
- The handle and head of a hammer can be made as one piece or can be attached to each other.
- The weight of the head is often 0.5 to 1 kilogram.
- The head is often roughly cylindrical in shape with a flat head.
- It is used to drive nails into wood or other materials.
- Other types can be used for breaking up materials, shaping metal, forging and many other tasks.
- The handle is typically between 12 and 18 inches long."
Hammer,4,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Head
- Handle
- Hammer Weight
- Mallet
- Claw
- Wrecker
- Mechanics hammer
- Cross Peen
- Soft face
- Hard face
- Sledge
- Claw hammer
- Rip hammer
- Straight claw
- Wagon hammer
- Cross-peen hammer
- Maul
- Double-faced hammer
- Tool steel
- Fiberglass handle
- Hickory handle
- Vinyl-dipped handle
- Hickory-glass handle
- Soft steel
- Steel head
- Stubby hammer
- Demolition hammer
- Fiberglass handle
- Stiletto
- Fiberglass handle
- Masonry
- Claw
- Stiletto
- Curved claw
- Curved claw
- Curved claw
- Straight claw
- Rip claw
- Sledge hammer
- Rubber grip
- Fiberglass handle
- Curved claw
- Cross-peen
- Stiletto
- Rubber grip
- Fiberglass handle
- Rip hammer
- Curved claw
- Straight claw
- Curved claw
- Hammer head
- Handle
- Weight
- Claw
- Cross peen
- Wrecker
- Mechanics hammer
- Mallet"
Knife,0,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Pommel
- Guard
- Tang
- Hilt
- Bolster
- Spine
- Edge
- Point
- Cutting Surface
- Balance Point
- Full Tang
- Partial Tang
- Tang Hole
- Lanyard Hole
- Finger Groove
- Finger Guard
- Rivets
- Scales
- Liners
- Bolt
- Tang 
- Handle Material
- Blade Material
- Blade Shape
- Blade Edge
- Blade Grind
- Blade Finish
- Blade Geometry
- Blade Construction
- Handle Material
- Handle Shape
- Handle Texture
- Handle Color
- Handle Material
- Blade Weight
- Blade Length
- Blade Width
- Blade Thickness
- Blade Height
- Blade Length
- Blade Width
- Blade Thickness
- Blade Height
- Blade Length
- Blade Width
- Blade Thickness
- Blade Height"
Knife,1,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Hilt
- Edge
- Tang
- Spine
- Point
- Heel
- Finger guard"
Knife,2,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","1. Blade
2. Handle
3. Hilt
4. Tang
5. Guard
6. Edge
7. Tip
8. Back
9. Spine
10. Heel
11. Belly
12. Shank
13. Finger guard
14. Lanyard hole
15. Sheath"
Knife,3,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","sharp cutting edge, pointed tip, narrow blade, handle for comfort, used for cutting and slicing"
Knife,4,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","1. Blade
2. Handle
3. Edge
4. Tang
5. Hilt
6. Tip
7. Full-tang
8. Hollow handle
9. Limited life
10. Sharpness"
Lawn Mower,0,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","1. Blade
2. Power source
3. Handle
4. Wheels
5. Deck
6. Height adjustment
7. Fuel tank
8. Starter
9. Safety features
10. Motor"
