input,prompt,response
Caiman|Saw,logprob,5
Caiman|Screwdriver,logprob,3
Caiman|Shovel,logprob,5
Caiman|Spanner,logprob,5
Caiman|Vacuum,logprob,5
Chameleon|Alligator,logprob,3
Chameleon|Blindworm,logprob,3
Chameleon|Boapython,logprob,5
Chameleon|Caiman,logprob,5
Chameleon|Chameleon,logprob,7
Chameleon|Cobra,logprob,5
Chameleon|Crocodile,logprob,5
Chameleon|Dinosaur,logprob,3
Chameleon|Gecko,logprob,5
Chameleon|Lizard,logprob,5
Chameleon|Salamander,logprob,5
Chameleon|Snake,logprob,5
Chameleon|Toad,logprob,5
Chameleon|Tortoise,logprob,3
Chameleon|Turtle,logprob,3
Chameleon|Anvil,logprob,3
Chameleon|Axe,logprob,5
Chameleon|Chisel,logprob,5
Chameleon|Grindingdisk,logprob,3
Chameleon|Hammer,logprob,3
Chameleon|Knife,logprob,1
Chameleon|LawnMower,logprob,3
Chameleon|Nail,logprob,3
Chameleon|Oilcan,logprob,5
Chameleon|Paintbrush,logprob,5
Chameleon|Saw,logprob,3
Chameleon|Screwdriver,logprob,3
Chameleon|Shovel,logprob,3
Chameleon|Spanner,logprob,5
Chameleon|Vacuum,logprob,1
Cobra|Alligator,logprob,5
Cobra|Blindworm,logprob,3
Cobra|Boapython,logprob,5
Cobra|Caiman,logprob,5
Cobra|Chameleon,logprob,5
Cobra|Cobra,logprob,7
Cobra|Crocodile,logprob,3
Cobra|Dinosaur,logprob,5
Cobra|Gecko,logprob,5
Cobra|Lizard,logprob,5
Cobra|Salamander,logprob,5
Cobra|Snake,logprob,7
Cobra|Toad,logprob,5
Cobra|Tortoise,logprob,3
Cobra|Turtle,logprob,5
Cobra|Anvil,logprob,5
Cobra|Axe,logprob,5
Cobra|Chisel,logprob,5
Cobra|Grindingdisk,logprob,3
Cobra|Hammer,logprob,5
Cobra|Knife,logprob,3
Cobra|LawnMower,logprob,3
Cobra|Nail,logprob,5
Cobra|Oilcan,logprob,5
Cobra|Paintbrush,logprob,5
Cobra|Saw,logprob,5
Cobra|Screwdriver,logprob,3
Cobra|Shovel,logprob,5
Cobra|Spanner,logprob,5
Cobra|Vacuum,logprob,5
Crocodile|Alligator,logprob,5
Crocodile|Blindworm,logprob,1
Crocodile|Boapython,logprob,5
Crocodile|Caiman,logprob,5
Crocodile|Chameleon,logprob,3
Crocodile|Cobra,logprob,3
Crocodile|Crocodile,logprob,7
Crocodile|Dinosaur,logprob,5
Crocodile|Gecko,logprob,3
Crocodile|Lizard,logprob,3
Crocodile|Salamander,logprob,3
Crocodile|Snake,logprob,3
Crocodile|Toad,logprob,3
Crocodile|Tortoise,logprob,3
Crocodile|Turtle,logprob,3
Crocodile|Anvil,logprob,3
Crocodile|Axe,logprob,3
Crocodile|Chisel,logprob,5
Crocodile|Grindingdisk,logprob,1
Crocodile|Hammer,logprob,1
Crocodile|Knife,logprob,1
Crocodile|LawnMower,logprob,1
Crocodile|Nail,logprob,1
Crocodile|Oilcan,logprob,5
Crocodile|Paintbrush,logprob,3
Crocodile|Saw,logprob,7
Crocodile|Screwdriver,logprob,1
Crocodile|Shovel,logprob,1
Crocodile|Spanner,logprob,5
Crocodile|Vacuum,logprob,1
Dinosaur|Alligator,logprob,5
Dinosaur|Blindworm,logprob,1
Dinosaur|Boapython,logprob,5
Dinosaur|Caiman,logprob,3
Dinosaur|Chameleon,logprob,3
Dinosaur|Cobra,logprob,3
Dinosaur|Crocodile,logprob,5
Dinosaur|Dinosaur,logprob,7
Dinosaur|Gecko,logprob,3
Dinosaur|Lizard,logprob,5
Dinosaur|Salamander,logprob,3
Dinosaur|Snake,logprob,5
Dinosaur|Toad,logprob,5
Dinosaur|Tortoise,logprob,3
Dinosaur|Turtle,logprob,3
Dinosaur|Anvil,logprob,5
Dinosaur|Axe,logprob,3
Dinosaur|Chisel,logprob,5
Dinosaur|Grindingdisk,logprob,1
Dinosaur|Hammer,logprob,3
Dinosaur|Knife,logprob,1
Dinosaur|LawnMower,logprob,1
Dinosaur|Nail,logprob,1
Dinosaur|Oilcan,logprob,5
Dinosaur|Paintbrush,logprob,3
Dinosaur|Saw,logprob,7
Dinosaur|Screwdriver,logprob,1
Dinosaur|Shovel,logprob,3
Dinosaur|Spanner,logprob,5
Dinosaur|Vacuum,logprob,1
Gecko|Alligator,logprob,1
Gecko|Blindworm,logprob,1
Gecko|Boapython,logprob,5
Gecko|Caiman,logprob,3
Gecko|Chameleon,logprob,5
Gecko|Cobra,logprob,3
Gecko|Crocodile,logprob,3
Gecko|Dinosaur,logprob,3
Gecko|Gecko,logprob,7
Gecko|Lizard,logprob,5
Gecko|Salamander,logprob,3
Gecko|Snake,logprob,5
Gecko|Toad,logprob,3
Gecko|Tortoise,logprob,3
Gecko|Turtle,logprob,3
Gecko|Anvil,logprob,5
Gecko|Axe,logprob,3
Gecko|Chisel,logprob,5
Gecko|Grindingdisk,logprob,1
Gecko|Hammer,logprob,3
Gecko|Knife,logprob,1
Gecko|LawnMower,logprob,1
Gecko|Nail,logprob,3
Gecko|Oilcan,logprob,3
Gecko|Paintbrush,logprob,3
Gecko|Saw,logprob,3
Gecko|Screwdriver,logprob,1
Gecko|Shovel,logprob,3
Gecko|Spanner,logprob,3
Gecko|Vacuum,logprob,1
Lizard|Alligator,logprob,1
Lizard|Blindworm,logprob,3
Lizard|Boapython,logprob,5
Lizard|Caiman,logprob,5
Lizard|Chameleon,logprob,5
Lizard|Cobra,logprob,3
Lizard|Crocodile,logprob,3
Lizard|Dinosaur,logprob,5
Lizard|Gecko,logprob,7
Lizard|Lizard,logprob,7
Lizard|Salamander,logprob,3
Lizard|Snake,logprob,5
Lizard|Toad,logprob,3
Lizard|Tortoise,logprob,3
Lizard|Turtle,logprob,3
Lizard|Anvil,logprob,5
Lizard|Axe,logprob,3
Lizard|Chisel,logprob,5
Lizard|Grindingdisk,logprob,3
Lizard|Hammer,logprob,3
Lizard|Knife,logprob,1
Lizard|LawnMower,logprob,1
Lizard|Nail,logprob,1
Lizard|Oilcan,logprob,3
Lizard|Paintbrush,logprob,3
Lizard|Saw,logprob,3
Lizard|Screwdriver,logprob,1
Lizard|Shovel,logprob,3
Lizard|Spanner,logprob,5
Lizard|Vacuum,logprob,1
Salamander|Alligator,logprob,3
Salamander|Blindworm,logprob,3
Salamander|Boapython,logprob,5
Salamander|Caiman,logprob,5
Salamander|Chameleon,logprob,5
Salamander|Cobra,logprob,3
Salamander|Crocodile,logprob,3
Salamander|Dinosaur,logprob,3
Salamander|Gecko,logprob,5
Salamander|Lizard,logprob,5
Salamander|Salamander,logprob,7
Salamander|Snake,logprob,3
Salamander|Toad,logprob,5
Salamander|Tortoise,logprob,3
Salamander|Turtle,logprob,3
Salamander|Anvil,logprob,5
Salamander|Axe,logprob,5
Salamander|Chisel,logprob,5
Salamander|Grindingdisk,logprob,1
Salamander|Hammer,logprob,3
Salamander|Knife,logprob,1
Salamander|LawnMower,logprob,1
Salamander|Nail,logprob,3
Salamander|Oilcan,logprob,3
Salamander|Paintbrush,logprob,3
Salamander|Saw,logprob,3
Salamander|Screwdriver,logprob,1
Salamander|Shovel,logprob,5
Salamander|Spanner,logprob,5
Salamander|Vacuum,logprob,1
Snake|Alligator,logprob,3
Snake|Blindworm,logprob,5
Snake|Boapython,logprob,5
Snake|Caiman,logprob,5
Snake|Chameleon,logprob,5
Snake|Cobra,logprob,7
Snake|Crocodile,logprob,5
Snake|Dinosaur,logprob,5
Snake|Gecko,logprob,5
Snake|Lizard,logprob,5
Snake|Salamander,logprob,5
Snake|Snake,logprob,7
Snake|Toad,logprob,5
Snake|Tortoise,logprob,3
Snake|Turtle,logprob,3
Snake|Anvil,logprob,5
Snake|Axe,logprob,5
Snake|Chisel,logprob,5
Snake|Grindingdisk,logprob,3
Snake|Hammer,logprob,3
Snake|Knife,logprob,6
Snake|LawnMower,logprob,3
Snake|Nail,logprob,3
Snake|Oilcan,logprob,5
Snake|Paintbrush,logprob,5
Snake|Saw,logprob,5
Snake|Screwdriver,logprob,1
Snake|Shovel,logprob,7
Snake|Spanner,logprob,5
Snake|Vacuum,logprob,3
Toad|Alligator,logprob,5
Toad|Blindworm,logprob,3
Toad|Boapython,logprob,5
Toad|Caiman,logprob,5
Toad|Chameleon,logprob,5
Toad|Cobra,logprob,5
Toad|Crocodile,logprob,5
Toad|Dinosaur,logprob,5
Toad|Gecko,logprob,5
Toad|Lizard,logprob,5
Toad|Salamander,logprob,5
Toad|Snake,logprob,5
Toad|Toad,logprob,7
Toad|Tortoise,logprob,5
Toad|Turtle,logprob,5
Toad|Anvil,logprob,5
Toad|Axe,logprob,5
Toad|Chisel,logprob,5
Toad|Grindingdisk,logprob,3
Toad|Hammer,logprob,5
Toad|Knife,logprob,5
Toad|LawnMower,logprob,5
Toad|Nail,logprob,5
Toad|Oilcan,logprob,5
Toad|Paintbrush,logprob,5
Toad|Saw,logprob,5
Toad|Screwdriver,logprob,3
Toad|Shovel,logprob,5
Toad|Spanner,logprob,5
Toad|Vacuum,logprob,3
Tortoise|Alligator,logprob,5
Tortoise|Blindworm,logprob,7
Tortoise|Boapython,logprob,5
Tortoise|Caiman,logprob,3
Tortoise|Chameleon,logprob,5
Tortoise|Cobra,logprob,3
Tortoise|Crocodile,logprob,5
Tortoise|Dinosaur,logprob,5
Tortoise|Gecko,logprob,3
Tortoise|Lizard,logprob,3
Tortoise|Salamander,logprob,3
Tortoise|Snake,logprob,3
Tortoise|Toad,logprob,3
Tortoise|Tortoise,logprob,7
Tortoise|Turtle,logprob,5
Tortoise|Anvil,logprob,5
Tortoise|Axe,logprob,3
Tortoise|Chisel,logprob,5
Tortoise|Grindingdisk,logprob,3
Tortoise|Hammer,logprob,3
Tortoise|Knife,logprob,1
Tortoise|LawnMower,logprob,3
Tortoise|Nail,logprob,3
Tortoise|Oilcan,logprob,5
Tortoise|Paintbrush,logprob,3
Tortoise|Saw,logprob,3
Tortoise|Screwdriver,logprob,1
Tortoise|Shovel,logprob,5
Tortoise|Spanner,logprob,5
Tortoise|Vacuum,logprob,3
Turtle|Alligator,logprob,3
Turtle|Blindworm,logprob,3
Turtle|Boapython,logprob,5
Turtle|Caiman,logprob,5
Turtle|Chameleon,logprob,5
Turtle|Cobra,logprob,3
Turtle|Crocodile,logprob,5
Turtle|Dinosaur,logprob,5
Turtle|Gecko,logprob,3
Turtle|Lizard,logprob,5
Turtle|Salamander,logprob,5
Turtle|Snake,logprob,5
Turtle|Toad,logprob,5
Turtle|Tortoise,logprob,7
Turtle|Turtle,logprob,7
Turtle|Anvil,logprob,3
Turtle|Axe,logprob,3
Turtle|Chisel,logprob,5
Turtle|Grindingdisk,logprob,1
Turtle|Hammer,logprob,3
Turtle|Knife,logprob,1
Turtle|LawnMower,logprob,3
Turtle|Nail,logprob,3
Turtle|Oilcan,logprob,3
Turtle|Paintbrush,logprob,5
Turtle|Saw,logprob,3
Turtle|Screwdriver,logprob,1
Turtle|Shovel,logprob,3
Turtle|Spanner,logprob,5
Turtle|Vacuum,logprob,1
Anvil|Alligator,logprob,5
Anvil|Blindworm,logprob,3
Anvil|Boapython,logprob,5
Anvil|Caiman,logprob,5
Anvil|Chameleon,logprob,5
Anvil|Cobra,logprob,5
Anvil|Crocodile,logprob,5
Anvil|Dinosaur,logprob,5
Anvil|Gecko,logprob,5
Anvil|Lizard,logprob,5
Anvil|Salamander,logprob,5
Anvil|Snake,logprob,5
Anvil|Toad,logprob,5
Anvil|Tortoise,logprob,5
Anvil|Turtle,logprob,5
Anvil|Anvil,logprob,7
Anvil|Axe,logprob,5
Anvil|Chisel,logprob,5
Anvil|Grindingdisk,logprob,5
Anvil|Hammer,logprob,7
Anvil|Knife,logprob,5
Anvil|LawnMower,logprob,5
Anvil|Nail,logprob,5
Anvil|Oilcan,logprob,5
Anvil|Paintbrush,logprob,5
Anvil|Saw,logprob,5
Anvil|Screwdriver,logprob,1
Anvil|Shovel,logprob,5
Anvil|Spanner,logprob,5
Anvil|Vacuum,logprob,3
Axe|Alligator,logprob,3
Axe|Blindworm,logprob,3
Axe|Boapython,logprob,5
Axe|Caiman,logprob,5
Axe|Chameleon,logprob,5
Axe|Cobra,logprob,5
Axe|Crocodile,logprob,3
Axe|Dinosaur,logprob,3
Axe|Gecko,logprob,5
Axe|Lizard,logprob,3
Axe|Salamander,logprob,5
Axe|Snake,logprob,3
Axe|Toad,logprob,3
Axe|Tortoise,logprob,3
Axe|Turtle,logprob,3
Axe|Anvil,logprob,5
Axe|Axe,logprob,7
Axe|Chisel,logprob,5
Axe|Grindingdisk,logprob,3
Axe|Hammer,logprob,5
Axe|Knife,logprob,7
Axe|LawnMower,logprob,3
Axe|Nail,logprob,3
Axe|Oilcan,logprob,5
Axe|Paintbrush,logprob,5
Axe|Saw,logprob,7
Axe|Screwdriver,logprob,1
Axe|Shovel,logprob,3
Axe|Spanner,logprob,3
Axe|Vacuum,logprob,3
Chisel|Alligator,logprob,3
Chisel|Blindworm,logprob,3
Chisel|Boapython,logprob,5
Chisel|Caiman,logprob,5
Chisel|Chameleon,logprob,5
Chisel|Cobra,logprob,5
Chisel|Crocodile,logprob,5
Chisel|Dinosaur,logprob,5
Chisel|Gecko,logprob,5
Chisel|Lizard,logprob,5
Chisel|Salamander,logprob,5
Chisel|Snake,logprob,5
Chisel|Toad,logprob,5
Chisel|Tortoise,logprob,5
Chisel|Turtle,logprob,5
Chisel|Anvil,logprob,5
Chisel|Axe,logprob,5
Chisel|Chisel,logprob,7
Chisel|Grindingdisk,logprob,5
Chisel|Hammer,logprob,5
Chisel|Knife,logprob,5
Chisel|LawnMower,logprob,5
Chisel|Nail,logprob,5
Chisel|Oilcan,logprob,5
Chisel|Paintbrush,logprob,5
Chisel|Saw,logprob,5
Chisel|Screwdriver,logprob,3
Chisel|Shovel,logprob,5
Chisel|Spanner,logprob,5
Chisel|Vacuum,logprob,3
Grindingdisk|Alligator,logprob,3
Grindingdisk|Blindworm,logprob,3
Grindingdisk|Boapython,logprob,1
Grindingdisk|Caiman,logprob,3
Grindingdisk|Chameleon,logprob,3
Grindingdisk|Cobra,logprob,3
Grindingdisk|Crocodile,logprob,3
Grindingdisk|Dinosaur,logprob,1
Grindingdisk|Gecko,logprob,3
Grindingdisk|Lizard,logprob,3
Grindingdisk|Salamander,logprob,1
Grindingdisk|Snake,logprob,3
Grindingdisk|Toad,logprob,3
Grindingdisk|Tortoise,logprob,1
Grindingdisk|Turtle,logprob,1
Grindingdisk|Anvil,logprob,5
Grindingdisk|Axe,logprob,3
Grindingdisk|Chisel,logprob,3
Grindingdisk|Grindingdisk,logprob,7
Grindingdisk|Hammer,logprob,3
Grindingdisk|Knife,logprob,1
Grindingdisk|LawnMower,logprob,3
Grindingdisk|Nail,logprob,1
Grindingdisk|Oilcan,logprob,1
Grindingdisk|Paintbrush,logprob,1
Grindingdisk|Saw,logprob,3
Grindingdisk|Screwdriver,logprob,1
Grindingdisk|Shovel,logprob,3
Grindingdisk|Spanner,logprob,1
Grindingdisk|Vacuum,logprob,1
Hammer|Alligator,logprob,6
Hammer|Blindworm,logprob,3
Hammer|Boapython,logprob,5
Hammer|Caiman,logprob,5
Hammer|Chameleon,logprob,3
Hammer|Cobra,logprob,5
Hammer|Crocodile,logprob,5
Hammer|Dinosaur,logprob,5
Hammer|Gecko,logprob,5
Hammer|Lizard,logprob,5
Hammer|Salamander,logprob,5
Hammer|Snake,logprob,3
Hammer|Toad,logprob,5
Hammer|Tortoise,logprob,5
Hammer|Turtle,logprob,5
Hammer|Anvil,logprob,5
Hammer|Axe,logprob,5
Hammer|Chisel,logprob,5
Hammer|Grindingdisk,logprob,3
Hammer|Hammer,logprob,7
Hammer|Knife,logprob,3
Hammer|LawnMower,logprob,3
Hammer|Nail,logprob,7
Hammer|Oilcan,logprob,5
Hammer|Paintbrush,logprob,5
Hammer|Saw,logprob,5
Hammer|Screwdriver,logprob,1
Hammer|Shovel,logprob,5
Hammer|Spanner,logprob,5
Hammer|Vacuum,logprob,3
Knife|Alligator,logprob,3
Knife|Blindworm,logprob,3
Knife|Boapython,logprob,5
Knife|Caiman,logprob,5
Knife|Chameleon,logprob,3
Knife|Cobra,logprob,3
Knife|Crocodile,logprob,3
Knife|Dinosaur,logprob,3
Knife|Gecko,logprob,3
Knife|Lizard,logprob,3
Knife|Salamander,logprob,3
Knife|Snake,logprob,5
Knife|Toad,logprob,3
Knife|Tortoise,logprob,3
Knife|Turtle,logprob,3
Knife|Anvil,logprob,5
Knife|Axe,logprob,5
Knife|Chisel,logprob,5
Knife|Grindingdisk,logprob,1
Knife|Hammer,logprob,3
Knife|Knife,logprob,7
Knife|LawnMower,logprob,1
Knife|Nail,logprob,7
Knife|Oilcan,logprob,3
Knife|Paintbrush,logprob,3
Knife|Saw,logprob,5
Knife|Screwdriver,logprob,1
Knife|Shovel,logprob,5
Knife|Spanner,logprob,3
Knife|Vacuum,logprob,1
LawnMower|Alligator,logprob,1
LawnMower|Blindworm,logprob,1
LawnMower|Boapython,logprob,3
LawnMower|Caiman,logprob,3
LawnMower|Chameleon,logprob,3
LawnMower|Cobra,logprob,3
LawnMower|Crocodile,logprob,1
LawnMower|Dinosaur,logprob,1
LawnMower|Gecko,logprob,1
LawnMower|Lizard,logprob,1
LawnMower|Salamander,logprob,3
LawnMower|Snake,logprob,3
LawnMower|Toad,logprob,5
LawnMower|Tortoise,logprob,3
LawnMower|Turtle,logprob,3
LawnMower|Anvil,logprob,5
LawnMower|Axe,logprob,3
LawnMower|Chisel,logprob,3
LawnMower|Grindingdisk,logprob,1
LawnMower|Hammer,logprob,1
LawnMower|Knife,logprob,1
LawnMower|LawnMower,logprob,7
LawnMower|Nail,logprob,1
LawnMower|Oilcan,logprob,1
LawnMower|Paintbrush,logprob,3
LawnMower|Saw,logprob,1
LawnMower|Screwdriver,logprob,1
LawnMower|Shovel,logprob,1
LawnMower|Spanner,logprob,3
LawnMower|Vacuum,logprob,7
Nail|Alligator,logprob,3
Nail|Blindworm,logprob,1
Nail|Boapython,logprob,5
Nail|Caiman,logprob,5
Nail|Chameleon,logprob,5
Nail|Cobra,logprob,6
Nail|Crocodile,logprob,5
Nail|Dinosaur,logprob,3
Nail|Gecko,logprob,3
Nail|Lizard,logprob,3
Nail|Salamander,logprob,5
Nail|Snake,logprob,5
Nail|Toad,logprob,5
Nail|Tortoise,logprob,3
Nail|Turtle,logprob,3
Nail|Anvil,logprob,5
Nail|Axe,logprob,3
Nail|Chisel,logprob,5
Nail|Grindingdisk,logprob,1
Nail|Hammer,logprob,7
Nail|Knife,logprob,7
Nail|LawnMower,logprob,3
Nail|Nail,logprob,7
Nail|Oilcan,logprob,3
Nail|Paintbrush,logprob,7
Nail|Saw,logprob,7
Nail|Screwdriver,logprob,1
Nail|Shovel,logprob,7
Nail|Spanner,logprob,3
Nail|Vacuum,logprob,1
Oilcan|Alligator,logprob,5
Oilcan|Blindworm,logprob,3
Oilcan|Boapython,logprob,5
Oilcan|Caiman,logprob,5
Oilcan|Chameleon,logprob,5
Oilcan|Cobra,logprob,5
Oilcan|Crocodile,logprob,5
Oilcan|Dinosaur,logprob,5
Oilcan|Gecko,logprob,5
Oilcan|Lizard,logprob,5
Oilcan|Salamander,logprob,5
Oilcan|Snake,logprob,5
Oilcan|Toad,logprob,5
Oilcan|Tortoise,logprob,5
Oilcan|Turtle,logprob,5
Oilcan|Anvil,logprob,5
Oilcan|Axe,logprob,5
Oilcan|Chisel,logprob,5
Oilcan|Grindingdisk,logprob,1
Oilcan|Hammer,logprob,5
Oilcan|Knife,logprob,3
Oilcan|LawnMower,logprob,5
Oilcan|Nail,logprob,3
Oilcan|Oilcan,logprob,7
Oilcan|Paintbrush,logprob,5
Oilcan|Saw,logprob,3
Oilcan|Screwdriver,logprob,3
Oilcan|Shovel,logprob,5
Oilcan|Spanner,logprob,5
Oilcan|Vacuum,logprob,5
Paintbrush|Alligator,logprob,3
Paintbrush|Blindworm,logprob,3
Paintbrush|Boapython,logprob,5
Paintbrush|Caiman,logprob,5
Paintbrush|Chameleon,logprob,5
Paintbrush|Cobra,logprob,5
Paintbrush|Crocodile,logprob,5
Paintbrush|Dinosaur,logprob,5
Paintbrush|Gecko,logprob,5
Paintbrush|Lizard,logprob,5
Paintbrush|Salamander,logprob,5
Paintbrush|Snake,logprob,3
Paintbrush|Toad,logprob,5
Paintbrush|Tortoise,logprob,3
Paintbrush|Turtle,logprob,5
Paintbrush|Anvil,logprob,5
Paintbrush|Axe,logprob,3
Paintbrush|Chisel,logprob,5
Paintbrush|Grindingdisk,logprob,1
Paintbrush|Hammer,logprob,3
Paintbrush|Knife,logprob,3
Paintbrush|LawnMower,logprob,3
Paintbrush|Nail,logprob,3
Paintbrush|Oilcan,logprob,3
Paintbrush|Paintbrush,logprob,7
Paintbrush|Saw,logprob,3
Paintbrush|Screwdriver,logprob,1
Paintbrush|Shovel,logprob,3
Paintbrush|Spanner,logprob,3
Paintbrush|Vacuum,logprob,1
Saw|Alligator,logprob,7
Saw|Blindworm,logprob,5
Saw|Boapython,logprob,5
Saw|Caiman,logprob,5
Saw|Chameleon,logprob,5
Saw|Cobra,logprob,7
Saw|Crocodile,logprob,5
Saw|Dinosaur,logprob,1
Saw|Gecko,logprob,7
Saw|Lizard,logprob,5
Saw|Salamander,logprob,5
Saw|Snake,logprob,7
Saw|Toad,logprob,5
Saw|Tortoise,logprob,5
Saw|Turtle,logprob,5
Saw|Anvil,logprob,5
Saw|Axe,logprob,7
Saw|Chisel,logprob,5
Saw|Grindingdisk,logprob,5
Saw|Hammer,logprob,7
Saw|Knife,logprob,7
Saw|LawnMower,logprob,7
Saw|Nail,logprob,7
Saw|Oilcan,logprob,5
Saw|Paintbrush,logprob,7
Saw|Saw,logprob,7
Saw|Screwdriver,logprob,7
Saw|Shovel,logprob,7
Saw|Spanner,logprob,5
Saw|Vacuum,logprob,7
Screwdriver|Alligator,logprob,3
Screwdriver|Blindworm,logprob,1
Screwdriver|Boapython,logprob,5
Screwdriver|Caiman,logprob,3
Screwdriver|Chameleon,logprob,3
Screwdriver|Cobra,logprob,3
Screwdriver|Crocodile,logprob,3
Screwdriver|Dinosaur,logprob,1
Screwdriver|Gecko,logprob,1
Screwdriver|Lizard,logprob,1
Screwdriver|Salamander,logprob,3
Screwdriver|Snake,logprob,1
Screwdriver|Toad,logprob,3
Screwdriver|Tortoise,logprob,1
Screwdriver|Turtle,logprob,1
Screwdriver|Anvil,logprob,7
Screwdriver|Axe,logprob,1
Screwdriver|Chisel,logprob,1
Screwdriver|Grindingdisk,logprob,1
Screwdriver|Hammer,logprob,1
Screwdriver|Knife,logprob,1
Screwdriver|LawnMower,logprob,1
Screwdriver|Nail,logprob,1
Screwdriver|Oilcan,logprob,3
Screwdriver|Paintbrush,logprob,1
Screwdriver|Saw,logprob,1
Screwdriver|Screwdriver,logprob,7
Screwdriver|Shovel,logprob,1
Screwdriver|Spanner,logprob,1
Screwdriver|Vacuum,logprob,1
Shovel|Alligator,logprob,3
Shovel|Blindworm,logprob,3
Shovel|Boapython,logprob,5
Shovel|Caiman,logprob,5
Shovel|Chameleon,logprob,3
Shovel|Cobra,logprob,3
Shovel|Crocodile,logprob,3
Shovel|Dinosaur,logprob,5
Shovel|Gecko,logprob,3
Shovel|Lizard,logprob,3
Shovel|Salamander,logprob,5
Shovel|Snake,logprob,3
Shovel|Toad,logprob,5
Shovel|Tortoise,logprob,3
Shovel|Turtle,logprob,3
Shovel|Anvil,logprob,5
Shovel|Axe,logprob,5
Shovel|Chisel,logprob,5
Shovel|Grindingdisk,logprob,3
Shovel|Hammer,logprob,3
Shovel|Knife,logprob,3
Shovel|LawnMower,logprob,5
Shovel|Nail,logprob,5
Shovel|Oilcan,logprob,5
Shovel|Paintbrush,logprob,5
Shovel|Saw,logprob,5
Shovel|Screwdriver,logprob,3
Shovel|Shovel,logprob,7
Shovel|Spanner,logprob,5
