concept,rep,prompt,response
Lawn Mower,3,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.",
Lawn Mower,4,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.",
Lizard,0,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.",
Lizard,1,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.",
Lizard,2,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.",
Lizard,3,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.",
Lizard,4,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.",
Nail,0,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.",
Nail,1,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.",
Nail,2,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.",
Nail,3,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.",
Nail,4,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.",
Oil can,0,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.",
Oil can,1,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.",
Oil can,2,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.",
Oil can,3,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.",
Oil can,4,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.",
Paint brush,0,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.",
Paint brush,1,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.",
Paint brush,2,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.",
Paint brush,3,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.",
Paint brush,4,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.",
Salamander,0,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.",
Salamander,1,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.",
Salamander,2,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.",
Salamander,3,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.",
Salamander,4,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.",
Saw,0,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.",
Saw,1,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.",
Saw,2,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.",
Saw,3,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.",
Saw,4,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.",
Screwdriver,0,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.",
Screwdriver,1,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.",
Screwdriver,2,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.",
Screwdriver,3,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.",
Screwdriver,4,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.",
Shovel,0,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.",
Shovel,1,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.",
Shovel,2,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.",
Shovel,3,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.",
Shovel,4,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.",
Snake,0,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.",
Snake,1,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.",
Snake,2,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.",
Snake,3,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.",
Snake,4,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.",
Spanner,0,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.",
Spanner,1,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.",
Spanner,2,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.",
Spanner,3,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.",
Spanner,4,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.",
Toad,0,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.",
Toad,1,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.",
Toad,2,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.",
Toad,3,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.",
Toad,4,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.",
Tortoise,0,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.",
Tortoise,1,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.",
Tortoise,2,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.",
Tortoise,3,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.",
Tortoise,4,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.",
Turtle,0,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.",
Turtle,1,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.",
Turtle,2,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.",
Turtle,3,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.",
Turtle,4,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.",
Vacuum,0,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.",
Vacuum,1,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.",
Vacuum,2,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.",
Vacuum,3,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.",
Vacuum,4,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.",
