concept,rep,prompt,response
bagel,1,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","- Dense
- Circular
- Holey
- Crusty
- Chewy
- Grainy
- Baked
- Doughy
- Sometimes seasoned"
bagel,2,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","- Round shape
- Holes
- Dense texture
- Crusty exterior
- Chewy interior
- Can be sesame, poppy, or plain seeded
- Can be boiled then baked
- Typically 3-4 inches in diameter"
bagpipe,0,"List the features and properties of a bagpipe. Give a plain list, one property per line, no explanations.","Tunable through finger holes
Blown by a double-reed drone
Tuned to the key of A
Has a bass drone
Has a tenor drone
Has a melody pipe
Has a blowpipe for supplying air
Has a stock that holds the reeds
Has a bell at the end of the melody pipe"
bagpipe,1,"List the features and properties of a bagpipe. Give a plain list, one property per line, no explanations.","Chromatic
Single reed
Multiple drones
Melodic
Polyphonic
Blowpipe
Bocal"
bagpipe,2,"List the features and properties of a bagpipe. Give a plain list, one property per line, no explanations.","- Made from multiple pipes
- Blown by a double reed
- Produces a loud, shrill sound
- Has a drone and at least one melody pipe
- Melody is played on a set of finger holes
- Tuned by adjusting the length of drone pipes
- Typically played with one hand while holding with the other"
bamboo,0,"List the features and properties of a bamboo. Give a plain list, one property per line, no explanations.","- hollow
- flexible
- strong
- renewable
- fast-growing
- durable
- lightweight
- eco-friendly
- versatile
- abundant"
bamboo,1,"List the features and properties of a bamboo. Give a plain list, one property per line, no explanations.","Bamboos are versatile plants that exhibit numerous features and properties, including:

- Fast growth rate
- Tall and slender culms
- Hard and strong fibers
- Hardy in various climates
- Highly renewable resource
- Ecologically beneficial
- Multiple ecological niches
- Shade-tolerant 
- Flexible yet durable
- Hollow internal structure
- Self-shading root systems
- High natural resistance to pests and diseases
- Limited flowering intervals"
bamboo,2,"List the features and properties of a bamboo. Give a plain list, one property per line, no explanations.","- Hollow
- Renewable
- Fast-growing
- Flexible
- Durable
- Lightweight
- Strong
- Insulative"
banana,0,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","Bananas are curved, soft when ripe, yellow in color, sweet-tasting, high in potassium, grow in clusters, botanically classified as berries, high in carbohydrates, easily peeled, a good source of energy, grown in tropical regions, relatively low in fat and calories."
banana,1,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","- Round in shape
- Smooth skin
- Yellow when ripe
- Edible
- Sweet
- Soft
- High in potassium
- Rich in carbohydrates
- A single fruit is known as a ""banana""
- Typically eaten raw
- Cultivated primarily for their fruit
- Originated from Southeast Asia"
banana,2,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","- Yellow when ripe
- Smooth skin
- Sweet taste
- Soft texture
- Rich in potassium
- Good source of fiber
- High in carbohydrates
- Low in calories
- Originates from Southeast Asia"
banjo,0,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","* String instruments
* Hollow-bodied
* Fingerpicks required for playing
* Usually has 5 strings; 4-string and 6-string variants exist
* Tensioned by tuning pegs
* Head (drum membrane) tensioned by tension hoop
* Bridge positioned over the body's center
* Open-back design (sound projects outward)
* Body typically made of wood (e.g., maple)
* Fingerboard made of wood (e.g., rosewood or maple)
* Machine heads (tuning pegs) for fine tunings
* Often played with a straw or cloth mute to reduce ringing noise
* Varieties: 4-string ""tenor"" banjo, 5-string banjo, plectrum banjo, and melody banjo

These are the fundamental features and properties of a banjo. If you need further details on any specific aspect, feel free to ask!"
banjo,1,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","- Open-back
- Body made of wood
- Curved rim
- Short neck
- Fingerpicks used
- Four or five strings
- Resonator or non-resonator (also known as ""tonsure"")"
banjo,2,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","Banjos have a hollow body
Banjos have a thin wooden rim
Banjos have six strings
Banjos have a fretted fingerboard
Banjos have metal tuning pegs"
barrel,0,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","- Typically made of wood, metal, or plastic
- Circular shape with flat ends
- Open at both ends
- Can vary in size and capacity
- Can have hoops or rings holding staves together
- May have a bung for sealing the opening"
barrel,1,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","- Cylindrical shape
- Made of wood or metal
- Typically ends with flat heads
- Open at the top
- Often has staves (vertical planks)
- Can be wooden or metal hoops
- Used for storage and transport of liquids
- May have handles or spouts
- Varied sizes for different capacities
- Can be made from various wood types
- Subject to wear and rot over time
- Can have different finishes"
barrel,2,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","- Circular shape
- Made of wood or steel
- Typically has staves
- Has a flat top and bottom
- Contains liquid
- Cap or bung for sealing
- May have hoops or bands to keep staves together
- Can be of various sizes and shapes based on use
- Often used for storing and transporting liquids"
basket,0,"List the features and properties of a basket. Give a plain list, one property per line, no explanations.","- typically made of natural materials such as willow, reed, or wicker
- woven together to form a strong, flexible structure
- can be round or oval in shape
- varies in size and capacity depending on intended use
- often has handles for easy carrying
- can be decorated with patterns or colored materials
- can be designed for different types of items, like grocery shopping or carrying fruit
- can be portable and collapsible for easy storage"
basket,1,"List the features and properties of a basket. Give a plain list, one property per line, no explanations.","- lightweight
- collapsible
- woven
- collapsible handle
- portable
- stackable
- fabric material
- holds items
- different shapes and sizes available
- decorative"
basket,2,"List the features and properties of a basket. Give a plain list, one property per line, no explanations.","- portable
- flexible
- shallow
- woven
- often handle-less
- typically round or oval
- made from natural fibers such as wood strips or reed
- open on one side
- can carry various types of items
- can be decorative"
bassoon,0,"List the features and properties of a bassoon. Give a plain list, one property per line, no explanations.","- Keyed, woodwind instrument
- Has a reed
- Lower-pitched than a flute
- Usually played with a bocone
- Has a conical bore
- Has a folded reed
- Produces a deep, mellow sound
- Has a wide range of pitches
- Requires significant air support
- Has a distinctive tone color
- Has multiple keys to control pitch and tone"
bassoon,1,"List the features and properties of a bassoon. Give a plain list, one property per line, no explanations.","The bassoon is a woodwind instrument known for its deep, rich tone. It features a conical bore, an elongated folded bell, and a double reed. It has a range spanning two and a half octaves, from B♭1 to f''5. The instrument is played with a crescendo action similar to the oboe's, using a long, curved bocal or crook to direct the double reed to the mouthpiece. The bassoon is typically made from maple wood and consists of several joints, with the bell being the lowest and the butt being the uppermost. It is supported by a peg or shoulder rest and is played with bassoon keys. The bassoon family includes the contrabassoon and the subcontrabassoon. Additionally, it is known for its distinctive reedy and mellow sound, requiring considerable breath support and precise embouchure to play."
bassoon,2,"List the features and properties of a bassoon. Give a plain list, one property per line, no explanations.","- Large, double-reed woodwind instrument
- Lower-pitched than the flute, oboe, and clarinet
- Consists of a long, folded reed and a complex key system
- Has a distinctive, sonorous, and mellow tone
- Generally plays in the bass and contrabass ranges
- Requires significant breath support and embouchure control
- Constructed from wood or high-quality plastic
- Includes a bell at the top and finger keys for pitch control
- Usually plays in the alto to contrabass range in music ensembles
- Parts are held together by leather or synthetic straps
- Has a distinctive appearance with its curved bell and cylindrical bore
- Requires regular maintenance to keep the reed and keys in good condition
- Often performed in orchestras, wind ensembles, and chamber music groups."
bat,0,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","Nocturnal
Fur-covered
Echolocation
Small eyes
Pointed ears
Flight
Hangs upside down
Hibernates"
bat,1,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","Bats have echolocation
Bats have fur
Bats have wings
Bats are nocturnal
Bats are mammals
Bats give birth to live young
Bats feed on insects
Bats hibernate in winter
Bats inhabit various environments globally"
bat,2,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","Echolocation
Flight
Nocturnal
Small eyes
Large ears
Lair in dark places
Live in colonies"
bazooka,0,"List the features and properties of a bazooka. Give a plain list, one property per line, no explanations.","- Unguided projectile weapon
- Man portable
- Explosive ammunition
- Typically shoulder-fired
- Has a muzzle brake
- Uses rocket propulsion
- Has a sighting system
- Often has a shoulder stock
- Propels high-explosive or fragmentation warheads
- Can be used against armored vehicles
- Capable of anti-personnel and anti-armor roles"
bazooka,1,"List the features and properties of a bazooka. Give a plain list, one property per line, no explanations.","Caliber varies, from .75 inch to 3.5 inches
Barrel length typically 23 to 36 inches
Can fire a variety of shaped explosive charges
Aim via rear sight and/or shoulder stock for stability
Weight: can range from 8 to 20 pounds
Uses rocket-propelled grenades as ammunition
Can be shoulder-fired or mounted on vehicles"
bazooka,2,"List the features and properties of a bazooka. Give a plain list, one property per line, no explanations.","- Fires a rocket-propelled grenade (RPG) projectile
- Single-shot weapon
- Shoulder-fired
- Usually shoulder-mounted for firing
- Muzzle-loaded
- High-velocity projectile
- Can cause significant damage to armored vehicles and buildings
- Often used in modern warfare
- Requires manual reloading after each shot"
bean,0,"List the features and properties of a bean. Give a plain list, one property per line, no explanations.",Dormant; round; mottled; phototropic; negative phototropism; no primary or secondary roots; no nodes; no buds; seed coat; epidermis; hypocotyl; cotyledons; endosperm
bean,1,"List the features and properties of a bean. Give a plain list, one property per line, no explanations.","There are many varieties of beans, but common features and properties include:

- Small size
- Seed-like appearance
- Broad or narrow shape
- Thin skin (in edible varieties)
- Durable outer shell
- Varies in color (black, white, pinto, etc.)
- Edible inner part (after cooking the outer shell)
- Rich in protein, fiber, and other nutrients
- Absorbent
- Cooks quickly
- Can be dried and stored for long periods"
bean,2,"List the features and properties of a bean. Give a plain list, one property per line, no explanations.","Dormant Seed
Round Shape
Hard Outer Shell
High Protein Content
Rich in Fiber
No Cholesterol
Vitamin and Mineral-Rich"
bear,0,"List the features and properties of a bear. Give a plain list, one property per line, no explanations.","- short tail
- long fur
- sharp claws
- excellent sense of smell
- powerful jaw
- omnivorous diet
- hibernates in winter
- breeds in late spring
- lives in dens
- quiet when stalking prey
- walks on both hind legs and front legs"
bear,1,"List the features and properties of a bear. Give a plain list, one property per line, no explanations.","Bears are omnivorous mammals with powerful limbs and sharp claws; they have a thick layer of fur for insulation and can hibernate during winter; their sense of smell is highly developed; they have keen hearing and vision; bears communicate through various vocalizations and body postures; they can swim and climb trees effectively; they have a relatively short lifespan in the wild, often around 15 to 25 years."
bear,2,"List the features and properties of a bear. Give a plain list, one property per line, no explanations.","- Bears are mammals
- Bears have thick fur
- Bears have sharp claws
- Bears have powerful limbs
- Bears are omnivorous
- Bears hibernate in winter
- Bears produce a variety of vocalizations
- Bears have a keen sense of smell
- Bears breed in late winter or early spring
- Bears have a stocky body shape
- Bears have a short tail"
beaver,0,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","- Distinguishing flat, scaly tail
- Webbed hind feet
- Strong, crescent-shaped incisors
- Nostrils that close
- Dense, double-layered fur
- Broad, leathery nostrils
- Efficient at cutting and manipulating wood
- Good at swimming and diving
- Capable of creating dams and lodges"
beaver,1,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","- Nostrils closeable
- Large, flattened tail
- Webbed hind feet
- Sharp incisors for cutting wood
- Dense, warm fur
- Ability to create dams and lodges
- Excellent swimmer
- Good sense of smell and hearing
- Can hold breath for up to 15 minutes"
beaver,2,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","- Sharp incisors for cutting wood
- Flat tail for balance while swimming
- Dense, waterproof fur
- Large, webbed hind feet
- Strong, muscular hind legs for swimming and carrying wood
- Nostrils that can close underwater
- Secondary, smaller incisors for grooming
- Vertical pupils for improved night vision
- Capable of creating complex dams and lodges"
bed,0,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","- Frame
- Headboard
- Side rails
- Box spring or foundation
- Bed slats
- Mattress
- Bed skirt
- Bed linens (sheets, pillow cases, comforter, etc.)"
bed,1,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","- Frame
- Bedding
- Headboard
- Footboard
- Mattress
- Box spring (optional)
- Bed rails (optional)
- Bed skirt
- Pillows
- Mattress protector
- Dust ruffle"
bed,2,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","- Size
- Structure
- Frame
- Mattress
- Bedding
- Headboard
- Footboard
- Bed legs
- Bedspread or coverlet
- Bed skirt
- Pillows
- Mattress topper
- Box spring (optional)
- Bed rails (for safety)"
bee,0,"List the features and properties of a bee. Give a plain list, one property per line, no explanations.","Eusocial insect
Holometabolous insect
Insect wings
Compound eyes
Antannae
Pollinator
Honey producer"
bee,1,"List the features and properties of a bee. Give a plain list, one property per line, no explanations.","Bees have two pairs of wings.
Bees have two compound eyes.
Bees have three simple eyes.
Bees have two antennae.
Bees have a pair of mandibles.
Bees have a pair of maxillae.
Bees have a mouthpart called a proboscis.
Bees have four lifecycle stages: egg, larva, pupa, and adult."
bee,2,"List the features and properties of a bee. Give a plain list, one property per line, no explanations.","- Six legs
- Two pairs of wings
- Three-section body (head, thorax, abdomen)
- Compound eyes
- Three-segmented antenna
- Pollen baskets on legs (in females)
- Wax-producing glands (in worker bees)
- Stinger (in female worker bees)"
beet,0,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","- Typically leaves are green and grow from the root
- The root, or beet, can be red, orange, or yellow
- Edible root is starchy and sweet
- Rich in dietary fiber
- Good source of vitamins and minerals, especially vitamin A and C
- Contains natural nitrates which may improve blood flow
- Needs well-draining soil and full sun for optimal growth
- Can be grown in various climates
- Hardy plant, tolerates cold temperatures
- Prefers a pH of 6-7.5 for best growth
- Mature plants can grow up to 1 meter in height
- Produces flowers that are yellow or purple"
beet,1,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","- Round or elongated shape
- Dull purple to deep red skin
- Thin skin
- Crunchy texture when raw
- Edible leaves (often called beet greens)
- Mild, earthy flavor
- Rich in antioxidants
- Good source of fiber
- High in vitamin A (beta-carotene)
- Contain natural nitrates, converted to nitrites in the body
- Can be eaten raw in salads or pickled
- Can be boiled, roasted, or grilled
- Often used in soups and stews"
beet,2,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","- Round shape
- Reddish-purple color
- Edible leaves
- Edible root
- Sweet taste
- Rich in fiber
- Good source of vitamins and minerals
- Contains antioxidants
- Grows underground"
beetle,0,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","- Hard exoskeleton
- Elongated body shape
- Two pairs of wings (one hardened, one membranous)
- Compound eyes
- Mandibles for chewing
- Hind wings
- Antennae
- Jointed legs
- Larval (grub) stage in life cycle
- Wide variety in size, shape, and color
- Tympanum (eardrum-like structure) for detecting sound"
beetle,1,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","Wing cases
Compound eyes
Hard exoskeleton
Antennae
Jointed legs
Six legs
Two pairs of wings (one functional, one protective)"
beetle,2,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","1. Exoskeleton
2. Mandibles
3. Antennae
4. Compound eyes
5. Thorax
6. Legs
7. Wings (in most species)
8. Elongated body shape
9. Hard exoskeleton for protection
10. Segmented body structure"
bell,0,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","- Striking mechanism
- Tonality
- Ringing tone
- Decibels produced
- Shape (usually round)
- Material (usually metal, often bronze)
- Handcrafting
- Crystalline resonance
- Visual aesthetics
- Vibration amplitude
- Corrosion resistance
- Tuning
- Echo"
bell,1,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","Sound-producing object when struck
Usually made of metal
Common shapes include spheres and cups
Often has a clapper inside
Can be made of various materials such as bronze, cast iron, or steel
Crystalline or bell-shaped silhouette when viewed in profile
Rings with a distinctive, harmonic tone"
bell,2,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","- Cylindrical
- Hollow
- Usually made of metal
- Can be of various sizes
- Can produce a ringing sound when struck
- Often has a clapper or a tongue inside
- Varies in shape and design depending on its use or cultural significance
- Can be found in various materials like bronze, brass, iron, or even glass
- Can be used as a musical instrument or for signaling
- Can be suspended by a rope or a handle
- Can produce a range of tones depending on its size and material"
belt,0,"List the features and properties of a belt. Give a plain list, one property per line, no explanations.","- Holds objects together
- Adjustable
- Fashion accessory
- Can be made from various materials
- Comes in various styles and designs
- Can be worn at the waist
- Secures objects at the waist
- Wraps around torso
- May have pockets or loops for accessories
- Can be decorative or functional"
belt,1,"List the features and properties of a belt. Give a plain list, one property per line, no explanations.","- Typically made of leather, fabric, or synthetic materials
- Can be elastic or non-elastic (rigid)
- May include buckles, clasps, or Velcro for fastening
- Available in various colors and patterns
- Often used for holding tools, clothing, or accessories
- Can be adjustable for different waist sizes
- May have decorative designs or functional pockets"
belt,2,"List the features and properties of a belt. Give a plain list, one property per line, no explanations.","- Holds items in place
- Adjustable
- Loop or buckle
- Flexible
- Made from various materials (leather, synthetic, etc.)
- Can be decorative
- Typically looped or buckled around a waist
- Multiple styles and designs available"
bench,0,"List the features and properties of a bench. Give a plain list, one property per line, no explanations.","- made of wood
- outdoor use
- durable finish
- adjustable height
- multiple seating options
- sometimes cushioned
- weather-resistant materials
- portable or fixed in place
- comes in various designs
- can be made of different woods
- able to support weight"
bench,1,"List the features and properties of a bench. Give a plain list, one property per line, no explanations.","Sturdy 
Comfy 
Wooden or metal 
Weather resistant"
bench,2,"List the features and properties of a bench. Give a plain list, one property per line, no explanations.","- Usually made of wood or steel
- Rectangular or curved shape
- Can be fixed or folding
- May have armrests
- Typically outdoors
- Used for sitting or resting
- Can be decorative
- Material may be painted or natural
- Various sizes and designs available"
bird,0,"List the features and properties of a bird. Give a plain list, one property per line, no explanations.",Feathers Wings Beak Hollow bones Song Talons/Claws Feet
bird,1,"List the features and properties of a bird. Give a plain list, one property per line, no explanations.","Beak or bill
Birds have wings
Feathers
Light bones
Eyes positioned laterally
High metabolism
Laid eggs
Endothermic (warm-blooded)
Lives in nests"
