input,prompt,response
cartoon figure|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
climbs in trees|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",False
comes in different lengths|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
consists of different parts|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
cumbersome|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
damages delicate surfaces|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
dark colour|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
digs holes|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
does not weigh much|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",False
doesn't have 1000 paws|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. appears in fairy tales and stories
2. attacks
3. can be automatized
4. can be dishwashed
5. can be electronic
6. can be made of different tissues
7. can be used to hit somebody
8. can cut you
9. can hurt
10. can hurt you
11. cartoon figure
12. climbs in trees
13. comes in different lengths
14. consists of different parts
15. cumbersome
16. damages delicate surfaces
17. dark colour
18. digs holes
19. does not weigh much
20. doesn't have 1000 paws",True
eats flies|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
eats mice|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
endangered species|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
exists in different sizes|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
floats on water|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
forces locks|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
has a big mouth|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has a complex shape|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
has a head.1|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has a long tongue|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has a metal blade|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
has a metallic color|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
has a sharp edge|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has a tail|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has a wooden handle|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
has big claws|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has bright colours|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",False
has camouflage|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has claws|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has great power|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. eats flies
2. eats mice
3. endangered species
4. exists in different sizes
5. floats on water
6. forces locks
7. has a big mouth
8. has a complex shape
9. has a head.1
10. has a long tongue
11. has a metal blade
12. has a metallic color
13. has a sharp edge
14. has a tail
15. has a wooden handle
16. has big claws
17. has bright colours
18. has camouflage
19. has claws
20. has great power",True
has large theeth|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
has no taste|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
has ribs|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
has the name of a company printed on it|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
has two eyes|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
heavy|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
is a freshwater fish|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
is a luxury article|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
is a reptile|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
is an amphibian|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
is big.1|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
is bigger than a chicken|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
is black.1|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
is bloody|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
is blue-grey|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
is blue.1|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",False
is brown.1|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
is brown/black|Alligator,"For the concept [Alligator], say whether each property below is true or false.
Answer with the number and then True or False only, one per line, e.g. `1. True`.
Properties:
1. has large theeth
2. has no taste
3. has ribs
4. has the name of a company printed on it
5. has two eyes
6. heavy
7. is a freshwater fish
8. is a luxury article
9. is a reptile
10. is an amphibian
11. is big.1
12. is bigger than a chicken
13. is black.1
14. is bloody
15. is blue-grey
16. is blue.1
17. is brown.1
18. is brown/black
19. is cheap
20. is collected",True
