input,prompt,response
Chisel|Anvil|Oil can,logprob,Anvil
Paint brush|Caiman|Vacuum,logprob,Caiman
Knife|Alligator|Gecko,logprob,Alligator
Hammer|Blindworm|Salamander,logprob,Salamander
Nail|Crocodile|Knife,logprob,Crocodile
Crocodile|Alligator|Grinding disk,logprob,Alligator
Alligator|Boa python|Chameleon,logprob,Chameleon
Saw|Toad|Tortoise,logprob,Toad
Turtle|Knife|Salamander,logprob,Salamander
Anvil|Lawn Mower|Snake,logprob,Lawn Mower
Hammer|Chameleon|Crocodile,logprob,Chameleon
Grinding disk|Salamander|Saw,logprob,Salamander
Crocodile|Lizard|Shovel,logprob,Lizard
Blindworm|Boa python|Lawn Mower,logprob,Lawn Mower
Dinosaur|Crocodile|Shovel,logprob,Crocodile
Oil can|Anvil|Chameleon,logprob,Anvil
Lizard|Caiman|Grinding disk,logprob,Caiman
Shovel|Cobra|Spanner,logprob,Spanner
Chameleon|Chisel|Gecko,logprob,Gecko
Lawn Mower|Knife|Snake,logprob,Snake
Salamander|Alligator|Blindworm,logprob,Alligator
Tortoise|Axe|Oil can,logprob,Oil can
Crocodile|Lawn Mower|Lizard,logprob,Lizard
Saw|Blindworm|Boa python,logprob,Boa python
Dinosaur|Snake|Spanner,logprob,Snake
Salamander|Toad|Turtle,logprob,Toad
Vacuum|Spanner|Turtle,logprob,Spanner
Snake|Boa python|Paint brush,logprob,Boa python
Salamander|Axe|Oil can,logprob,Oil can
Axe|Dinosaur|Gecko,logprob,Dinosaur
Chameleon|Knife|Nail,logprob,Nail
Paint brush|Knife|Oil can,logprob,Oil can
Tortoise|Blindworm|Cobra,logprob,Blindworm
Oil can|Dinosaur|Vacuum,logprob,Dinosaur
Lizard|Axe|Spanner,logprob,Spanner
Caiman|Cobra|Turtle,logprob,Turtle
Lizard|Snake|Toad,logprob,Toad
Saw|Nail|Salamander,logprob,Salamander
Shovel|Dinosaur|Saw,logprob,Dinosaur
Knife|Anvil|Gecko,logprob,Anvil
Saw|Hammer|Turtle,logprob,Hammer
Lawn Mower|Gecko|Snake,logprob,Snake
Paint brush|Knife|Tortoise,logprob,Tortoise
Turtle|Boa python|Vacuum,logprob,Boa python
Chameleon|Hammer|Snake,logprob,Snake
Screwdriver|Crocodile|Lizard,logprob,Crocodile
Nail|Lizard|Paint brush,logprob,Lizard
Blindworm|Spanner|Turtle,logprob,Spanner
Lizard|Knife|Saw,logprob,Saw
Anvil|Chisel|Tortoise,logprob,Tortoise
Alligator|Axe|Saw,logprob,Saw
Nail|Grinding disk|Tortoise,logprob,Tortoise
Saw|Dinosaur|Shovel,logprob,Dinosaur
Axe|Gecko|Turtle,logprob,Turtle
Axe|Alligator|Oil can,logprob,Alligator
Knife|Anvil|Paint brush,logprob,Anvil
Blindworm|Lawn Mower|Lizard,logprob,Lizard
Chameleon|Anvil|Vacuum,logprob,Anvil
Boa python|Chisel|Grinding disk,logprob,Chisel
Snake|Crocodile|Lawn Mower,logprob,Crocodile
Oil can|Caiman|Chisel,logprob,Caiman
Paint brush|Crocodile|Turtle,logprob,Crocodile
Caiman|Gecko|Vacuum,logprob,Gecko
Oil can|Cobra|Salamander,logprob,Salamander
Nail|Dinosaur|Toad,logprob,Toad
Salamander|Blindworm|Hammer,logprob,Blindworm
Oil can|Alligator|Paint brush,logprob,Paint brush
Hammer|Oil can|Snake,logprob,Oil can
Vacuum|Boa python|Shovel,logprob,Boa python
Dinosaur|Chisel|Paint brush,logprob,Chisel
Turtle|Axe|Hammer,logprob,Hammer
Oil can|Cobra|Grinding disk,logprob,Grinding disk
Nail|Anvil|Chisel,logprob,Anvil
Hammer|Blindworm|Toad,logprob,Toad
Toad|Blindworm|Cobra,logprob,Blindworm
Salamander|Snake|Turtle,logprob,Snake
Saw|Anvil|Snake,logprob,Anvil
Chameleon|Blindworm|Boa python,logprob,Boa python
Crocodile|Dinosaur|Vacuum,logprob,Dinosaur
Hammer|Alligator|Nail,logprob,Alligator
Snake|Spanner|Vacuum,logprob,Spanner
Anvil|Chameleon|Dinosaur,logprob,Chameleon
Tortoise|Hammer|Screwdriver,logprob,Screwdriver
Chisel|Salamander|Screwdriver,logprob,Salamander
Spanner|Saw|Screwdriver,logprob,Screwdriver
Shovel|Knife|Oil can,logprob,Oil can
Shovel|Blindworm|Gecko,logprob,Blindworm
Spanner|Caiman|Screwdriver,logprob,Caiman
Paint brush|Caiman|Crocodile,logprob,Caiman
Anvil|Alligator|Boa python,logprob,Alligator
Boa python|Hammer|Toad,logprob,Toad
Gecko|Shovel|Tortoise,logprob,Tortoise
Nail|Crocodile|Spanner,logprob,Crocodile
Crocodile|Shovel|Snake,logprob,Snake
Turtle|Snake|Vacuum,logprob,Snake
Gecko|Hammer|Oil can,logprob,Oil can
Blindworm|Gecko|Nail,logprob,Gecko
Anvil|Paint brush|Salamander,logprob,Salamander
Snake|Anvil|Lawn Mower,logprob,Lawn Mower
Screwdriver|Blindworm|Grinding disk,logprob,Grinding disk
Boa python|Caiman|Chameleon,logprob,Caiman
Gecko|Cobra|Spanner,logprob,Spanner
Chameleon|Dinosaur|Shovel,logprob,Dinosaur
Tortoise|Alligator|Lizard,logprob,Lizard
Paint brush|Boa python|Caiman,logprob,Caiman
Caiman|Hammer|Turtle,logprob,Turtle
Knife|Crocodile|Spanner,logprob,Crocodile
Snake|Alligator|Chisel,logprob,Alligator
Lizard|Axe|Nail,logprob,Axe
Chisel|Lawn Mower|Oil can,logprob,Lawn Mower
Knife|Anvil|Shovel,logprob,Anvil
Chisel|Caiman|Spanner,logprob,Caiman
Blindworm|Boa python|Grinding disk,logprob,Boa python
Shovel|Oil can|Salamander,logprob,Salamander
Chisel|Oil can|Toad,logprob,Toad
Nail|Blindworm|Grinding disk,logprob,Blindworm
Cobra|Chameleon|Dinosaur,logprob,Chameleon
Blindworm|Paint brush|Shovel,logprob,Shovel
Tortoise|Dinosaur|Toad,logprob,Toad
Grinding disk|Chisel|Lizard,logprob,Chisel
Oil can|Hammer|Paint brush,logprob,Paint brush
Turtle|Alligator|Shovel,logprob,Alligator
Saw|Anvil|Chisel,logprob,Anvil
Vacuum|Axe|Gecko,logprob,Gecko
Nail|Anvil|Dinosaur,logprob,Anvil
Oil can|Alligator|Tortoise,logprob,Alligator
Toad|Lawn Mower|Spanner,logprob,Lawn Mower
Screwdriver|Chameleon|Snake,logprob,Chameleon
Cobra|Chameleon|Shovel,logprob,Chameleon
Dinosaur|Knife|Spanner,logprob,Spanner
Snake|Anvil|Paint brush,logprob,Anvil
Knife|Grinding disk|Vacuum,logprob,Grinding disk
Boa python|Hammer|Paint brush,logprob,Paint brush
Spanner|Boa python|Tortoise,logprob,Tortoise
Spanner|Boa python|Shovel,logprob,Shovel
Alligator|Caiman|Toad,logprob,Caiman
Cobra|Chisel|Paint brush,logprob,Chisel
Nail|Anvil|Lizard,logprob,Anvil
Snake|Dinosaur|Screwdriver,logprob,Dinosaur
Lizard|Cobra|Crocodile,logprob,Crocodile
Lawn Mower|Chameleon|Saw,logprob,Chameleon
Toad|Caiman|Chameleon,logprob,Caiman
Cobra|Alligator|Toad,logprob,Toad
Axe|Nail|Tortoise,logprob,Tortoise
Vacuum|Chisel|Crocodile,logprob,Crocodile
Vacuum|Cobra|Nail,logprob,Cobra
Axe|Boa python|Nail,logprob,Boa python
Knife|Alligator|Paint brush,logprob,Alligator
Dinosaur|Boa python|Grinding disk,logprob,Boa python
Knife|Crocodile|Gecko,logprob,Crocodile
Oil can|Chisel|Dinosaur,logprob,Dinosaur
Nail|Anvil|Screwdriver,logprob,Screwdriver
Chisel|Nail|Salamander,logprob,Salamander
Spanner|Caiman|Vacuum,logprob,Caiman
Gecko|Chameleon|Nail,logprob,Chameleon
Oil can|Lizard|Turtle,logprob,Lizard
Turtle|Alligator|Saw,logprob,Alligator
Gecko|Oil can|Vacuum,logprob,Oil can
Salamander|Chisel|Gecko,logprob,Chisel
Salamander|Axe|Dinosaur,logprob,Dinosaur
Salamander|Chisel|Vacuum,logprob,Chisel
Dinosaur|Grinding disk|Paint brush,logprob,Paint brush
Lizard|Caiman|Cobra,logprob,Caiman
Nail|Lizard|Shovel,logprob,Lizard
Spanner|Lawn Mower|Vacuum,logprob,Lawn Mower
Hammer|Lizard|Paint brush,logprob,Lizard
Knife|Anvil|Chisel,logprob,Anvil
Vacuum|Boa python|Turtle,logprob,Boa python
Gecko|Axe|Screwdriver,logprob,Screwdriver
Vacuum|Grinding disk|Nail,logprob,Grinding disk
Oil can|Alligator|Grinding disk,logprob,Alligator
Paint brush|Blindworm|Spanner,logprob,Spanner
Shovel|Grinding disk|Toad,logprob,Toad
Paint brush|Caiman|Spanner,logprob,Caiman
Blindworm|Chisel|Grinding disk,logprob,Chisel
Tortoise|Lizard|Toad,logprob,Toad
Saw|Lawn Mower|Paint brush,logprob,Lawn Mower
Vacuum|Alligator|Salamander,logprob,Salamander
Knife|Nail|Paint brush,logprob,Paint brush
Vacuum|Axe|Boa python,logprob,Boa python
Lizard|Caiman|Salamander,logprob,Salamander
Chameleon|Lizard|Toad,logprob,Lizard
Snake|Caiman|Dinosaur,logprob,Dinosaur
Lizard|Lawn Mower|Nail,logprob,Lawn Mower
Vacuum|Anvil|Chisel,logprob,Anvil
Screwdriver|Knife|Tortoise,logprob,Tortoise
Axe|Grinding disk|Salamander,logprob,Salamander
Snake|Alligator|Knife,logprob,Alligator
Grinding disk|Caiman|Saw,logprob,Caiman
Alligator|Grinding disk|Tortoise,logprob,Tortoise
Shovel|Oil can|Toad,logprob,Toad
Hammer|Blindworm|Knife,logprob,Blindworm
Toad|Boa python|Lizard,logprob,Lizard
Grinding disk|Turtle|Vacuum,logprob,Vacuum
Axe|Spanner|Turtle,logprob,Spanner
Lizard|Alligator|Anvil,logprob,Alligator
Snake|Gecko|Knife,logprob,Gecko
Lawn Mower|Anvil|Gecko,logprob,Anvil
Gecko|Chameleon|Knife,logprob,Chameleon
Snake|Chisel|Hammer,logprob,Chisel
Chisel|Crocodile|Spanner,logprob,Spanner
Crocodile|Knife|Saw,logprob,Saw
Chameleon|Lizard|Tortoise,logprob,Lizard
Grinding disk|Chameleon|Snake,logprob,Chameleon
Blindworm|Oil can|Snake,logprob,Snake
Screwdriver|Chisel|Grinding disk,logprob,Chisel
Axe|Blindworm|Dinosaur,logprob,Dinosaur
Cobra|Paint brush|Shovel,logprob,Shovel
Shovel|Alligator|Axe,logprob,Alligator
Vacuum|Boa python|Caiman,logprob,Caiman
Nail|Alligator|Chisel,logprob,Alligator
Chisel|Knife|Turtle,logprob,Turtle
Screwdriver|Spanner|Vacuum,logprob,Spanner
Shovel|Anvil|Caiman,logprob,Caiman
Nail|Hammer|Snake,logprob,Hammer
Shovel|Saw|Vacuum,logprob,Saw
Alligator|Grinding disk|Screwdriver,logprob,Screwdriver
Lawn Mower|Oil can|Paint brush,logprob,Oil can
Cobra|Anvil|Spanner,logprob,Anvil
Hammer|Grinding disk|Spanner,logprob,Spanner
Shovel|Axe|Oil can,logprob,Oil can
Chisel|Hammer|Tortoise,logprob,Tortoise
Saw|Anvil|Hammer,logprob,Anvil
Screwdriver|Knife|Snake,logprob,Knife
Hammer|Axe|Shovel,logprob,Shovel
Anvil|Saw|Toad,logprob,Toad
Toad|Crocodile|Grinding disk,logprob,Crocodile
Tortoise|Saw|Snake,logprob,Snake
Shovel|Caiman|Grinding disk,logprob,Caiman
Axe|Alligator|Gecko,logprob,Alligator
Anvil|Cobra|Toad,logprob,Toad
Screwdriver|Lawn Mower|Vacuum,logprob,Lawn Mower
Knife|Lawn Mower|Toad,logprob,Lawn Mower
Lizard|Alligator|Crocodile,logprob,Crocodile
Hammer|Anvil|Knife,logprob,Anvil
Snake|Blindworm|Vacuum,logprob,Blindworm
Spanner|Knife|Screwdriver,logprob,Screwdriver
Chameleon|Saw|Snake,logprob,Snake
Chameleon|Caiman|Spanner,logprob,Caiman
Boa python|Knife|Turtle,logprob,Turtle
Snake|Chisel|Oil can,logprob,Chisel
Hammer|Screwdriver|Toad,logprob,Screwdriver
Chameleon|Grinding disk|Lawn Mower,logprob,Lawn Mower
Anvil|Boa python|Turtle,logprob,Boa python
Saw|Gecko|Tortoise,logprob,Tortoise
Salamander|Gecko|Hammer,logprob,Gecko
Knife|Anvil|Hammer,logprob,Anvil
Blindworm|Dinosaur|Screwdriver,logprob,Dinosaur
Lizard|Alligator|Nail,logprob,Alligator
Nail|Hammer|Shovel,logprob,Shovel
Shovel|Caiman|Chameleon,logprob,Caiman
Knife|Alligator|Hammer,logprob,Alligator
Axe|Chisel|Salamander,logprob,Salamander
Caiman|Paint brush|Shovel,logprob,Shovel
Nail|Screwdriver|Vacuum,logprob,Screwdriver
Turtle|Cobra|Salamander,logprob,Salamander
Oil can|Turtle|Vacuum,logprob,Turtle
Snake|Dinosaur|Shovel,logprob,Dinosaur
Oil can|Blindworm|Knife,logprob,Blindworm
Nail|Lizard|Turtle,logprob,Lizard
Snake|Chameleon|Cobra,logprob,Chameleon
Chisel|Alligator|Turtle,logprob,Alligator
Knife|Boa python|Gecko,logprob,Boa python
Nail|Anvil|Gecko,logprob,Anvil
Hammer|Oil can|Toad,logprob,Toad
Vacuum|Gecko|Knife,logprob,Gecko
Salamander|Grinding disk|Spanner,logprob,Spanner
Oil can|Cobra|Lawn Mower,logprob,Lawn Mower
Lawn Mower|Grinding disk|Hammer,logprob,Hammer
Chisel|Oil can|Saw,logprob,Oil can
Blindworm|Saw|Shovel,logprob,Shovel
Nail|Chisel|Snake,logprob,Chisel
Spanner|Oil can|Screwdriver,logprob,Screwdriver
Chameleon|Axe|Grinding disk,logprob,Axe
Anvil|Hammer|Lawn Mower,logprob,Lawn Mower
Chisel|Dinosaur|Snake,logprob,Dinosaur
Spanner|Lizard|Toad,logprob,Toad
Spanner|Dinosaur|Gecko,logprob,Dinosaur
Chisel|Hammer|Nail,logprob,Hammer
Vacuum|Blindworm|Lawn Mower,logprob,Lawn Mower
Nail|Boa python|Screwdriver,logprob,Screwdriver
Vacuum|Caiman|Tortoise,logprob,Tortoise
Screwdriver|Crocodile|Shovel,logprob,Crocodile
Lawn Mower|Axe|Saw,logprob,Saw
Axe|Alligator|Chisel,logprob,Chisel
Snake|Chameleon|Vacuum,logprob,Chameleon
Axe|Anvil|Grinding disk,logprob,Anvil
Chameleon|Hammer|Paint brush,logprob,Paint brush
Grinding disk|Crocodile|Nail,logprob,Crocodile
Crocodile|Alligator|Caiman,logprob,Caiman
Anvil|Turtle|Vacuum,logprob,Turtle
Shovel|Chameleon|Oil can,logprob,Chameleon
Chisel|Anvil|Turtle,logprob,Anvil
Boa python|Alligator|Dinosaur,logprob,Alligator
Spanner|Grinding disk|Lizard,logprob,Lizard
Screwdriver|Lawn Mower|Oil can,logprob,Lawn Mower
Knife|Crocodile|Lizard,logprob,Crocodile
Chisel|Crocodile|Grinding disk,logprob,Crocodile
Grinding disk|Blindworm|Crocodile,logprob,Crocodile
Anvil|Knife|Shovel,logprob,Shovel
Lawn Mower|Snake|Turtle,logprob,Snake
Snake|Anvil|Vacuum,logprob,Anvil
Vacuum|Alligator|Saw,logprob,Alligator
Blindworm|Axe|Boa python,logprob,Boa python
Hammer|Screwdriver|Spanner,logprob,Screwdriver
Chisel|Paint brush|Salamander,logprob,Salamander
Paint brush|Nail|Salamander,logprob,Salamander
Chameleon|Dinosaur|Toad,logprob,Toad
Chameleon|Lizard|Snake,logprob,Lizard
Lizard|Caiman|Toad,logprob,Caiman
Oil can|Salamander|Shovel,logprob,Salamander
Hammer|Blindworm|Snake,logprob,Snake
Anvil|Crocodile|Paint brush,logprob,Crocodile
Chameleon|Toad|Tortoise,logprob,Tortoise
Chisel|Anvil|Paint brush,logprob,Anvil
Shovel|Chisel|Salamander,logprob,Salamander
Turtle|Cobra|Lawn Mower,logprob,Lawn Mower
Lizard|Snake|Vacuum,logprob,Snake
Chameleon|Axe|Saw,logprob,Saw
Salamander|Hammer|Oil can,logprob,Oil can
Spanner|Paint brush|Shovel,logprob,Shovel
Turtle|Anvil|Shovel,logprob,Shovel
Lawn Mower|Nail|Saw,logprob,Saw
Blindworm|Lizard|Turtle,logprob,Lizard
Lizard|Alligator|Axe,logprob,Alligator
Boa python|Lizard|Nail,logprob,Lizard
Crocodile|Cobra|Gecko,logprob,Gecko
Boa python|Caiman|Toad,logprob,Caiman
Nail|Alligator|Snake,logprob,Alligator
Spanner|Lawn Mower|Nail,logprob,Lawn Mower
Grinding disk|Crocodile|Lawn Mower,logprob,Lawn Mower
Gecko|Hammer|Turtle,logprob,Turtle
Saw|Crocodile|Dinosaur,logprob,Crocodile
Toad|Blindworm|Crocodile,logprob,Crocodile
Blindworm|Turtle|Vacuum,logprob,Turtle
Hammer|Screwdriver|Vacuum,logprob,Screwdriver
Saw|Alligator|Spanner,logprob,Alligator
Spanner|Alligator|Boa python,logprob,Alligator
Paint brush|Axe|Salamander,logprob,Salamander
Snake|Cobra|Turtle,logprob,Cobra
Crocodile|Paint brush|Saw,logprob,Paint brush
Saw|Cobra|Gecko,logprob,Cobra
Gecko|Knife|Snake,logprob,Snake
Alligator|Crocodile|Knife,logprob,Crocodile
Toad|Nail|Paint brush,logprob,Paint brush
Chameleon|Chisel|Cobra,logprob,Chisel
Tortoise|Caiman|Chisel,logprob,Caiman
Lawn Mower|Dinosaur|Nail,logprob,Dinosaur
Tortoise|Snake|Turtle,logprob,Turtle
Crocodile|Blindworm|Salamander,logprob,Salamander
Blindworm|Salamander|Vacuum,logprob,Salamander
Salamander|Dinosaur|Lizard,logprob,Lizard
Spanner|Hammer|Knife,logprob,Hammer
Paint brush|Axe|Caiman,logprob,Caiman
Boa python|Alligator|Gecko,logprob,Alligator
Shovel|Boa python|Hammer,logprob,Boa python
Lizard|Anvil|Oil can,logprob,Anvil
Shovel|Cobra|Snake,logprob,Snake
Cobra|Lizard|Shovel,logprob,Lizard
Gecko|Dinosaur|Oil can,logprob,Dinosaur
Knife|Caiman|Lizard,logprob,Caiman
Axe|Nail|Salamander,logprob,Salamander
Chisel|Gecko|Shovel,logprob,Shovel
Spanner|Anvil|Saw,logprob,Anvil
Screwdriver|Cobra|Toad,logprob,Toad
Saw|Chisel|Dinosaur,logprob,Dinosaur
Anvil|Alligator|Shovel,logprob,Shovel
Blindworm|Alligator|Dinosaur,logprob,Dinosaur
Lizard|Axe|Cobra,logprob,Cobra
Anvil|Caiman|Chameleon,logprob,Caiman
Alligator|Hammer|Tortoise,logprob,Tortoise
Toad|Caiman|Saw,logprob,Caiman
Nail|Caiman|Vacuum,logprob,Caiman
Hammer|Gecko|Tortoise,logprob,Tortoise
Chisel|Axe|Toad,logprob,Toad
Anvil|Saw|Screwdriver,logprob,Screwdriver
Knife|Chisel|Screwdriver,logprob,Screwdriver
Hammer|Anvil|Gecko,logprob,Anvil
Spanner|Blindworm|Oil can,logprob,Oil can
Paint brush|Blindworm|Crocodile,logprob,Crocodile
Chameleon|Salamander|Tortoise,logprob,Salamander
Alligator|Lawn Mower|Shovel,logprob,Lawn Mower
Cobra|Boa python|Salamander,logprob,Salamander
Caiman|Axe|Blindworm,logprob,Blindworm
Gecko|Hammer|Lizard,logprob,Lizard
Cobra|Anvil|Vacuum,logprob,Anvil
Crocodile|Snake|Spanner,logprob,Snake
Crocodile|Screwdriver|Tortoise,logprob,Tortoise
Lawn Mower|Dinosaur|Lizard,logprob,Lizard
Snake|Lawn Mower|Vacuum,logprob,Lawn Mower
Saw|Tortoise|Turtle,logprob,Tortoise
Vacuum|Nail|Snake,logprob,Snake
Vacuum|Boa python|Grinding disk,logprob,Boa python
Lizard|Salamander|Snake,logprob,Salamander
Screwdriver|Blindworm|Salamander,logprob,Salamander
Anvil|Boa python|Tortoise,logprob,Tortoise
Caiman|Alligator|Spanner,logprob,Alligator
Alligator|Boa python|Hammer,logprob,Boa python
Boa python|Snake|Turtle,logprob,Snake
Anvil|Axe|Screwdriver,logprob,Screwdriver
Axe|Boa python|Hammer,logprob,Hammer
Tortoise|Grinding disk|Lawn Mower,logprob,Lawn Mower
Chisel|Axe|Saw,logprob,Saw
Caiman|Alligator|Knife,logprob,Alligator
Tortoise|Shovel|Turtle,logprob,Turtle
Lawn Mower|Crocodile|Nail,logprob,Crocodile
Axe|Knife|Saw,logprob,Saw
Alligator|Gecko|Lizard,logprob,Lizard
Toad|Hammer|Paint brush,logprob,Paint brush
Nail|Cobra|Screwdriver,logprob,Screwdriver
Toad|Grinding disk|Turtle,logprob,Turtle
Chisel|Chameleon|Cobra,logprob,Chameleon
Spanner|Axe|Shovel,logprob,Shovel
Nail|Alligator|Cobra,logprob,Alligator
Anvil|Saw|Vacuum,logprob,Saw
Screwdriver|Boa python|Caiman,logprob,Caiman
Chameleon|Oil can|Salamander,logprob,Salamander
Axe|Anvil|Tortoise,logprob,Tortoise
Turtle|Caiman|Saw,logprob,Caiman
Lawn Mower|Axe|Snake,logprob,Snake
Shovel|Caiman|Dinosaur,logprob,Caiman
Oil can|Cobra|Tortoise,logprob,Tortoise
Oil can|Caiman|Turtle,logprob,Caiman
Hammer|Crocodile|Oil can,logprob,Crocodile
Chisel|Crocodile|Lawn Mower,logprob,Lawn Mower
Anvil|Chisel|Knife,logprob,Chisel
Lizard|Anvil|Grinding disk,logprob,Anvil
Spanner|Caiman|Chameleon,logprob,Caiman
Oil can|Crocodile|Salamander,logprob,Salamander
Paint brush|Hammer|Shovel,logprob,Shovel
Turtle|Gecko|Grinding disk,logprob,Gecko
Knife|Hammer|Oil can,logprob,Oil can
Toad|Oil can|Shovel,logprob,Shovel
Axe|Oil can|Screwdriver,logprob,Screwdriver
Caiman|Gecko|Spanner,logprob,Spanner
Dinosaur|Knife|Lawn Mower,logprob,Lawn Mower
Dinosaur|Blindworm|Grinding disk,logprob,Blindworm
Chisel|Anvil|Nail,logprob,Anvil
Blindworm|Hammer|Paint brush,logprob,Paint brush
Oil can|Dinosaur|Lizard,logprob,Dinosaur
Alligator|Dinosaur|Grinding disk,logprob,Dinosaur
Chameleon|Axe|Vacuum,logprob,Axe
Gecko|Blindworm|Hammer,logprob,Blindworm
Blindworm|Axe|Oil can,logprob,Oil can
Saw|Axe|Screwdriver,logprob,Screwdriver
Vacuum|Chisel|Knife,logprob,Chisel
Caiman|Hammer|Salamander,logprob,Salamander
Boa python|Blindworm|Grinding disk,logprob,Blindworm
Saw|Grinding disk|Lizard,logprob,Lizard
Boa python|Oil can|Tortoise,logprob,Tortoise
