concept,rep,prompt,response
Axe,0,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","E.g. “Forked blade, helve, helve hole, helve cheek, blade, blade back, blade face, blade point, beard”.

Then list the properties, one per line, no explanations. E.g. “Tapered from blade to helve, beard, blade back hollowed, blade face convex, helve hole at blade neck, helve cheek with ridge, helve forged from one piece”.

Finally, give a detailed description of the axe. Write a paragraph, using all the proper names and the properties listed above. E.g. “This axe is a type of pollaxe with a one-piece helve, tapering from the blade neck to the butt end, and a beard. The blade is double-edged, with a bearded edge on the blade back. The blade face is convex (curved outwards), and the blade point has a pronounced spike. The helve hole is at the blade neck, and there is a ridge on the helve cheek. The axe is forged from one piece of steel”."
Axe,1,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Use the references below to help you.

  • A wooden handle
  • A metal head
  • An eye for sharpening the blade
  • A sharpened blade
  • A metal handle (optional)
  • A metal head (optional)

What is a hammer? 

List the features and properties of a Hammer. Give a plain list, one property per line, no explanations. Use the references below to help you.

  • A wooden handle
  • A metal head
  • A hammering surface below the head

What is a drill? 

List the features and properties of a drill. Give a plain list, one property per line, no explanations. Use the references below to help you.

  • A metal body
  • A metal handle
  • A metal shaft
  • A metal head

What is a chisel? 

List the features and properties of a chisel. Give a plain list, one property per line, no explanations. Use the references below to help you.

  • A metal shaft
  • A metal head
  • A pointed metal tip
  • A cutting surface to one side of the tip

What is a hacksaw? 

List the features and properties"
Axe,2,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Give the same list for a Hammer, and another for a Screw Driver. Give the same list for the handle of a Knife. Give the same list for the blade of a Knife. Give the same list for a Sickle. Give the same list for the iron part of a Sickle. Give the same list for a Whip. Give the same list for a Spade. Give the same list for a Book. Give the same list for a Table. Give the same list for a Mine.
  3. Now, go back to the first page and write down the features and properties of an Axe in as much detail as you can. Repeat this for the Hammer, the Screw Driver, the handle of the Knife, and the blade of the Knife. Repeat for the Sickle, the iron part of a Sickle, the Whip, the Spade, and the Book. Repeat for the Table, and the Mine.
  4. Now you should have a list of the features and properties of an Axe, and a list of the features and properties of a Hammer. You should have a list of the features and properties of the handle of a Knife, and a list of the features and properties of the blade of a Knife. You should have a list of"
Axe,3,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","List the features and properties of a Wedge. Give a plain list, one property per line, no explanations. 

How are the features and properties of a Wedge different from the features and properties of an Axe? 

How does an Axe differ from a Wedge? 

What is the difference between the features and properties of an Axe and a Wedge? 

What is the same about the features and properties of an Axe and a Wedge? 

What is the difference between the features and properties of an Axe and a Wedge? 

What is the difference between the features and properties of an Axe and a Wedge? 

How can you use the information about the features and properties of an Axe and a Wedge to create a new tool? 

Wednesday, February 19, 2014

Notation Profile - Week 4

Notation Profile - Week 4

Wednesday, February 12, 2014

Notation Profile - Week 3

Notation Profile - Week 3

Wednesday, February 5, 2014

Notation Profile - Week 2

Notation Profile - Week 2

Wednesday, January 29, 2014

Notation Profile - Week"
Axe,4,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","For example, 1) made of iron, 2) has a metal blade.

1) made of iron, 2) has a metal blade. 3) can be used for cutting trees 4) can be used for cutting other things.

give a list of of a axe's features and properties.

Properties: Weight, Length, Color, Size, Made of, Blade made of, Blade size, Blade color, Blade length, Handle length, etc.

Features: edge, weight, length, handle, color, material, etc.

Properties: weight, length, color, size, made of, blade made of, blade size, blade color, blade length, handle length, etc.

Features: edge, weight, length, handle, color, material, etc.

What is the difference between a list and a list of properties?

A list is just a list of items. A list of properties is a list of the properties of the item(s) in the list. For example:

List of Items: A, B, C, D, E, F, G

List of Properties of Items: A - 1, B - 2, C - 3, D - 4, E - 5, F - 6,"
Blindworm,0,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Now list them again, in groups of related properties.

What is a Sea Worm? What features do Sea Worms share with Blindworms? What features are unique to Sea Worms? What features do Sea Worms share with other worms?

What is a Dart Worm? What features do Dart Worms share with Sea Worms? What features are unique to Dart Worms? What features do Dart Worms share with other worms?

What is the Annelid Phylum? What features do all Annelids share? What features do Annelids share with other worms? What features do Annelids share with other animals?

You may like to look at the following articles:

Annelid Phylum

Sea Anemone

Sea Urchin

Sea Cucumber

Sea Star

Sea Squirt

Sea Slug

Sea Sponge"
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Note that there are different Blindworm species and subspecies. The one you're looking at is probably a ""Blindworm"" (Typhlops vermicularis; this is the common Blindworm in Europe, Asia and Africa).

  • Length: 0.3 to 1.5 inches (8 to 40 mm).
  • Body shape: long, slender, cylindrical.
  • Color: grey or brown, sometimes with a light underbelly.
  • Eyes (if any): no, or very small, sometimes hardly visible.
  • Tail: short, no tail stump (like a snake's).
  • Neck: no, or very short, hardly visible.
  • Skin: smooth, hard, shiny, dry.
  • Locomotion: moves by muscular waves, using its body.
  • Diet: invertivorous (crustaceans and annelids).
  • Habitat: subterranean, in moist soil and sand.
  • Distribution: Europe, Africa, Asia.
  • Reproduction: oviparous, in the autumn.
  • Life span: 2 to 3 years.
  • Conservation status: Least Concern.
  • Name: Latin for ""worm with no eye"", from"
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","(Don't use a table!)

Draw an image of a Blindworm, with all its features labeled.

Write a brief essay (one or two paragraphs) about why the Blindworm is an important creature. Explain how it helps the environment, how it helps other creatures, or why it's a wonderful creature to have around.

Draw a Blindworm. Give it a name and tell something about its life.

Write a poem about the Blindworm. You could use some of the words and phrases from the list in the feature description.

Write a story about the Blindworm. Think about what the Blindworm likes to do, what it eats, and what happens to it during its life.

Write a song about the Blindworm.

Make a song about the Blindworm. (This is a simpler version of Write a song about the Blindworm.)

Find a picture of a Blindworm. Copy it in your own style. If you like, you can make it into a comic strip.

Draw a picture of a Blindworm. You can show it inside its burrow or in its environment.

Make a poster about the Blindworm. Think about what you want to say and how you want to say it.

Make a diagram that shows how a Blindworm looks inside. You can use words"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","You should make it easy to add another property to this list, without having to remove the existing ones.

BTW, to make a bulleted list, use * before the entry, and * after. They should be the only two lines of the entry then."
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","List the features and properties of a Worm. Give a plain list, one property per line, no explanations. 

List the features and properties of a Worm. 

List the features and properties of a Blindworm. 

A Blindworm is a cold-blooded animal and a vertebrate. It is a descendant of a fish. It has a long, thin body, and it glides around on its belly. It catches prey by shooting out its sticky tongue.

A Worm is a cold-blooded animal and a vertebrate. It is a descendant of a fish. It has a long, thin body. It glides around on its belly. It catches prey by shooting out its sticky tongue. It has a sticky tongue.

A Blindworm is a vertebrate. It is a warm-blooded animal. It has a long, thin body, and it glides around on its belly. It catches prey by shooting out its sticky tongue. It has a mouth, a head, a brain, and a heart.

A Worm is a vertebrate. It is a vertebrate. It is a warm-blooded animal. It has a long, thin body, and it glides around on its belly. It catches prey by shooting out its sticky tongue."
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","2. List the features and properties of an Anaconda python. Give a plain list, one property per line, no explanations. 3. List the features and properties of a King snake. Give a plain list, one property per line, no explanations. 4. List the features and properties of a Corn snake. Give a plain list, one property per line, no explanations. 5. List the features and properties of a Ball python. Give a plain list, one property per line, no explanations. 6. List the features and properties of a Milk snake. Give a plain list, one property per line, no explanations. 7. List the features and properties of a Fire salamander. Give a plain list, one property per line, no explanations. 8. List the features and properties of a Western fence lizard. Give a plain list, one property per line, no explanations. 9. List the features and properties of a Squirrel monkey. Give a plain list, one property per line, no explanations. 10. List the features and properties of a Dingo. Give a plain list, one property per line, no explanations. 11. List the features and properties of a Tiger. Give a plain list,"
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","2. Write a function called check_type that takes three arguments: a string, a list of boas and a list of pythons. The string is the name of another snake species. If the string does not match any of the species we already have, return True. If the string is one of the species we have, check if the string is a boa or a python. Return True if the string is a python and False if the string is a boa. For example: check_type('python') should return True. 3. Write a function called count_animals that takes a list of boas and a list of pythons and a number (n) and returns a list of boas and a list of pythons of length n. For example: count_animals([Boa, Python, Python], [Python, Python, Python], 3) should return [Boa, Python, Python]. 4. Write a function called sort_animals that takes a list of boas and a list of pythons and returns a sorted list of boas and a sorted list of pythons. 5. Write a function called merge_animals that takes two lists of boas and pythons and returns a list"
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","An example:
  • 3.5 m long
  • red and yellow
  • 1.2 m long
  • 2016
  • 4.0 m long
  • 10 years old
  • 1.8 m long
  • 10 years old
  • 6.5 m long
  • yellow and green
  • 1.0 m long
  • 3 years old
  • 4.5 m long
  • 2015
  • 1.2 m long
  • 5 years old
  • 3.6 m long
  • 2017
  • 2.1 m long
  • 13 years old
  • 2.8 m long
  • 2006
  • 1.1 m long
  • 2 years old
  • 3.3 m long
  • 3 years old
  • 2.4 m long
  • 2 years old
  1. Write down the frequency of the property ""years old"" in the list. (There is no need to count the number of features.)
  2."
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","If you can explain, even better. 4. (15 points) Jython Scripting: The ""Boa"" class has a method called ""hit"". If you run the boas in quick succession, the hits get so close together as to be almost simultaneous. This is because the hit method is not thread safe. In other words, the hit method will not function correctly if there are two Boa's running the same method at the same time. You will need to modify the hit method to make it thread safe. Use a mutex to protect the randomness function. Make the randomness function a private method and make it static. Hint: the only data you need to protect is the random generator. You will need to make the hit method take one parameter, the random generator. In order to test this, write a script that causes two boas to run the hit method, one after the other. You can use the ""sleep"" function to implement a delay before the next boas hit method is executed. After this, you can make the boas run simultaneously. 5. (15 points) Jython Scripting: The ""Boa"" class has a method called ""hit"". This method does not allow for a customized hit, it just hits the"
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.",
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","The Caiman is an aquatic reptile living in South America. It is a crocodilian, a group which includes alligators and crocodiles. The caiman is a type of crocodilian, so it is also a crocodilian. These animals are very similar to one another. There are several species of caiman, found in central and South America. One species, the black caiman, is the largest member of the crocodilian family, growing up to 20 feet long. The crocodiles of the genus Crocodylus, such as the American alligator, however, grow even longer. Crocodiles are generally larger than caimans, but have similar features. Caimans have a long, muscular tail, used for swimming. They also have a long, powerful neck which can be used for catching prey. Their teeth are sharp and serrated, and they have a powerful bite. Caimans have a long, flat snout, unlike the more rounded snout of the alligator. Caimans have a bony ridge in front of their eyes, and their upper eyelids are a solid piece of skin. Caimans are very similar to alligators, and are often mistaken for them. They are"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
List the features and properties of a Caiman. Give a plain list, one feature per line, no explanations. 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,"
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","For example:
  • Caiman live in rivers and lakes
  • Caimans are carnivores
  • Caimans are diurnal
  • Caimans live in the Americas, in Central and South America
  • Caimans are cold blooded

List the types of caiman and their habitat. For example:
  • Black caiman (Melanosuchus niger) - river in Central and South America
  • Smooth caiman (Paleosuchus trigonatus) - river in South America
  • Yacare caiman (Caiman yacare) - river in South America
  • Spectacled caiman (Caiman crocodilus) - river, lakes, swamps in South America
  • Cuvier's dwarf caiman (Paleosuchus palpebrosus) - river in South America
  • Broad-snouted caiman (Caiman latirostris) - river in South America
  • Schneider's smooth-fronted caiman (Paleosuchus trigonatus f. schneideri) - river in South America

List the types of caiman and their lengths (snout to tail). For example:"
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.",2. What effect does the environment have on the physical features of a Caiman? 3. What are the physical features of a Caiman? 4. What is the physical appearance of a Caiman? 5. What are the physical characteristics of a Caiman? 6. What are the physical features of a Caiman? 7. What are the physical features of a Caiman? 8. What are the physical characteristics of a Caiman? 9. What are the physical features of a Caiman? 10. What is the physical appearance of a Caiman? 11. What are the physical characteristics of a Caiman? 12. What are the physical features of a Caiman? 13. What are the physical characteristics of a Caiman? 14. What are the physical features of a Caiman? 15. What are the physical characteristics of a Caiman? 16. What are the physical features of a Caiman? 17. What are the physical characteristics of a Caiman? 18. What are the physical features of a Caiman? 19. What are the physical characteristics of a Caiman
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","(2)

List the features of a Toadfish. Give a plain list, one feature per line, no explanations. (1)

P. 229: What is the structure of an elasmobranch? (2)

P. 235: What is the structure of a ray? (2)

P. 239: List the features of a Holocephalan. (1)

P. 245: List the features of a Porcupine Fish. (1)

P. 247: List the features of a Stargazer. (1)

P. 250: List the features of a flying fish. (1)

P. 251: List the features of a Manta. (1)

P. 253: What is the function of the pectoral fin of a fish? (1)

P. 256: What is the function of the pelvic fin of a fish? (1)

P. 261: What is the function of the caudal fin of a fish? (1)

P. 264: What is the function of the dorsal fin of a fish? (1)

P. 269: What is the function of the anal fin of a fish? (1)

P."
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","No extra credit for listing features not in the reference.

Chameleon Reference
Name: Chameleon
Diameter: 0.5m
Weight: 150kg
Speed: 3m/s
Acceleration: 3m/s^2
Speed Control: 0 - 3m/s
Height Control: 0 - 0.5m
Head Control: 0 - 180 degrees
Tail Control: 0 - 180 degrees
Torso: 0 - 180 degrees
Legs: 0 - 90 degrees
Head: 0 - 180 degrees
Tail: 0 - 180 degrees
Torso: 0 - 180 degrees
Legs: 0 - 90 degrees
Head: 0 - 180 degrees
Tail: 0 - 180 degrees
Torso: 0 - 180 degrees
Legs: 0 - 90 degrees
Leg Control
Head Control
Tail Control
Torso Control
Leg Control
Head Control
Tail Control
Torso Control
Leg Control
Head Control
Tail Control
Torso Control
Leg Control
Head Control
Tail Control
Torso Control
Leg Control
Head Control
Tail Control
Torso Control
Leg"
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Give an explanation for each feature. List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations. Give an explanation for each feature.
A chameleon is a reptile, it is cold-blooded, has a long sticky tongue, lives in trees, can change color, is a carnivore, has eyes that can move independently of each other, and has a prehensile tail.
john's answer: Inflated, diaphragmatic, two-chambered, has a closed, circulatory system, has a three-chambered heart, ectothermic, has scales, has an extensible tongue, has photosynthetic algae in its gut, is oviparous, is a carnivore, is a reptile, has a long, sticky tongue, lives in trees, is a vertebrate, has eyes that can move independently of each other, and has a prehensile tail.
The chameleon has a three-chambered heart, a diaphragmatic, inflating and deflating lung, a two-chambered heart, and is oviparous.
The chameleon is a carnivore, has a long, sticky tongue, lives in trees, has eyes that can"
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","A Chameleon has a long, prehensile tail, which it uses to pick up things with. A Chameleon also has a protruding tongue, which it uses to capture and eat insects. A Chameleon is green on top and light brown on the bottom. A Chameleon has two eyes that move independently of each other, so that it can look in two directions at the same time. A Chameleon has four legs, which it uses for climbing and jumping. A Chameleon has two ears, which it uses to hear. A Chameleon has a mouth with a beak-like projection in the front. A Chameleon has a neck, which it uses to turn its head. You can list any other features you can think of.

What is the function of a Chameleon’s color changing ability? A Chameleons color changing ability enables it to blend into its surroundings. This means it is able to hide from predators, and it is able to hunt more effectively. In addition, it can communicate with other Chameleons. Chameleons will change color for mating purposes, or as a response to stress. Chameleons will also change color when they are hot, or when they are cold.

What is the function of a Ch"
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","This is the ""relational"" specification; it has a many-to-many relationship with the ""object-oriented"" specification; a Chameleon has many properties and many features. So if you have to list all the features and properties, you have to write down the same property or feature many times. In object-oriented jargon, the property ""has a long tail"" is repeated in both the ""object"" and the ""relational"" specifications, as the object has it and the relationships have it.

Let's try it with another example, a Chair. In the object model, a Chair has four legs. But in the relational model, a Chair has four legs, and a Leg has a Chair. So we have to write down ""has a long tail"" twice.

I claim that the object-oriented model is more compact than the relational model. Its language is easier to read, because the specifications are parallel. Its language is easier to write, because the specifications are parallel.

And the object-oriented model is better for a third reason. A Chair has four legs. Suppose the legs are heavy. Then they bend the legs of the Chair. But in the relational model, the leg is not attached to the Chair, it is attached to the relationship. So the relationship is bent"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","If you can, give a plain list for the two families of chameleons, the Chamaeleonidae and the Brookesiidae.

2. The male of one of the species of chameleons has a crest on his head. Draw how it looks in profile.

3. What is the function of this crest?

4. What is the function of the two horns above the eyes?

5. The males of some species have a crest at the tail. Draw how it looks.

6. What is the function of the crest at the tail?

7. What is the function of the tail?

8. The two families of chameleons have different ways of moving. What are the differences?

9. How do the chameleons move on the ground? Do they move in the same way on the branches?

10. How do chameleons climb trees? Do they use the same methods for climbing up as they do for climbing down?

11. List the main movements of chameleons.

12. List the main movements of lizards.

13. List the main movements of snakes.

14. Chameleons are famous for changing colour. How do they change colour?

15. What are the functions of"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","If there is a round or square chisel, give them both. If there are two types of chisel, give them both. If there is a chisel with a long name, you must use the full name.
  • List the features and properties of an Axe. Give a plain list, one property per line, no explanations. If there is a round or square axe, give them both. If there are two types of axe, give them both. If there is an axe with a long name, you must use the full name.
  • List the features and properties of a Pick. Give a plain list, one property per line, no explanations. If there is a round or square pick, give them both. If there are two types of pick, give them both. If there is an axe with a long name, you must use the full name.
  • List the features and properties of a Saw. Give a plain list, one property per line, no explanations. If there is a round or square saw, give them both. If there are two types of saw, give them both. If there is an axe with a long name, you must use the full name.
  • List the features and properties of a Hammer. Give a"
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Now, list the features and properties of a modern lathe. Are there any obvious similarities? Any obvious differences?

A Chisel is a cutting tool with one cutting edge. Modern lathe tools have two cutting edges. There are chisel-like tools on the lathe, but they are used to make grooves in the wood, rather than cut it.

What is a plane?

A plane is a cutting tool with a sharp blade, often with a handle on the top. The blade is set at an angle and runs along the face of the wood, removing material.

What are the basic ways of using a plane? (That is, using the plane to do a specific task, rather than using the tool itself.)

  • Plow - remove large amounts of wood in a straight line
  • Jointing - remove a thin layer of wood, to make the surface flat
  • Smoothing - remove a thin layer of wood, to make the surface smooth
  • Shaving - remove a thin layer of wood, to make the surface very smooth
  • Hollowing - remove wood from the inside of an object

Describe the basic parts of a Plane.

  • The blade - the cutting part of the tool
  • The mouth - the opening"
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Make sure to list everything.)

Chisel features and properties:

  • The Chisel is a single weapon (no throwing)
  • The Chisel is a medium weapon with 1.5 damage per hit, 2x1.5 = 3
  • The Chisel is a piercing weapon with 3 damage per slash, 2x3 = 6
  • The Chisel is a slashing weapon with 2 damage per stab, 2x2 = 4
  • The Chisel is a chopping weapon with 1 damage per hit, 2x1 = 2
  • It has the default knockback resistance of 0
  • The Chisel has 3 hit points
  • The Chisel can be made out of Wood
  • The Chisel has 30 usage
  • The Chisel can be made out of Stone
  • The Chisel has 60 usage
  • The Chisel can be made out of Iron
  • The Chisel has 90 usage
  • The Chisel can be made out of Silver
  • The Chisel has 120 usage
  • The Chisel cannot be made out of Gold

Make sure to list all of these"
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","(2). Describe Chisels in detail, and give examples of how to use them. (3). Describe how to use Chisels to create new data types. (4). Describe how to use Chisels to create new classes.

Describing a Chisel

The properties of a Chisel are listed below:

  • The name of the Chisel.
  • The type of the data that it works with.
  • The name of a class that can be used to create new instances of the new data type.
  • The name of a class that can be used to create new instances of a data structure that contains instances of the new data type.
  • The name of a class that can be used to create new instances of a data structure that contains references to instances of the new data type.
  • A description of what the Chisel does. This can be a very brief description in some cases, but generally you should explain in reasonable detail what the Chisel does, and what the programmer has to do to create a new instance of the Chisel.

Using Chisels

Chisels can be used to create instances of new data types. To do this, you must do two things. Firstly, you must make sure that the"
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","List the features and properties of a Chisel. Give a plain list, one feature or property per line, no explanations.

input question: Generate a question that has the following answer:  17-year-old  for the following movie plot:  Based on the award-winning biography Marie Antoinette: The Journey by British author, Lady Antonia Fraser,  Marie Antoinette  is a sympathetic account of the private life of the last queen of France before the Revolution.Opening in the year 1770, Maria Antonia Josepha Joanna (Kirsten Dunst), affectionately known as Antoine, is the beautiful, charming, but naïve youngest daughter of Austria's empress Maria Theresa (Marianne Faithfull). She is selected by her mother to marry her second cousin, the Dauphin of France, Louis XVI, and seal an alliance between the two rival countries. The 14-year-old girl is bundled into a carriage and travels the long journey to a small island in the middle of the Rhine River, a symbolic location representing the transition from Austrian to French territory. Antoine meets the Comtesse de Noailles (Judy Davis), the mistress of the household at Versailles, Antoine's future home. A traditional ""crossing-over"""
