concept,rep,prompt,response
Axe,0,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Sharp blade
Cutting edge
Wooden handle
Steel or iron head
Wedge-shaped
Single-bladed or double-bladed
Heavy weight
Beveled edge
Poll (back of head)
Eye (handle socket)
Bit (cutting portion)
Cheek (side of head)
Toe (top of edge)
Heel (bottom of edge)
Curved or straight handle
Grip
Balanced design
Durable
Portable
Handheld
Various sizes
Various weights
Metal head
Grain-following handle
Beard (extended lower blade)
Butt end
Sharpenable
Rust-prone (if steel)
Fiberglass or wooden shaft options"
Axe,1,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Head
Blade
Bit
Cutting edge
Cheek
Eye
Poll
Butt
Toe
Heel
Beard
Lug
Handle
Haft
Shaft
Grip
Knob
Shoulder
Steel
Iron
Wood
Fiberglass
Sharp
Heavy
Weighted
Balanced
Wedge-shaped
Bevel
Curved edge
Straight edge
Single-bit
Double-bit
Splitting capability
Chopping capability
Durability
Hardness
Length
Weight
Thickness
Symmetry
Polished surface
Sharpened edge"
Axe,2,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Sharp blade
Metal head
Wooden or fiberglass handle
Cutting edge
Wedge-shaped head
Poll (blunt back end)
Cheek
Eye (handle opening)
Beard
Heel
Toe
Bit
Heavy weight
Balanced design
Single or double bit
Grip
Steel construction
Curved or straight handle
Bevelled edge
Durable
Portable
Hand-held
Long handle for leverage
Sharpened point or edge
Various sizes
Head secured with wedge"
Axe,3,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Sharp blade
Cutting edge
Bevel
Metal head
Wooden handle
Poll (back of head)
Heel
Toe
Cheek
Beard
Eye (handle socket)
Butt
Weight
Balance
Length
Heavy
Durable
Steel construction
Hardened edge
Wedge shape
Single or double-bit
Grip
Handle curvature
Portable
Swingable
Cleaving ability
Chopping function
Splitting capability
Forged
Honed edge
Rust-prone
Sharpenable"
Axe,4,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Sharp blade
Cutting edge
Wooden handle
Metal head
Wedge-shaped blade
Poll (back of head)
Bit (cutting portion)
Cheek (side of head)
Beard (lower blade edge)
Toe (upper blade point)
Heel (lower blade point)
Eye (handle socket)
Handle grip
Balanced weight
Heavy head
Bevelled edge
Steel construction
Curved handle
Splitting capability
Chopping capability
Single or double bit
Handle length
Head weight
Fibreglass or wooden shaft"
Blindworm,0,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Here is a list of features and properties of a Blindworm (Slow Worm):

Legless lizard
Not a snake
Not a worm
Scientific name Anguis fragilis
Smooth, shiny scales
Can shed its tail
Has eyelids
Can blink
Grows up to 50 cm long
Grey, brown, or bronze coloration
Females often have dark sides
Feeds on slugs, worms, and insects
Diurnal and crepuscular activity
Hibernates in winter
Found in Europe and parts of Asia
Prefers grasslands, gardens, and woodlands
Long lifespan, up to 30 years or more
Gives birth to live young (ovoviviparous)
Basks in sun or under warm objects
Slow-moving
Protected species in some countries
External ear openings
Forked tongue
Burrows in soil and leaf litter"
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Legless lizard

Smooth, shiny scales

Snake-like body

Movable eyelids

External ear openings

Ability to shed tail (autotomy)

Grows up to 40-50 cm long

Grey, brown, or bronze coloration

Females often darker than males

Burrowing habits

Feeds on slugs, worms, and insects

Ovoviviparous (gives live birth)

Long lifespan (up to 30 years or more)

Found across Europe and parts of Asia

Prefers moist, grassy, or wooded habitats

Active at dusk and dawn

Hibernates during winter

Not venomous

Also called slow worm

Scientific name: Anguis fragilis"
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Legless lizard (not a snake)
- Scientific name: Anguis fragilis
- Also called slow worm
- Smooth, shiny scales
- Grey, brown, or bronze coloration
- Females often have dark sides and a stripe
- Grows up to about 40–50 cm long
- Has movable eyelids
- Can blink
- Has external ear openings
- Can shed its tail (autotomy)
- Regrows a shorter tail
- Forked tongue
- Burrowing habits
- Prefers moist environments
- Feeds on slugs, worms, and insects
- Non-venomous
- Ovoviviparous (gives birth to live young)
- Diurnal but often hidden
- Hibernates in winter
- Long lifespan (can exceed 20 years in wild, 50 in captivity)
- Found across Europe and parts of Asia"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Legless lizard (not a snake)
- Scientific name: Anguis fragilis
- Also called slow worm
- Smooth, shiny scales
- Grey, brown, or bronze coloration
- Females often have dark sides and a dark stripe
- Grows up to around 40–50 cm long
- Has movable eyelids
- Can blink
- Has external ear openings
- Can shed its tail (autotomy)
- Regrows a shorter tail after loss
- Forked tongue
- Reproduces by giving live birth (ovoviviparous)
- Feeds on slugs, snails, worms, and insects
- Cold-blooded (ectothermic)
- Hibernates during winter
- Long lifespan (can exceed 20–30 years)
- Prefers moist, sheltered habitats
- Diurnal but often secretive
- Non-venomous
- Harmless to humans
- Found across Europe and parts of Asia"
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Legless lizard (not a snake)
- Scientific name: Anguis fragilis
- Common name: slow worm
- Smooth, glossy scales
- Grey, brown, or bronze coloration
- Females often have dark sides and a dorsal stripe
- Length up to about 40–50 cm
- Movable eyelids (can blink)
- External ear openings
- Ability to shed its tail (autotomy)
- Forked tongue
- Slow-moving
- Burrowing habits
- Often hides under rocks, logs, or compost
- Feeds on slugs, worms, and insects
- Ovoviviparous (gives birth to live young)
- Long lifespan (can live over 20 years, up to 30+)
- Cold-blooded (ectothermic)
- Hibernates in winter
- Widespread across Europe and parts of Asia
- Non-venomous
- Prefers moist, sheltered habitats"
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Non-venomous

Constrictor
Solitary
Nocturnal
Ovoviviparous (gives live birth)
Cold-blooded (ectothermic)
Muscular body
Thick heavy build
Heat-sensing capabilities
Vertical pupils
Two lungs (functional)
Vestigial pelvic spurs
Forked tongue
Jacobson's organ
Loose jaw hinge
Scaled skin
Long lifespan (20-30 years)
Large size (can reach several feet)
Patterned coloration (saddle-like markings)
Camouflage coloring
Arboreal and terrestrial habits
Carnivorous diet
Ambush predator
Native to Central and South America
Ectothermic metabolism
Sheds skin periodically
No fangs"
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Non-venomous

Constrictor
Large-bodied snake
Ovoviviparous (gives live birth)
Muscular body
Heat-sensing pits (in some species)
Camouflage coloration
Patterned scales
Solitary
Nocturnal
Carnivorous
Slow metabolism
Forked tongue
Vestigial pelvic spurs
No fangs
Backward-curving teeth
Ectothermic (cold-blooded)
Long lifespan (20-30 years)
Semi-arboreal (in some species)
Found in tropical and subtropical regions
Native to the Americas
Strong jaw muscles
Flexible jaw structure
Sheds skin periodically
Wide size range depending on species
Prehensile tail (in some species)"
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Non-venomous

Constrictor

Ovoviviparous (gives live birth)

Cold-blooded (ectothermic)

Muscular body

Heat-sensing pits

Vertical pupils

Vestigial pelvic spurs

Forked tongue

Jacobson's organ

Camouflaged coloration

Patterned scales

Large body size

Long lifespan (20-30 years)

Solitary

Nocturnal

Semi-arboreal

Carnivorous

Belongs to family Boidae

Native to the Americas

Lacks fangs

Backward-curved teeth

Loose jaw ligaments

Ambush predator

Sheds skin periodically

Slow-moving

Strong sense of smell

Absence of external ears

No eyelids

Single functional lung (right)"
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Non-venomous

Constrictor
Solitary
Nocturnal
Cold-blooded (ectothermic)
Ovoviviparous (gives live birth)
Heat-sensing pits absent
Two functional lungs
Vestigial pelvic spurs
Muscular body
Forked tongue
Jacobson's organ present
Camouflage patterning
Large size (can exceed 10 feet)
Long lifespan (20-30 years)
Semi-arboreal
Carnivorous
Sharp recurved teeth
Vertical pupils
Loose-hinged jaw
Scaled skin
Regular shedding (ecdysis)
Native to the Americas
Prehensile tail
No fangs"
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Non-venomous

Constrictor
Large-bodied snake
Muscular body
Cold-blooded (ectothermic)
Heat-sensing pits
Vertical pupils
Camouflaged skin patterns
Ovoviviparous (gives live birth)
Solitary
Nocturnal
Carnivorous
Forked tongue
Vestigial pelvic spurs
Lacks eyelids
Curved teeth
Flexible jaw
Sheds skin periodically
Long lifespan (20-30 years)
Native to Central and South America
Arboreal and terrestrial habitats
Excellent swimmer
Slow metabolism
Ambush predator
Belongs to family Boidae
Scaled skin"
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Semi-aquatic reptile
Member of the alligatorid family
Native to Central and South America
Cold-blooded (ectothermic)
Carnivorous diet
Bony ridge between the eyes
Armored skin with bony scales (osteoderms)
Powerful jaws and sharp teeth
Long muscular tail
Webbed feet
Typically smaller than alligators and crocodiles
Ranges from about 1 to 5 meters depending on species
Skin color usually olive, gray, or dark green
Vertical slit pupils
Eyes and nostrils positioned on top of the head
Lays eggs (oviparous)
Builds nests from vegetation
Females guard nests and young
Lifespan of 30 to 40 years in the wild
Excellent swimmer
Ambush predator
Can remain submerged for extended periods
Communicates through vocalizations and body movements
Several species including spectacled, black, and dwarf caimans"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Semi-aquatic reptile
Member of the alligator family (Alligatoridae)
Native to Central and South America
Cold-blooded (ectothermic)
Bony ridges above the eyes
Broad, U-shaped snout
Overlapping bony scales (osteoderms) on the back
Sharp, conical teeth
Powerful jaws
Muscular tail used for swimming
Webbed feet
Eyes and nostrils positioned on top of the head
Typically dark green, gray, or brown coloration
Ranges in size from about 1.5 to 4.5 meters depending on species
Carnivorous diet
Feeds on fish, birds, mammals, and other reptiles
Lays eggs (oviparous)
Builds mound nests from vegetation
Females guard nests and young
Can live 30 to 40 years or more
Vertical pupils
Nictitating membrane over the eyes
Ectothermic temperature regulation through basking
Vocalizes with hisses and growls
Several species including spectacled, black, and dwarf caimans"
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Reptile

Member of the alligator family (Alligatoridae)

Belongs to the order Crocodilia

Cold-blooded (ectothermic)

Carnivorous

Semi-aquatic

Native to Central and South America

Bony ridge between the eyes

Bony plates (osteoderms) in the skin

Ventral scales with sensory pits

Broad, U-shaped snout

Sharp conical teeth

Powerful jaws

Muscular tail

Webbed feet

Vertical slit pupils

Nostrils positioned on top of the snout

Eyes positioned on top of the head

Protective third eyelid (nictitating membrane)

Typically smaller than crocodiles

Dark greenish or grayish coloration

Lays eggs (oviparous)

Builds nest mounds of vegetation

Temperature-dependent sex determination

Freshwater habitat preference

Excellent swimmer

Can live several decades

Communicates through vocalizations and body movements

Ambush predator"
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Semi-aquatic reptile
Member of the alligator family (Alligatoridae)
Native to Central and South America
Cold-blooded (ectothermic)
Bony ridge between the eyes
Broad, U-shaped snout
Powerful jaws and teeth
Overlapping bony plates (osteoderms) on skin
Typically smaller than alligators
Ranges from about 1.2 to 5 meters in length depending on species
Rounded snout
Vertical pupils
Webbed feet
Long, muscular tail
Carnivorous diet
Feeds on fish, birds, mammals, and reptiles
Ambush predator
Lays eggs (oviparous)
Builds nests from vegetation
Female guards nest and young
Can live 30 to 40 years or more
Greenish to grayish-brown coloration
Ability to remain submerged for extended periods
Communicates through vocalizations and body movements
Multiple species including spectacled, black, and dwarf caimans"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Reptile

Member of the alligator family (Alligatoridae)

Cold-blooded (ectothermic)

Semi-aquatic

Carnivorous

Native to Central and South America

Broad, rounded snout

Bony ridge between the eyes

Overlapping bony scutes (osteoderms) on skin

Ventral (belly) scales contain bony plates

Sharp conical teeth

Powerful jaws

Vertically slit pupils

Nostrils positioned on top of snout

Eyes positioned on top of head

Muscular, laterally flattened tail

Webbed feet

Short legs

Typically dark green, gray, or brownish coloration

Ranges in size from small (dwarf caiman) to large (black caiman)

Egg-laying (oviparous)

Builds nests from vegetation and mud

Exhibits parental care of young

Excellent swimmer

Can move quickly on land in short bursts

Communicates through vocalizations, especially hatchlings

Lives in freshwater habitats such as rivers, lakes, and wetlands

Long lifespan (several decades)

Ambush predator

Sensory pits on jaws to detect movement in water

Third eyelid (nictitating membrane) for underwater vision"
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Color-changing ability

Independently rotating eyes

360-degree vision

Long projectile tongue

Zygodactylous feet

Prehensile tail

Casque on head

Laterally compressed body

Slow, deliberate movement

Swaying gait

Cold-blooded

Ectothermic

Fused eyelids

Panoramic vision

Ability to focus both eyes forward

Independent eye movement

Rough or granular skin

Crests along the back

Horns in some species

Long, sticky tongue tip

Excellent depth perception

Arboreal lifestyle

Egg-laying in most species

Live birth in some species

Solitary behavior

Territorial nature

Camouflage capabilities

Communication through color

Temperature regulation through color

Mood expression through color

Wide color range

Specialized skin cells (chromatophores)

Nanocrystal-based color change

Slow metabolism

Long tongue exceeding body length

Grasping hands and feet

Variable size across species

Insectivorous diet

Some species eat plant matter

Found mainly in Africa and Madagascar"
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Color-changing skin

Independently rotating eyes

Long, projectile tongue

Zygodactylous feet (fused toes)

Prehensile tail

360-degree vision

Cone-shaped eyes with turret-like movement

Slow, deliberate movement

Casque (helmet-like head structure) in some species

Laterally compressed body

Ridges or crests along the back

Rostral appendages or horns in some species

Ectothermic (cold-blooded)

Sticky tongue tip

Excellent depth perception when both eyes focus

Ability to see ultraviolet light

Crystal-based color-changing mechanism (nanocrystals in skin)

Grip-adapted limbs for climbing

Solitary behavior

Egg-laying (oviparous) in most species

Live birth in some species

Small to medium body size

Swiveling, cannon-like tongue muscles

Camouflage capability

Slow metabolism"
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Color-changing skin

Independently rotating eyes

Long projectile tongue

Zygodactylous feet

Prehensile tail

Casque on head

Laterally compressed body

Slow, deliberate movement

Ectothermic

Egg-laying (most species)

Insectivorous diet

Swaying gait

360-degree vision

Panoramic eye movement

Fused eyelids

Crests and horns (some species)

Arboreal lifestyle

Camouflage ability

Grasping toes

Cone-rich retina

Ability to see ultraviolet light

Rough, granular skin texture

Solitary behavior

Variable body size across species

Slow metabolism

Temperature and mood-based color shifts"
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Color-changing skin

Independently rotating eyes

Long projectile tongue

Zygodactylous feet

Prehensile tail

Cone-shaped eye turrets

360-degree vision

Casque on the head

Laterally compressed body

Slow, swaying movement

Cold-blooded

Ectothermic

Arboreal lifestyle

Insectivorous diet

Grip-adapted toes

Skin pigment cells (chromatophores)

Ability to change color for communication

Ability to change color for temperature regulation

Ability to change color for camouflage

Solitary behavior

Egg-laying (most species)

Ballistic tongue projection

Long body relative to size

Rough or granular skin texture

Fused eyelids

Sensitivity to light and UV

Territorial behavior

Native to warm climates

Found mainly in Africa and Madagascar

Wide range of body sizes across species"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Color-changing skin

Independently rotating eyes

Long projectile tongue

Zygodactylous feet (fused toes)

Prehensile tail

360-degree vision

Casque (helmet-like head crest)

Laterally compressed body

Slow, swaying movement

Cold-blooded (ectothermic)

Egg-laying (most species)

Arboreal lifestyle

Solitary behavior

Skin covered in tiny scales

Crystal-based color cells (iridophores)

Ability to see ultraviolet light

Territorial nature

Insectivorous diet

Sticky tongue tip

Gular (throat) pouch in some species

Horns or ridges in certain species

Nanocrystal skin structures

Poor hearing

Slow metabolism

Ability to fast for extended periods"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Blade

Cutting edge

Bevel

Handle

Tang

Ferrule

Shoulder

Bolster

Neck

Sharp edge

Flat back

Steel construction

Wooden or plastic handle

Beveled edge

Straight cutting edge

Rigid body

Pointed or flat tip

Durable

Metal blade

Ergonomic grip

Various widths

Honed edge

Tempered steel

Chamfered edges

Striking end (for mallet use)"
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Sharp cutting edge
Beveled blade
Flat back
Metal blade
Wooden or plastic handle
Tang or socket connection
Rectangular or flat cross-section
Ground and honed edge
Varying blade widths
Steel construction
Hardened tip
Straight cutting edge
Handle end cap or striking surface
Ferrule
Single beveled edge
Rigid body
Tapered blade
Polished surface
Angled bevel
Durable material"
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Sharp cutting edge
Beveled blade
Flat back
Metal blade construction
Wooden or plastic handle
Tang or socket connection
Rectangular or flat blade shape
Hardened steel edge
Straight sharp tip
Various blade widths
Handle end for striking
Bevel angle on cutting edge
Rigid structure
Polished blade surface
Ferrule to reinforce handle
Single-bevel or double-bevel design
Length varies by type
Durable and heavy-duty build
Honed edge for precision
Ground blade faces"
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Sharp cutting edge

Beveled blade

Flat back

Metal blade

Wooden or plastic handle

Rigid construction

Tang or socket connection

Hardened steel

Various blade widths

Straight blade

Honed edge

Durable material

Ferrule

Striking cap or end

Pointed or squared tip

Single or double bevel

Corrosion-resistant coating

Balanced weight

Ground surface

Tempered steel"
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Sharp cutting edge
Beveled blade
Flat back
Metal blade construction
Wooden or plastic handle
Tang or socket connection
Straight cutting edge
Hardened steel blade
Tempered blade
Various widths available
Bevel angle on cutting edge
Rigid body
Pointed or squared edges
Ferrule on handle
Handle cap for striking
Length varies by type
Single-sided bevel or double bevel
Ground and honed edge
Corrosion-resistant coating
Ergonomic grip"
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous

Hooded neck

Elongated ribs (form hood)

Cold-blooded

Carnivorous

Scaly skin

Forked tongue

Fangs

Can rear up

Egg-laying (oviparous)

Long, slender body

Vertebrate

Reptile

No eyelids

No external ears

Ectothermic

Diurnal (many species)

Solitary

Neurotoxic venom

Capable of spitting venom (some species)

Hissing sound

Sheds skin (molting)

Jacobson's organ for smell

Found in Africa and Asia

Varied coloration

Can grow several feet long

Muscular

Slithering locomotion"
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous

Hooded neck
Elongated body
Forked tongue
Retractable fangs
Cold-blooded
Scaled skin
Carnivorous
Egg-laying
Excellent sense of smell
Can raise front portion of body
Fixed front fangs
Neurotoxic venom
Sheds skin periodically
Nocturnal or diurnal depending on species
Solitary
Sensitive to vibrations
Slit or round pupils depending on species
Ranges in color from black to brown to yellow
Can spread ribs to form hood
Some species can spit venom
Found in Africa and Asia primarily
Lays eggs in clutches
Guards eggs in some species
Can grow several feet long
Uses camouflage
Swallows prey whole"
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous

Hooded neck

Elongated body

Forked tongue

Scales covering skin

Cold-blooded

Fangs

Neurotoxic venom

Can raise front of body upright

Hissing sound

Egg-laying (most species)

Excellent sense of smell

Nocturnal or diurnal depending on species

Found in Africa and Asia

Carnivorous

Slit or round pupils

Flexible jaw

Shedding skin

Long lifespan

Camouflage coloration"
Cobra,3,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Venomous snake
- Belongs to family Elapidae
- Has a distinctive hood
- Expands hood when threatened
- Front-fixed fangs
- Delivers neurotoxic venom
- Cold-blooded (ectothermic)
- Forked tongue
- Excellent sense of smell
- Lays eggs (oviparous)
- Long, slender body
- Scales cover the body
- Capable of raising front part of body upright
- Found in Africa and Asia
- Some species can spit venom
- Sheds skin periodically
- Carnivorous diet
- Preys on rodents, birds, and other reptiles
- Can grow several feet in length
- Good eyesight
- Solitary behavior
- Uses hissing sounds as warning"
Cobra,4,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous

Hooded neck

Elongated body

Scales covering skin

Forked tongue

Cold-blooded

Front-fixed fangs

Neurotoxic venom

Can raise front of body

Spreads ribs to form hood

Hisses when threatened

Carnivorous diet

Lays eggs

Excellent sense of smell

Poor hearing

Slit or round pupils

Long ribs

Camouflaged coloration

Some species can spit venom

Found in Africa and Asia

Cold-blooded metabolism

Can grow several feet long

Solitary behavior

Molts skin periodically"
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Semi-aquatic reptile
Cold-blooded (ectothermic)
Long, powerful tail
Elongated snout
Sharp, conical teeth
Powerful jaws
Tough, scaly skin
Bony plates called osteoderms
Four short legs
Webbed feet
Eyes positioned on top of head
Nostrils on top of snout
Vertical slit pupils
Nictitating membrane over eyes
Excellent night vision
Carnivorous diet
Egg-laying (oviparous)
Long lifespan
Green, brown, or gray coloration
Ability to hold breath underwater
Strong swimmer
Capable of rapid short bursts on land
Salt glands on tongue
Powerful sense of smell
Acute hearing
Ability to regulate body temperature by basking
Muscular body
V-shaped snout
Visible teeth when mouth is closed
Ability to perform ""death roll""
Territorial behavior
Cann grow several meters in length
Slow metabolism
Solitary or grouped in large numbers
Ambush predator"
