concept,rep,prompt,response
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Crocodilian reptile
- Semi-aquatic
- Large size
- Highly aggressive
- Teeth similar to alligators
- Venomous bite
- Nostrils close to eyes and mouth for water
- Build adapted for swimming
- Generally calm, though can become agitated
- Territorial
- Feeds on fish, birds, and smaller mammals"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Large body size
- Crocodilian diet
- Strong jaws
- Nostrils on top of head
- Bipedal locomotion
- Tail for propulsion
- Breathes with gills as an adult"
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Crocodilian reptile
- Semi-aquatic
- Viviparous
- Predatory
- Venomous bite
- Large size (up to 17 feet long)
- Powerful jaws
- Territorial behavior
- Sunbathing habit
- Nocturnal activity
- Shy demeanor"
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Crocodilian reptile
- Long snout
- Crowned with bony plates
- Powerful jaws
- Can reach speeds of up to 20 mph
- Coarse, scaly skin
- Sharp teeth
- Unusually large claws
- Fins on the underside of the tail
- Can hold its breath for up to 60 minutes
- Breathes air through lungs"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Crocodile-like appearance
- Large size
- Powerful jaws
- Reaches up to 12 feet in length
- Known for swimming and diving
- Good swimmers
- Feeds on fish, turtles, and other small animals 
- Lives in freshwater habitats
- Can live up to 50 years in captivity
- Has a lifespan of about 25 years in the wild
- The name comes from the Aztec word for crocodile
- There are three species: the American, the Amazonian, and the West African"
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Scaly skin
- Color-changing abilities
- Ability to alter body temperature
- Camouflage
- Heat-sensing ability
- Ability to blend into surroundings
- Vomeronasal organ
- Multi-fingered hands
- Phototaxis
- Ability to predict weather changes
- Enhanced hearing
- Stealth ability"
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage ability
- Ability to change skin color
- Ability to change texture
- Adaptability to various environments
- Ability to change shape
- Ability to change eyesight
- Ability to control temperature
- Ability to absorb and store energy
- Ability to mimic other species"
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Skin that can change color to match surroundings
- Ability to change texture to blend in
- Camouflage ability
- Variety of skin tones
- Heat absorption and emission
- Ability to detect infrared radiation
- Secretion of a sticky fluid for camouflage
- Ability to change shape to fit its surroundings
- Can extend and retract its limbs
- Ability to camouflage with a variety of environmental objects
- Can change patterns to match different environments
- Can generate a chameleon effect when moving rapidly"
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Camouflage
2. Change color
3. Ability to change skin texture
4. Increased brightness
5. Regeneration
6. Vibrational sense
7. Enhanced thermal vision
8. Ability to emit and detect heat
9. Electroreception
10. Magnetic field sensing"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage ability
- Ability to change skin color
- Adaptability to various environments
- Variable eye movements
- Ability to blend into surroundings
- Scales that allow flexibility
- Ability to blink with eyelids
- Heat sensing organs
- Ability to regenerate lost skin
- Moisture-absorbing ability"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Chisel is a hardware description language
- It supports static timing analysis
- It can generate Verilog and SystemVerilog code
- It is used for designing digital and mixed-signal circuits
- It has support for multi-level design
- It can generate VHDL code
- It supports multi-core design
- It has a functional verification framework
- It has support for concurrent programming
- It has support for hardware description synthesis"
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Behavioral synthesis
2. Low power
3. Formal verification
4. High performance
5. Low area
6. High throughput
7. Open-source
8. Synthesis automation
9. Verilog-like syntax
10. RTL description"
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- High performance
- Scalable
- Hardware description language
- Automatic synthesis
- Supports both Verilog and SystemVerilog
- Type-safe
- Has libraries for common components
- Supports both static and dynamic synthesis
- Can generate RTL code
- Supports testbenches for verification
- Supports instantiations of other Chisel modules
- Has on-demand compilation
- Has an embedded compiler
- Supports both Verilog and SystemVerilog synthesis
- Has an embedded backend
- Has an embedded toolchain"
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Dual-port Memory
- Bit Manipulation
- High-performance FPGAs
- Reconfigurable Architecture
- Verilog-like syntax
- Hardware Description Language
- High-level synthesis
- Vivado Design Suite
- RTL (Register Transfer Level) Design
- Synthesis and Simulation"
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Hardware description language
- Toolchain for synthesis and implementation
- Supports both RTL (Register Transfer Level) and behavioral modeling
- Cross-platform support for multiple languages
- High-level synthesis capability
- Automatic resource allocation
- Verilog/SystemVerilog compatibility
- Verification framework integration
- Memory access optimizations
- pipelining support
- Clock-domain crossing management
- Timing synthesis
- RTL optimization
- Model checking and simulation support
- Physical verification support"
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Modular design
- Unique hinged rear hood
- Powerful V-12 engine
- Active venturi rear spoiler
- Lightweight construction
- Adjustable suspension
- Hydraulic door operation"
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Agile and fast
- Can assume various reptilian forms
- Venomous fangs
- Prefers open terrain
- Agile exoskeleton
- Nostrils located on the top of its head
- Breathes through spiracles
- Tendons that can be hardened for protection
- Can survive in a wide range of temperatures
- Has a hinged jaw that can open wide
- Can camouflage itself in different colors"
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Venomous bite
- Cobra hood
- Neurotoxic venom
- Rapidly increases heart rate
- Causes respiratory paralysis
- Strikes silently with head held high
- Has forked tongue
- Prefers to strike from above"
Cobra,3,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Cobra is a species of venomous pit viper.
- It is found in Africa and parts of Asia.
- Its body length can be up to 150 cm (59 inches).
- It has a triangular head and neck.
- Its eyes are very sensitive to light.
- It has a forked tongue for scent detection.
- It has heat-sensing pits on its face.
- Its skin is covered in small, sticky, venomous fangs.
- It is known for its ability to strike and deliver a venomous bite."
Cobra,4,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Venomous bite
- Prehensile tail
- Cobra pattern
- Pit vipers
- Cone snail venom
- Mamba
- False coral snake
- Viper
- Mamba venom
- Viper venom
- Cobras
- Cobra venom
- Cobra strike
- Cobra strike range"
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Scaly skin
- Four powerful legs
- Triangular teeth
- Vertebrate
- Semi-aquatic
- Breathes with lungs
- Cold-blooded
- Has a long sticky tongue for catching prey
- Long, retractable claws
- Lives in water and on land
- Can grow up to 10 feet long
- Carnivorous
- Eyes on the sides of its head for better underwater vision
- Has a curved snout"
Crocodile,1,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Reptile
- Covered in bony scales
- Teeth are constantly being replaced
- Lives in water or on land
- Has a scaly tail
- Has a long, sticky tongue
- Strong jaws
- Can grow to be very large
- Venomous bite
- Breathes with lungs"
Crocodile,2,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Reptile
- Semi-aquatic
- Teeth are highly curved and strong
- Scaly skin
- Salt glands located on the underside of the tail
- Nostrils at the end of a long snout
- Cold-blooded
- Lives in water and on land
- Teeth are sharp and conical
- Has a bony scutes covering the back
- Can leap long distances
- Breathes through lungs
- Predators include large fish and birds"
Crocodile,3,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Teeth
- Reptile
- Water
- Crocodile
- Leathery skin
- Venomous saliva
- Bite
- Nostrils
- Eyes
- Tail
- Bony plates
- Legs
- Breathing through nose
- No feathers
- Swimming
- Hearing through bones
- Croaking叫声"
Crocodile,4,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Reptile
- Breathes with lungs
- Has a crooked snout
- Carnivorous
- Four legs
- Semi-aquatic
- Scaly skin
- Teeth arranged in rows
- Can grow up to 3 meters long
- Lives in freshwater and saltwater environments
- Breathes through its lungs
- Venomous saliva
- Teeth for tearing flesh
- Snout for smell and hearing"
Dinosaur,0,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Backbone
- Teeth
- Wings
- Skin
- Four legs
- Beak
- Feathers
- Bipedalism
- Teeth
- Crocodile-like scales
- Beak
- Scales
- Coiled tail
- Bipedalism"
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Bipedal locomotion
- Scaly skin
- Carnivorous diet
- Toothed jaw
- Beak
- Vertebrae backbone
- Freely rotating neck
- Strong legs
- Powerful tail
- Four-legged structure
- Smaller relative to modern animals
- Long neck
- Feathered body
- Endothermic metabolism
- Metabolic rate
- Diaphragm
- Fan-shaped tail
- Plate-like armor
- Mimicry camouflage
- Feathers"
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Teeth
- Backbone
- Fur
- Wings"
Dinosaur,3,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Long neck
- Sharp teeth
- Bipedal stance
- Feather-like scales
- Long tail
- Strong legs
- Sharp claws
- Camouflaged skin
- Spikes
- Rapid metabolism"
Dinosaur,4,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Bipedal or quadrupedal walking
- Covered in scaly skin
- Strong jaws and teeth
- Beaked or clawed hands
- Scaly footprints
- Reproduction by laying eggs
- Pale skin color
- Long, curved tails
- Bony armor
- Slender body shape"
Gecko,0,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Lizard-like appearance with legs, no tail
- Lack of limbs in front of eyes
- Chitin exoskeleton
- Scaly skin
- Viviparous reproductive system producing live young
- No scales on belly
- Smooth, granular texture
- No scales on tail
- Front legs shorter than back legs
- No claws on front legs
- No horns
- No scales on back
- No scales on tail"
Gecko,1,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Web-footed
- No teeth
- Can jump up to 10 times its own height
- Lives for up to 20 years
- Uses its tongue to ""write"" on leaves
- Has a rattle on its tail when threatened
- Can secrete a toxic liquid when threatened
- Lives in arid environments
- Has a long, sticky tongue for catching insects
- Can change color to blend with its surroundings
- Has a tough exoskeleton for protection"
Gecko,2,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Has a distinctive body shape
- Can shed its skin at will
- Nostrils are on top of head
- Legs are long and thin
- Has a hard, protective exoskeleton
- Prefers warm climates
- Can live up to 20 years in captivity
- Can change color to blend with environment
- Lives for 5-10 years in the wild"
Gecko,3,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Reptile
- Scaly skin
- Eight legs
- Vertebrate
- Lives exclusively on land
- Claws on all four legs
- Can change color
- Venomous bite"
Gecko,4,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Small size
- Soft texture
- Lack of scales
- Bristly legs
- Eye stalks
- Vibration sensing
- Heat sensing
- Digitigrade locomotion
- Ventrilstyle respiration
- Longevity of 5-10 years
- Selenium-dependent enzyme detoxification
- Vitamin D-resistant skin"
Grinding disk,0,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","1. Grinding
2. Surface area
3. High-speed rotation
4. Abrasive material
5. Particle size reduction
6. Wear resistance
7. Mechanical energy conversion"
Grinding disk,1,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Wear-resistant material
- Hardened edge for increased durability
- Abrasive grains for grinding action
- Smooth surface for even grinding
- Variable size to fit different applications
- Dust collection system integrated for safety
- Adjustable height for grinding at various angles
- Non-slip design for stability during use
- Reinforced frame for increased strength
- High-capacity capacity for continuous operation
- Easy to clean and maintain for longevity
- Slip-resistant surface for safe operation
- High-speed rotation for efficient grinding
- Adjustable speed control for optimal results"
Grinding disk,2,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Abrasive surface
- High rotational speed
- Material typically made of stainless steel or ceramic
- Designed to grind materials to a fine powder
- Can be used in industrial and laboratory settings
- Typically cylindrical in shape
- Surface may have grooves for enhanced grinding effectiveness
- Small in diameter compared to a ball mill
- Low energy consumption compared to ball mills"
Grinding disk,3,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Abrasive surface
- Rotary motion
- Can be ceramic, steel, or other materials
- Large surface area for grinding
- Abrasive grit can vary in size
- Constant pressure
- Rotational speed can be adjusted
- Can be made from multiple pieces for added grinding capacity"
Grinding disk,4,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- High grit size
- Abrasive material
- Peripheral speed
- Diameter
- Material hardness
- Surface finish
- Abrasive wear resistance
- Heat resistance
- Resilience
- Flatness
- Smoothness"
Hammer,0,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Portable tool
- Broad chisel bit
- Designed for driving nails
- Consists of a head and a handle
- Often used for framing and carpentry
- Made of metal or tool steel
- Features a claw or hammer handle
- Can be made from various materials"
Hammer,1,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Has a hammer handle
- Designed to drive nails
- Typically made of steel
- May have a claw at the end
- Used for construction or DIY projects"
Hammer,2,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Two large, heavy-headed hammerheads
- Used for driving nails or driving wedges into wood
- Designed for strength and durability
- Often made of metal or hardwood
- Large enough to wield with one hand"
Hammer,3,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Two heads, one for driving and one for pulling
- Used for driving nails or driving and pulling bolts
- Has a broad, flat head for driving 
- Has a narrow, pointed head for pulling
- Often made of metal, typically steel
- Can be hand-held or used in a power tool
- Comes in various sizes for different tasks
- Can be used in construction, DIY projects, and professional settings
- May have a handle for better grip
- Can be made of various materials like wood or plastic"
Hammer,4,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- One end is shaped like a hammer head.
- The other end is smooth and often rounded.
- Designed for driving nails into wood.
- Utilizes a moving mechanism to strike the nail.
- Often made of metal or other hard materials."
Knife,0,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Edge
- Sharpness
- Point
- Weight
- Material
- Guard
- Edge retention
- Blade length
- Blade width
- Thickness of the blade
- Edge profile
- Maximum cutting capacity
- Weight distribution"
Knife,1,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Blade length
- Handle material
- Edge type (single-edge, double-edge, etc.)
- Sharpness adjustment method
- Lock mechanism (if any)
- Material composition (steel type, carbon content)
- Guard design
- Weight
- Type of guard (butted guard, exposed guard, etc.)
- Handle shape (straight, curved)
- Tip shape (pointed, rounded, etc.)
- Weight distribution
- Edge finish (polished, serrated, etc.)"
Knife,2,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","1. Blade
2. Handle
3. Edge (usually sharp)
4. Edge (usually dull)
5. Weight
6. Material
7. Pointed tip
8. Size
9. Handle material
10. Strength"
Knife,3,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Sharp blade
- Handles made of different materials
- Used for cutting
- Can be double-edged
- May be made of stainless steel or other materials
- Designed for slicing or chopping
- Can be used for skinning animals
- Comes in various sizes and shapes
- Can be used as a tool for food preparation
- Can be used as a weapon"
Knife,4,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Sharp blade
- Handle made of metal, wood or bone
- Used for cutting, slicing, and chopping
- Can be straight or curved
- Comes in various sizes
- Made from materials like steel, stainless steel, or carbon steel
- Can be disposable or made of durable materials
- Has a blade that can be sharpened
- Has a tang that runs along the center of the blade
- Can be used as a tool for defense, especially in a kitchen setting"
Lawn Mower,0,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Self-propelled
- Portable
- Adjustable height
- Cutting blade
- Attached handle
- Gas engine or electric
- Storage case
- Windshield
- Cooling fan
- Brush guard
- Pull start mechanism"
Lawn Mower,1,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Engine
- Fuel Tank
- Blade
- Kick Stand
- Power Settings
- Battery
- Safety Features (e.g., floor mats, high visibility)
- Design (e.g., folding, compact)
- Capacity
- Weight
- Noise Levels"
Lawn Mower,2,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Engine type
- Power output
- Cutting width
- Weight
- Fuel tank capacity
- Battery type
- Charging time
- Noise level
- Horsepower
- Safety features
- Carbon footprint
- Versatility
- Size
- Resolution"
Lawn Mower,3,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Gas engine
- Cutting deck
- Fuel tank
- Fuel pump
- Kickstarter
- Safety guard
- Carburetor
- Handlebar
- Battery
- Push button start
- Cooling system
- Brake system"
Lawn Mower,4,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Running Engine
- Tiller
- De-Ejector Blade
- Fuel Tank
- Cooling System
- Operating Handle
- Fuel Pipeline
- Integrated Safety Switch
- Windscreen
- Mulching Attachment
- Cutting Width
- Cutting Height Adjustment"
Lizard,0,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- scales
- limbless
- typically cold-blooded
- covered in bumpy scales
- long and slender body
- various colors and patterns
- can change color
- primarily reptile
- lacks a backbone"
Lizard,1,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Reptile
- Scaly skin
- Bipedal locomotion
- Chemosensory organ on nose
- Hermaphroditic
- Egg-laying
- Often associated with mythological serpents
- Can live on land and in water
- Venomous in some species
- Can climb trees
- Often found near water
- Typically brown or green coloration"
Lizard,2,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Scaly skin
- Limbs with claws
- Bites with venom
- Prefers warm climates
- Can climb and jump
- Breathes with lungs
- Eats insects and lizards
- Reproduces by laying eggs"
Lizard,3,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Scaly skin
- Limited mobility
- Reptile
- Bipedal stance
- Breathes with lungs
- Often nocturnal
- Tail for balance
- Warm-blooded
- Venomous in some species
- Lives in diverse habitats
- Breathes with lungs"
Lizard,4,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Scaly skin
- Four legs
- Long, thin tail
- Bony scales covering the body
- Vertebral column
- Slippery skin
- Reproductive system with internal fertilization
- Breathing through lungs
- Heat-sensing organs called pits"
Nail,0,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Hardness
- Sensitivity to moisture
- Protective layer for the skin
- Growth and development
- Sensation of touch
- Appearance
- Odor"
Nail,1,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Hardened tissue
- Protective covering for the nail bed
- Strong and resilient structure
- Capable of growth and repair
- Contains blood vessels for nutrients delivery
- Provides aesthetic appeal
- May crack or break under stress"
Nail,2,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Hard surface
- Soft base
- Protective layer
- Decorative design
- Moisture-resistant
- Durable texture"
Nail,3,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","1. Hardness
2. Flexibility
3. Malleability
4. Elasticity
5. Protective Function
6. Adhesive Properties
7. Sensory Function
8. Barrier Function
9. Shape-changing Capability"
Nail,4,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","1. Hardness
2. Sensitivity
3. Texture
4. Shape
5. Length
6. Color
7. Growth
8. Growth pattern
9. Appearance
10. Texture change
11. Surface condition
12. Protective function
13. Sensory function
14. Disposition to damage
15. Wearing condition"
Oil can,0,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Holds oil
- Can be metal, plastic, or glass
- Has a lid or cover to seal
- Can be used for transportation and storage
- May have a pour spout or cap
- Can be small or large, depending on application
- Has a handle for easy gripping"
Oil can,1,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Holds liquid oil
- Used to store lubricating oil for machinery
- Comes in various sizes
- Designed to be portable
- Made of materials such as metal or plastic
- Has a lid to keep the oil dry
- May have a spout for easy access
- Some models have a handle for easier carrying
- Some models have a pour spout for easy dispensing."
Oil can,2,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Holds liquid
- Made of metal
- Has pour spout
- Designed for oils
- Can withstand high temperatures"
Oil can,3,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Holds petroleum products
- Can be made of various materials including metal, plastic, or glass
- Is designed to be sturdy and durable
- Can be used to transport oil safely
- May have a pour spout for easy access
- May have a handle for grip
- May have a lid for protection and to prevent spills
- Has a capacity to hold a certain amount of oil
- May be used to store oil products such as motor oil, grease, or hydraulic fluid"
