input,prompt,response
antennae|beetle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [beetle]? 
 A:","True

Beetles, as insects"
antennae|bell,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [bell]? 
 A:",False
antennae|belt,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [belt]? 
 A:",False
antennae|bird,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [bird]? 
 A:",False
antennae|blender,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [blender]? 
 A:",False
antennae|blowtorch,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [blowtorch]? 
 A:",False
antennae|blueberry,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [blueberry]? 
 A:",False
antennae|boa,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [boa]? 
 A:","False 

A boa is a type of"
antennae|boar,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [boar]? 
 A:",False
antennae|bread,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [bread]? 
 A:",False
antennae|brussels sprouts,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [brussels sprouts]? 
 A:",False
antennae|bucket,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [bucket]? 
 A:",False
antennae|burrito,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [burrito]? 
 A:",False
antennae|cactus,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [cactus]? 
 A:",False
antennae|candle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [candle]? 
 A:",False
antennae|candy,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [candy]? 
 A:",False
antennae|cannon,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [cannon]? 
 A:",False
antennae|car,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [car]? 
 A:",False
antennae|carrot,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [carrot]? 
 A:",False
antennae|cart,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [cart]? 
 A:",False
antennae|cat,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [cat]? 
 A:",False
antennae|caterpillar,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [caterpillar]? 
 A:","False 

Caterpillars do not"
antennae|celery,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [celery]? 
 A:",False
antennae|chili,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [chili]? 
 A:",False
antennae|chinchilla,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [chinchilla]? 
 A:","False 

Chinchillas are small,"
antennae|chisel,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [chisel]? 
 A:",False
antennae|clarinet,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [clarinet]? 
 A:",False
antennae|coat,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [coat]? 
 A:",False
antennae|coconut,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [coconut]? 
 A:",False
antennae|crow,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [crow]? 
 A:",False
antennae|crowbar,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [crowbar]? 
 A:",False
antennae|dragonfly,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [dragonfly]? 
 A:","True

Dragonflies do have antennae"
antennae|dress,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [dress]? 
 A:",False
antennae|eagle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [eagle]? 
 A:",False
antennae|eggbeater,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [eggbeater]? 
 A:",False
antennae|fig,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [fig]? 
 A:",False
antennae|file,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [file]? 
 A:","False 

The property [antennae"
antennae|flute,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [flute]? 
 A:",False
antennae|fly,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [fly]? 
 A:","True

Flies do have antennae"
antennae|grenade,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [grenade]? 
 A:",False
antennae|jeans,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [jeans]? 
 A:",False
antennae|missile,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [missile]? 
 A:","False 

The property [antennae"
antennae|motorcycle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [antennae] true for [motorcycle]? 
 A:",False
can be eaten raw or cooked|accordion,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [accordion]? 
 A:",False
can be eaten raw or cooked|acorn,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [acorn]? 
 A:","True 

Acorns can be eaten,"
can be eaten raw or cooked|airplane,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [airplane]? 
 A:",False
can be eaten raw or cooked|aloe,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [aloe]? 
 A:","False 

While some species of aloe"
can be eaten raw or cooked|ant,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [ant]? 
 A:","True 

Ants can be eaten both"
can be eaten raw or cooked|anteater,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [anteater]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|anvil,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [anvil]? 
 A:",False
can be eaten raw or cooked|apple,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [apple]? 
 A:",True
can be eaten raw or cooked|artichoke,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [artichoke]? 
 A:",True
can be eaten raw or cooked|bagel,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bagel]? 
 A:","True 

A bagel can be eaten"
can be eaten raw or cooked|banana,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [banana]? 
 A:",True
can be eaten raw or cooked|banjo,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [banjo]? 
 A:",False
can be eaten raw or cooked|barrel,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [barrel]? 
 A:","False 

A barrel is an object used"
can be eaten raw or cooked|bat,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bat]? 
 A:","False 

The concept of a bat ("
can be eaten raw or cooked|beaver,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [beaver]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|bed,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bed]? 
 A:",False
can be eaten raw or cooked|beet,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [beet]? 
 A:",True
can be eaten raw or cooked|beetle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [beetle]? 
 A:","False 

This answer assumes the question is"
can be eaten raw or cooked|bell,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bell]? 
 A:","False 

The concept of a ""bell"
can be eaten raw or cooked|belt,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [belt]? 
 A:",False
can be eaten raw or cooked|bird,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bird]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|blender,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [blender]? 
 A:",False
can be eaten raw or cooked|blowtorch,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [blowtorch]? 
 A:",False
can be eaten raw or cooked|blueberry,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [blueberry]? 
 A:",True
can be eaten raw or cooked|boa,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [boa]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|boar,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [boar]? 
 A:","True 

Boars are animals and the"
can be eaten raw or cooked|bread,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bread]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|brussels sprouts,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [brussels sprouts]? 
 A:",True
can be eaten raw or cooked|bucket,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [bucket]? 
 A:",False
can be eaten raw or cooked|burrito,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [burrito]? 
 A:","True 

A burrito can be eaten"
can be eaten raw or cooked|cactus,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [cactus]? 
 A:","False 

While some species of cactus"
can be eaten raw or cooked|candle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [candle]? 
 A:",False
can be eaten raw or cooked|candy,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [candy]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|cannon,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [cannon]? 
 A:",False
can be eaten raw or cooked|car,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [car]? 
 A:",False
can be eaten raw or cooked|carrot,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [carrot]? 
 A:",True
can be eaten raw or cooked|cart,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [cart]? 
 A:",False
can be eaten raw or cooked|cat,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [cat]? 
 A:",False
can be eaten raw or cooked|caterpillar,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [caterpillar]? 
 A:","False 

The property [can be eaten"
can be eaten raw or cooked|celery,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [celery]? 
 A:",True
can be eaten raw or cooked|chili,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [chili]? 
 A:",True
can be eaten raw or cooked|chinchilla,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [chinchilla]? 
 A:","False 

Chinchillas are small rodents"
can be eaten raw or cooked|chisel,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [chisel]? 
 A:",False
can be eaten raw or cooked|clarinet,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [clarinet]? 
 A:",False
can be eaten raw or cooked|coat,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [coat]? 
 A:",False
can be eaten raw or cooked|coconut,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [coconut]? 
 A:","True 

Coconuts can be eaten"
can be eaten raw or cooked|crow,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [crow]? 
 A:","False 

A crow is a bird and"
can be eaten raw or cooked|crowbar,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [crowbar]? 
 A:",False
can be eaten raw or cooked|dragonfly,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [dragonfly]? 
 A:","True 

Dragonflies themselves are not typically"
can be eaten raw or cooked|dress,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [dress]? 
 A:",False
can be eaten raw or cooked|eagle,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [eagle]? 
 A:","False 

Eagles are birds of"
can be eaten raw or cooked|eggbeater,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [eggbeater]? 
 A:","False 

An eggbeater is a"
can be eaten raw or cooked|fig,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [fig]? 
 A:",True
can be eaten raw or cooked|file,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [file]? 
 A:","False 

The concept of a ""file"
can be eaten raw or cooked|flute,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [flute]? 
 A:",False
can be eaten raw or cooked|fly,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [fly]? 
 A:","False 

Flies are insects and not"
can be eaten raw or cooked|grenade,"Q: Is the property [is female] true for the concept [book]? 
 A: False 
 Q: Is the property [can be digital] true for the concept [book] 
 A: True 
 In one word True/False, answer the following question Q: Is the property [can be eaten raw or cooked] true for [grenade]? 
 A:","False 

A grenade is not meant for"
