concept,rep,prompt,response
aloe,1,"List the features and properties of a aloe. Give a plain list, one property per line, no explanations.","Succulent plant
Contains clear gel inside leaves
Leaves have serrated edges
Native to Africa
Prefers dry, warm climates
Requires minimal watering
Used in skincare products
Has anti-inflammatory properties
Can treat burns and sunburns
Attracts bees and other pollinators
Propagates easily from offsets
Has medicinal uses
Belongs to the Asphodelaceae family
Can purify indoor air
Long lifespan
Grows in clumps
Drought tolerant
Prefers well-draining soil
Can be grown in pots
Flowers on tall stalks
Flowers typically yellow or orange
Leaves are thick and fleshy"
aloe,2,"List the features and properties of a aloe. Give a plain list, one property per line, no explanations.","Succulent plant
Contains a clear gel
Leaves are thick and fleshy
Has spikes or small teeth along the edges of the leaves
Grows in a rosette pattern
Prefers well-drained soil
Can thrive in dry conditions
Native to Africa, Europe, and other parts of the world
Contains compounds that have anti-inflammatory effects
Often used in cosmetics and traditional medicine
Can purify indoor air
Requires minimal watering
Can be propagated from offsets
Prefers full sun to partial shade"
ant,0,"List the features and properties of a ant. Give a plain list, one property per line, no explanations.","- Six legs
- Exoskeleton
- Compound eyes
- Antennae
- Metamorphosis
- Segmented body
- Chitin exoskeleton
- Mandibles
- Colony social structure
- Wings in reproductive ants
- Pheromone communication
- Sterile worker caste
- Queen reproductive focus"
ant,1,"List the features and properties of a ant. Give a plain list, one property per line, no explanations.","- Six legs
- Exoskeleton
- Compound eyes
- Antennae
- Mandibles
- Metamorphosis
- Social insects
- Winged reproductive caste
- Wingless worker caste
- Chitin exoskeleton
- Three body segments
- Varied diet
- Ability to lift many times their body weight
- Pheromone communication
- Colony organization
- Foraging behavior
- Nest building
- Temperature regulation in nest
- Ability to swim
- Some species are nocturnal
- Some species can glide
- Some species farm other insects or fungi"
ant,2,"List the features and properties of a ant. Give a plain list, one property per line, no explanations.","- Six legs
- Exoskeleton
- Compound eyes
- Antennae
- Segmented body
- Mandibles
- Metamorphosis
- Colonies with caste system
- Chemically communicates
- Can lift many times their body weight
- Highly social insects
- Forage for food
- Some species can swim
- Produce pheromones
- Have a narrow waist
- Can be agricultural pests"
anteater,0,"List the features and properties of a anteater. Give a plain list, one property per line, no explanations.","Long snout
Tongue up to 60 cm long
No teeth
Strong forelimbs
Clawed front paws
Shaggy fur
Brown and black coloration
Nostrils that can close
Long bushy tail
Nocturnal or diurnal depending on species
Feeds primarily on ants and termites
Low metabolic rate
Good sense of smell
Poor eyesight
Solitary animal
Found in Central and South America
Varies in size from species to species
Can walk on hind legs using its tail for balance
Gestation period of around 190 days
Usually gives birth to one offspring at a time"
anteater,1,"List the features and properties of a anteater. Give a plain list, one property per line, no explanations.","Long snout
Tongue that can extend over 60 cm
No teeth
Strong foreclaws for digging into ant hills
Prehensile tail
Fur that is thick and bushy
Nostrils that can close to keep out dirt and insects
Good sense of smell
Poor eyesight
Solitary lifestyle
Omnivorous but primarily feeds on ants and termites
Can eat up to 35,000 insects per day
Slow metabolism
Can swim
Active both during the day and night"
anteater,2,"List the features and properties of a anteater. Give a plain list, one property per line, no explanations.","Long snout
Tongue can extend up to 60 cm
No teeth
Front claws for digging into ant and termite mounds
Furry tail
Primarily solitary
Omnivorous diet, mainly ants and termites
Good sense of smell
Poor eyesight
Can close nostrils while feeding
Slow metabolism
Good swimmers
Varies in color from light to dark brown
Can weigh up to 33 kg
Length can range from 1.8 to 2.5 meters including tail"
anvil,0,"List the features and properties of a anvil. Give a plain list, one property per line, no explanations.","- Made primarily from steel
- Has a flat working surface called the face
- Features a horn for bending and shaping
- Includes a hardy hole for securing tools
- Has a pritchel hole for punching and drilling
- Can withstand high impact forces
- Often has a rectangular or T-shaped base
- May have a swage on the side for forming rounded shapes
- Designed to be stable and secure
- Weighs from 30 to 80 pounds depending on size and use"
anvil,1,"List the features and properties of a anvil. Give a plain list, one property per line, no explanations.","- Made of high-carbon steel
- Heavy and durable
- Has a flat top working surface
- Features a hardy hole in the top
- Includes a pritchel hole
- Has a horn or beak for bending and shaping
- Designed with stability in mind, often has a wide base
- Resistant to deformation under impact
- Can withstand high temperatures without losing hardness
- Often has a rectangular or T-shaped base for stability"
anvil,2,"List the features and properties of a anvil. Give a plain list, one property per line, no explanations.","- Hardened steel construction
- Flat top surface
- Rectangular base
- Horn (pointed projection)
- Step (lower, smaller flat surface)
- Prick hole (center hole for punching)
- Hardy hole (off-center hole for tools)
- Weighted design
- Heat treatment for durability
- Resistance to deformation
- Smooth finish on working surfaces
- Tapered edges for safety"
apple,0,"List the features and properties of a apple. Give a plain list, one property per line, no explanations.","Round shape
Smooth skin
Varies in color from green to red
Sweet and sometimes tart taste
Contains seeds
Has a core in the center
Grows on trees
Rich in antioxidants
Good source of dietary fiber
Can be eaten raw or cooked"
apple,1,"List the features and properties of a apple. Give a plain list, one property per line, no explanations.","Round shape
Smooth skin
Varies in color from green to red
Sweet and sometimes tart taste
Contains seeds
Fleshy interior
Ranges in size
Rich in antioxidants
Good source of fiber
Can be eaten raw or cooked"
apple,2,"List the features and properties of a apple. Give a plain list, one property per line, no explanations.","Round shape
Smooth skin
Varies in color from green to red
Sweet and slightly tart taste
Contains seeds in the core
Edible skin and flesh
Juicy texture
Rich in dietary fiber
Good source of vitamin C
Low in calories"
artichoke,0,"List the features and properties of a artichoke. Give a plain list, one property per line, no explanations.","- Large, thistle-like flower bud
- Edible flower bud
- Globe-shaped
- Green color
- Covered in tough, petal-like scales
- Contains a soft, edible ""heart"" at the base
- Scales are edible when cooked
- Has a fibrous, inedible choke at the center
- Grows on a plant in the thistle genus
- Known for its nutty, slightly bitter taste
- High in antioxidants
- Rich in fiber
- Contains cynarin, which alters taste perception
- Good source of minerals like potassium and magnesium
- Contains vitamins C and K
- Grows best in temperate climates
- Harvested before the flower blooms
- Can be cooked by boiling, steaming, or grilling
- Often served with dips like mayonnaise or aioli"
artichoke,1,"List the features and properties of a artichoke. Give a plain list, one property per line, no explanations.","- Large, thistle-like flower bud
- Edible flower bud
- Rough, prickly outer leaves
- Tightly closed when young
- Grows on a plant of the thistle tribe
- Purple or green in color
- Heart is the most desirable part to eat
- Leaves have fleshy bases called the ""aloo""
- Contains cynarin, a bitter compound
- High in antioxidants
- Good source of fiber
- Rich in vitamins and minerals
- Can be prepared in many ways: steamed, boiled, grilled
- Often served with dips like aioli or melted butter
- Native to the Mediterranean region"
artichoke,2,"List the features and properties of a artichoke. Give a plain list, one property per line, no explanations.","Edible flower bud
Spiky green outer leaves
Tough inedible outer leaves
Tender heart known as the choke
Meaty base of leaves called the petiole
Fleshy edible base known as the heart
Bitter taste
High in fiber
Rich in antioxidants
Source of minerals like potassium and magnesium
Contains cynarin, a compound that modifies taste"
bagel,0,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","Round shape
Hole in the center
Made from yeast-leavened wheat dough
Boiled before baking
Coated in sesame seeds, poppy seeds, or coarse salt (commonly)
Soft and chewy texture
Brown crust
Can be savory or slightly sweet
Typically served with cream cheese or lox
Often used in sandwiches
Versatile ingredient in various recipes
Traditionally a breakfast food
Can be frozen and reheated
Dense texture
Usually about 3 to 4 inches in diameter
Varieties include plain, everything, pumpernickel, cinnamon raisin"
bagel,1,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","Round shape
Hole in the middle
Made from wheat flour
Boiled in water before baking
Coated in sesame seeds, poppy seeds, or other toppings
Soft and chewy texture
Can be plain or flavored
Served with cream cheese or smoked salmon
Dense texture
Originated in Jewish culture
Varieties include everything bagel, pumpernickel, and whole wheat
Can be toasted
Pairs well with coffee
Typically served for breakfast or brunch"
bagel,2,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","Round shape
Central hole
Made from yeast-leavened wheat dough
Usually boiled before baking
Brown crust
Soft, chewy interior
Can be topped with seeds or coarse salt
Flavor ranges from neutral to slightly sweet
Often served with cream cheese or smoked salmon
Typically around 3 to 4 inches in diameter
Varies in weight, generally between 3 to 5 ounces
Can be split and used as a sandwich base"
banana,0,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","Curved shape
Yellow skin when ripe
Soft, sweet flesh
Long and thin
Contains seeds in some varieties
Rich in potassium
Good source of vitamin C and B6
Edible peel in some cultures
Perishable
Grows in clusters on plants"
banana,1,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","Curved shape
Yellow skin when ripe
Soft and sweet flesh
Dense with many nutrients
Good source of potassium
Contains vitamin C and B6
Edible peel
Smooth skin texture
Can be green when unripe
Typically long and thin
Versatile in cooking and baking
Has a slight aroma when ripe
Contains natural sugars
Provides dietary fiber
Can be mashed or sliced"
banana,2,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","Curved shape
Yellow when ripe
Soft and sweet flesh
Peelable skin
Green when unripe
Rich in potassium
Contains dietary fiber
Good source of vitamin C
Good source of vitamin B6
Can be eaten raw or cooked
Smooth exterior texture
Irregular rows of seeds in wild varieties
Culinary uses vary globally
Often used in baking
Can attract fruit flies
Perishable, especially once ripe
Grows in clusters on plants
Belongs to the genus Musa
Starchy when unripe, sweeter when ripe"
banjo,0,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","4 to 5 strings
Round body
Vellum or synthetic head
Tuners for pitch adjustment
Bridge to transmit string vibrations
Pickguard to protect the finish
Neck typically made of wood
Fretted fingerboard
Pot or resonator at the back for sound projection
Tone ring to enhance the tone
Truss rod for neck adjustment
Various finishes and decorations"
banjo,1,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","4 to 5 strings
Round body
Vellum or synthetic skin head
Neck with frets
Tuning pegs
Pot or resonator at back
Pick guard
Bridge
Truss rod
Tailpiece
Fifth string (on some models)"
banjo,2,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","4 to 5 strings
Round body
Vellum or synthetic skin head
Neck with frets
Tuners for pitch adjustment
Pot resonator
Pick guard
Bridge to transfer string vibrations
Truss rod for neck adjustment
Tailpiece to anchor strings
Frets positioned for specific notes
Pick or plectrum for playing
Various wood types for construction
Metal hardware components
Decorative inlays orbinding
Tone ring for enhancing sound
Different scale lengths available"
barrel,0,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","- Cylindrical shape
- Wooden construction
- Holds liquids
- Used for aging wine, whiskey, and other spirits
- Has hoops around it
- Made of staves
- Usually oak material
- Has a bung hole for filling and emptying
- Airtight seal
- Can impart flavor to contents
- Comes in various sizes
- Has a bulging middle for strength"
barrel,1,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","- Cylindrical shape
- Wooden construction
- Holds liquids, typically wine, beer, or spirits
- Has a small opening with a tight-fitting lid
- Made from staves held together with hoops
- Can impart flavor to contents
- Varies in size
- Has a convex end shape, or head
- Made from oak, chestnut, redwood, or other woods
- Can age and mature contents
- May have a bung hole for access
- Often used in fermentation or storage processes"
barrel,2,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","- Cylindrical shape
- Made of wood, metal, or plastic
- Holds liquids or food
- Has a narrow neck
- Equipped with bungs or stoppers
- Possesses staves (sides)
- Includes heads (ends)
- Has a hooped structure for strength
- Can be sealed tightly
- Often used for aging wine, spirits, or beer
- Has a capacity typically measured in gallons or liters"
bat,0,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","- Nocturnal
- Mammal
- Can fly
- Uses echolocation
- Has wings
- Fur-covered body
- Gives birth to live young
- Can hang upside down
- Eats insects
- Some species eat fruit
- Found worldwide except extremely cold regions
- Has a keeled sternum for flight muscles
- Has sharp teeth for biting
- Long finger bones support the wing membrane
- Good maneuverability in flight"
bat,1,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","- Nocturnal
- Mammal
- Can fly
- Uses echolocation
- Has wings
- Fur-covered body
- Live in colonies
- Gives birth to live young
- Eats insects
- Some species eat fruit
- Has teeth
- Good at maneuvering
- Slows down metabolism to conserve energy
- Can live in various habitats including caves, trees, and buildings
- Has a tail"
bat,2,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","- Nocturnal
- Mammal
- Wings covered in skin (membrane)
- Can fly
- Utilizes echolocation
- Varied diet including insects, fruits, and blood
- Small size
- рождения в полете
- Gives birth to live young
- Found worldwide except extremely cold regions
- Long lifespan for its size
- Hibernates in winter
- Solitary or social depending on species
- Echolocation calls vary by species
- Can live in caves, trees, and man-made structures"
beaver,0,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","- Large, flat tail
- Webbed feet
- Second set of eyelids
- Transparent nictitating membrane
- Self-sharpening incisors
- Waterproof fur
- Brown or gray fur color
- Nostrils and ear openings can close underwater
- Can stay underwater up to 15 minutes
- Builds dams and lodges
- Nocturnal
- Semi-aquatic
- Strong jaw
- Pouches to carry construction materials
- Can live up to 20 years in captivity"
beaver,1,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","- Large, flat, scaly tail
- Webbed hind feet
- Brown or gray fur
- Can close its nose and ears while underwater
- Large, sharp front teeth
- Semi-aquatic lifestyle
- Builds dams and lodges
- Nocturnal
- Good swimmer
- Found in North America and Europe
- Eats bark, leaves, and aquatic plants
- Thick, water-repellent underfur"
beaver,2,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","- Large, flat, scaly tail
- Webbed hind feet
- Brown or gray fur
- Can close its nose and ears while underwater
- Large, sharp front teeth (incisors)
- Valves in ears and nose to prevent water entry
- Transparent third eyelid (nictitating membrane)
- Thick, oily fur for waterproofing
- Capable of holding breath for up to 15 minutes
- Builds dams and lodges using branches, mud, and stones
- Nocturnal
- Semi-aquatic
- Found in lakes, ponds, rivers, and streams
- Social, living in colonies
- Good swimmers
- Herbivorous, primarily eats bark, leaves, and aquatic plants
- Can weigh up to 70 pounds
- Body length can reach up to 4 feet including tail"
bed,0,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","- Size
- Material
- Frame style
- Headboard design
- Footboard design
- Mattress type
- Adjustable base
- Storage drawers
- Color
- Bed rails
- Weight capacity
- Assembly required
- Warranty
- Style (modern, traditional, etc.)
- Bed skirt compatibility
- Nightstand compatibility
- Sheet and pillow requirements
- Ease of movement
- Comfort level
- Durability"
bed,1,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","- Size (Twin, Full, Queen, King, California King)
- Material (Wood, Metal, Plastic)
- Color
- Height
- Width
- Depth
- Mattress support (Slats, Mattress foundation)
- Headboard
- Footboard
- Drawers (Storage underneath)
- Bed frame
- Adjustable base
- Nightstands compatibility
- Sturdiness
- Weight capacity
- Assembly required
- Style (Modern, Traditional, Industrial)
- Finish (Painted, Stained, Polished)
- Leg design
- Mattress compatibility
- Warranty"
bed,2,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","- Length
- Width
- Height
- Material (e.g., wood, metal)
- Frame design
- Headboard presence
- Footboard presence
- Mattress type
- Mattress size
- Drawer storage
- Adjustable base
- Nightstand compatibility
- Color
- Finish
- Weight capacity
- Assembly required
- Wheels or casters
- Bed rails or guardrails
- Drawer capacity
- Warranty length"
beet,0,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","- Round shape
- Dark red color (common variety)
- Edible root
- Taproot system
- Leaves are also edible
- Sweet taste
- High in dietary fiber
- Rich in folate
- Contains manganese
- Source of potassium
- Low in calories
- Contains nitrates
- Can be raw or cooked
- Used in various cuisines worldwide
- Often pickled
- Used as a natural food dye
- Good source of phytonutrients"
beet,1,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","- Round or conical shape
- Usually deep red or purple in color
- Can be golden or striped
- Sweet and earthy flavor
- Contains high levels of antioxidants
- Rich in fiber
- Low in calories
- High in folate
- Contains manganese
- Good source of potassium
- Contains nitrates
- Can be eaten raw or cooked
- Used in various cuisines worldwide
- Leaves are also edible
- Commonly used for making sugar
- Can be pickled
- Used in some alcoholic beverages
- Has a crunchy texture when raw"
beet,2,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","- Round shape
- Root vegetable
- Typically red or golden color
- Earthy taste
- Sweet flavor
- High in fiber
- Contains folate
- Rich in manganese
- Source of iron
- Can be eaten raw or cooked
- Used in juices
- Grows in temperate climates
- Has edible greens
- Good source of antioxidants
- Low in calories"
beetle,0,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","- Six legs
- Exoskeleton
- Body divided into head, thorax, and abdomen
- Two pairs of wings (forewings are hardened)
- Antennae
- Compound eyes
- Can fly
- Chewing mouthparts
- Often brightly colored
- Can be small to medium in size
- Metamorphic life cycle
- Presence of spiracles for breathing
- Can emit defensive chemicals
- Some species are bioluminescent"
beetle,1,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","- Six legs
- Body divided into head, thorax, and abdomen
- Exoskeleton
- Two pairs of wings (forewings are hardened)
- Compound eyes
- Antennae
- Can fly
- Metamorphosis
- Segmented body
- Jointed legs"
beetle,2,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","- Six legs
- Hard exoskeleton
- Body divided into head, thorax, and abdomen
- Two pairs of wings (forewings are hardened into elytra)
- Compound eyes
- Antennae
- Mandibulate mouthparts
- Can fly
- Metamorphosis (complete)
- Often colorful or metallic appearance
- Range in size from less than 1mm to over 15cm
- Found in various habitats worldwide
- Can live in soil, water, or on plants
- Some species are predators
- Some species are herbivores
- Some species are decomposers
- Some species have bioluminescence"
bell,0,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","- Metal construction
- Hollow interior
- Flared opening
- Narrow waist
- Clapper inside
- Resonant sound
- Various sizes
- Different weights
- Often inscribed
- Made from bronze
- Can be rung
- Produces a reverberating tone
- Used in churches
- Used for timekeeping
- Decorative exterior"
bell,1,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","- Hollow shape
- Usually made of metal
- Has a clapper or tongue inside
- Produces sound when struck
- Shape is often cylindrical with a flared top
- Comes in various sizes
- Can be tuned to specific pitches
- Used in religious ceremonies
- Used for timekeeping in clocks
- Used as a musical instrument
- Often decorated or engraved
- Has a resonant frequency"
bell,2,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","- Made of metal
- Hollow shape
- Usually has a clapper inside
- Produces sound when struck
- Shape often includes a wide mouth and a narrow body
- Comes in various sizes
- Used for signaling, timekeeping, or ceremonial purposes
- Can have decorative engravings or patterns
- Has a resonant frequency
- Typically has a lip or rim called the bellbow
- Made using casting methods
- Can be tuned to specific pitches"
belt,0,"List the features and properties of a belt. Give a plain list, one property per line, no explanations.","- Looped design
- Flexible material
- Adjustable length
- Durability
- Tensile strength
- Various materials (fabric, leather, metal)
- Buckle or clasp for fastening
- Color variety
- Width variation
- Patterned or plain surface
- Wear-resistant
- Lightweight
- Can be decorative or functional
- Elasticity (in some types)
- Water-resistant (in some materials)"
belt,1,"List the features and properties of a belt. Give a plain list, one property per line, no explanations.","- Flexible
- Can transmit power
- Usually made of rubber, leather, or fabric
- Has a specific width
- Has a specific length
- Can be flat or have a V-shape
- Resistant to wear
- Can have teeth (in the case of timing belts)
- Requires tension to operate effectively
- Can slip under excessive load
- Used in various machinery and equipment
- Available in different materials for varying environmental conditions
- Can have a specific temperature resistance range"
belt,2,"List the features and properties of a belt. Give a plain list, one property per line, no explanations.","- Flexible
- Can transmit power
- Usually made of rubber, leather, or fabric
- Has a specific width
- Has a specific length
- Can have teeth or be smooth
- Resistant to wear
- Can stretch slightly
- Requires tension to function effectively
- Can be flat or V-shaped
- Used in various machinery and equipment
- Has a high friction surface
- Can be reinforced with fibers or cords
- Requires periodic replacement due to wear
- Can be oil-resistant
- Can be heat-resistant"
bird,0,"List the features and properties of a bird. Give a plain list, one property per line, no explanations.","Feathers
Beak
Wings
Lay eggs
Endothermic (warm-blooded)
Four-chambered heart
Keel-shaped sternum
Air sacs for respiration
Hollow bones
Ability to fly (in most species)
Strong hind limbs
Preen gland
Clawed toes
Binocular vision
High metabolic rate
Colorful plumage (in many species)"
bird,1,"List the features and properties of a bird. Give a plain list, one property per line, no explanations.","Feathers
Beak
Two wings
Two legs
Lays eggs
Endothermic (warm-blooded)
Lung respiration
Mostly lightweight bones
Can fly (with some exceptions)
Forelimbs modified into wings
Keel-shaped sternum
High metabolic rate
Four-chambered heart
Circulatory system with double circulation
Stereo vision
Prehensile or grasping claws
Mostly diurnal (with exceptions)
Color vision
Ability to learn and remember complex tasks"
bird,2,"List the features and properties of a bird. Give a plain list, one property per line, no explanations.","Feathers
Beak
Two wings
Two legs
Lay eggs
Endothermic
Airborne capable
Has a keel
Hollow bones
Voracious metabolism
Four-chambered heart
Lung air sac system
Highly developed vision
Can have elaborate mating displays
Mostly carnivorous or omnivorous
Strong and lightweight skeleton
Preen gland
Highly adapted for flight or diving depending on species
Echolocation in some species for navigation and hunting
Colorful plumage in many species"
blender,0,"List the features and properties of a blender. Give a plain list, one property per line, no explanations.","- Motor power (watts)
- Blade material (usually stainless steel)
- Container capacity (measured in liters or quarts)
- Number of speed settings
- Pulse function
- Sealed base
- Anti-slip feet
- Dishwasher safe parts
- Splash guard
- Timer function
- Auto shut-off
- Safety lock
- Reversible blade assembly
- BPA-free materials
- Silence level
- Shape (cylindrical or conical)
- Material of the container (glass or plastic)"
blender,1,"List the features and properties of a blender. Give a plain list, one property per line, no explanations.","- Motorized operation
- Variable speed settings
- Multiple blade configurations
- Durability in materials
- Sealed motor for protection
- Spill-resistant design
- Easy-to-read control panel
- Includes multiple blending cups
- Dishwasher safe components
- Quiet operation
- Safety lock for lid
- Pulse function
- Ice crushing capability
- Timer settings
- Automatic shut-off
- Cord storage
- Travel-friendly size options"
blender,2,"List the features and properties of a blender. Give a plain list, one property per line, no explanations.","- Motor power (Watts)
- Container capacity (liters)
- Material of the container (e.g., glass, plastic)
- Blade material (e.g., stainless steel)
- Number of speed settings
- Pulse function
- Sealed motor base
- Dishwasher safe parts
- Interlocking lid
- Timer settings
- Pre-programmed settings (e.g., smoothie, soup)
- Auto shut-off
- Noise level (decibels)
- Dimensions (height, width)
- Weight (kilograms)
- Warranty period
- Cord length (meters)"
blowtorch,0,"List the features and properties of a blowtorch. Give a plain list, one property per line, no explanations.","- Heat source
- Adjustable flame
- Fuel tank
- Hose
- Ignition mechanism
- Nozzle
- Temperature control
- Portable design
- Ventilation holes
- Safety shut-off valve"
blowtorch,1,"List the features and properties of a blowtorch. Give a plain list, one property per line, no explanations.","- Portable design
- Adjustable flame control
- Variable heat output
- Long nozzle for precision
- Fuel tank for propane or butane
- Air intake for combustion
- Ignition mechanism
- Heat resistant casing
- Removable fuel tank for refilling
- Safety shut-off feature
- Anti flashback design
- Adjustable flame ring
- Lightweight construction
- High temperature capability
- Versatile nozzle attachments"
blowtorch,2,"List the features and properties of a blowtorch. Give a plain list, one property per line, no explanations.","- Adjustable flame
- Portable design
- Gas fuel source (propane, butane, or MAPP gas)
- Flame temperature up to 2000°C (3600°F)
- Control valve for gas flow
- Nozzle for flame direction and focus
- Handle for easy gripping
- Safety shut-off
- Long or short hoses for flexibility
- Lightweight construction
- Heat-resistant materials
- Adjustable heat settings
- Ignition system
- Refillable or disposable fuel tank options"
blueberry,0,"List the features and properties of a blueberry. Give a plain list, one property per line, no explanations.","Small round shape
Dark blue to purple color
Sweet and slightly tart taste
Contains numerous small seeds
Grows on shrubs
Rich in antioxidants
High in vitamin C
Low in calories
Firm texture when ripe
Can be eaten fresh or cooked
Grows best in acidic soils
Peak season is summer
Often used in baking and preserves
Shiny skin
Slightly dusty appearance due to bloom"
blueberry,1,"List the features and properties of a blueberry. Give a plain list, one property per line, no explanations.","Small size
Round shape
Blue to purple color
Sweet taste
Tart flavor
Slightly acidic
Fleshy texture
Contains numerous seeds
High in antioxidants
Rich in vitamins
Low in calories
Grows on bushes
Peels off easily when ripe
Juicy when consumed
Can be eaten fresh or cooked"
