concept,rep,prompt,response
Axe,0,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Blade
2. Handle
3. Head
4. Edge
5. Handle material
6. Grip
7. Weight
8. Balance point
9. Swing weight
10. Sharpening capability
11. Material (steel, titanium, etc.)
12. Head size
13. Head shape
14. Blade length
15. Handle length
16. Swing speed
17. Cutting capacity
18. Blade angle
19. Edge retention
20. Durability"
Axe,1,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Handle material
2. Blade material
3. Head shape
4. Blade width
5. Edge angle
6. Weight
7. Balance point
8. Grip size
9. Swing weight
10. Handle length
11. Balance
12. Shock absorption
13. Durability
14. Rust resistance
15. Ergonomics
16. Blade sharpness
17. Edge retention
18. Cutting capacity
19. Weather resistance
20. Material finish"
Axe,2,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Blade shape
2. Handle material
3. Weight
4. Length
5. Grip type
6. Edge retention
7. Sharpness
8. Balance point
9. Swing speed
10. Lopping ability
11. Thinning ability
12. Splitting ability
13. Blade angle
14. Handle length
15. Material type
16. Axle size
17. Head type
18. Handle size
19. Weight distribution
20. Material hardness"
Axe,3,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Sharp blade
2. Handle
3. Head type (e.g., axe head, hatchet, tomahawk)
4. Material (e.g., steel, stone, fiberglass)
5. Weight
6. Balance point
7. Edge type (e.g., straight, curved, double-bit)
8. Length
9. Grip type (e.g., T-grip, D-grip, V-grip)
10. Weight distribution
11. Swing speed
12. Cutting surface 
13. Blade shape (e.g., broad, narrow)
14. Handle material (e.g., wood, metal, fiberglass)
15. Safety features (e.g., cushioning, shock-absorbing materials)"
Axe,4,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","1. Blade
2. Handle
3. Head
4. Edge
5. Handle material (wood, metal, etc.)
6. Handle grip
7. Weight
8. Balance
9. Length
10. Sharpness
11. Type (hatchet, tomahawk, etc.)
12. Material (steel, titanium, etc.)
13. Handle shape (oval, round, etc.)
14. Edge type (single-bevel, double-bevel, etc.)
15. Angle of the blade
16. Material of the blade
17. Edge retention
18. Durability
19. Ease of sharpening
20. Maintenance requirements"
Blindworm,0,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","1. Mottled brown or yellowish-brown color
2. Burrowing behavior
3. Elongated body shape
4. Small size (typically less than 15 cm)
5. No eyelids
6. No external ears
7. No legs
8. No tail
9. Not venomous
10. Nocturnal
11. Freshwater or terrestrial habitat
12. Low metabolic rate
13. Small mouth
14. Ingests soil and detritus
15. SCALES"
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Here's a list of features and properties of a Blindworm (Caecilian):

1. No eyelids
2. No external ears
3. No eyes
4. No limbs
5. Burrowing behavior
6. No tail
7. Scales or skin
8. Elongated body
9. Ventral gular fold
10. Aquatic or terrestrial habitat
11. Small size
12. Nocturnal behavior
13. Nocturnal feeding behavior
14. Carnivorous diet
15. Herpetofauna
16. Egg-laying"
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Here's the list of features and properties of a Blindworm:

1. No eyes
2. Small size
3. Worm-like body
4. Burrowing behavior
5. Nocturnal
6. Insectivorous diet
7. Nocturnal feeding behavior
8. No limbs
9. Mucous secretion
10. Sessile tentacles
11. Nocturnal activity
12. Aquatic habitat
13. Tunneling ability
14. Suction cup-like structures on head"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Type: Amphisbaenia
- Genus: Blanus
- Habitat: Underground burrows
- Diet: Earthworms, insects, and small vertebrates
- Length: Typically 10-30 cm
- Snout: Blunt
- No eyes
- No external ears
- No limbs
- Body: Elongated, cylindrical shape
- Reproduction: Live birth
- Number of young: 1-10 per litter
- Conservation status: Varies by species
- Distribution: Southern Europe, North Africa, Middle East
- Skin: Scales
- Movement: Burrowing and swimming"
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Here's a list of features and properties of a blindworm:

1. Elongated body shape
2. No external eyes
3. Burrowing behavior
4. Small to medium size
5. No eyelids
6. Slimy skin
7. No limbs
8. Small mouth
9. Slow movement
10. Found in moist environments
11. Nocturnal behavior
12. Insectivorous diet
13. Hibernation behavior
14. Regenerative abilities
15. Body segmentation"
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Non-venomous snake
2. Constrictor
3. Found in Central and South America, from Mexico to Argentina
4. Can grow up to 12 feet in length
5. Weighs around 60 pounds
6. Thick, heavy-bodied snake
7. Broad, flat head
8. Dull color patterns
9. Large, unsegmented scales
10. Strong muscles for constricting prey
11. Good climber
12. Nocturnal
13. Eats small mammals, birds, and reptiles
14. Can live up to 20 years in captivity
15. Has a lifespan of about 10-15 years in the wild
16. Can produce a loud hiss
17. Has a strong sense of smell
18. Can be tamed and kept as a pet
19. Has a strong grip with heat-sensitive scales
20. Reproductive females give live birth to live young"
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Non-venomous
2. Constrictor
3. Large to medium-sized snake
4. Scales are smooth and shiny
5. Color varies by species, brown, green, gray, and yellow
6. Black patterns or markings
7. Eats small mammals, birds, and reptiles
8. Found in Central and South America
9. Arboreal and terrestrial habitats
10. Average length 3-12 feet
11. Average weight 3-60 pounds
12. Life expectancy 20-30 years in captivity
13. Active at night
14. Docile and calm nature
15. Good pet choice for experienced snake owners
16. Nocturnal
17. Solitary animals
18. Hibernation-like behavior in cooler temperatures
19. Skilled climbers
20. No fangs or venom glands"
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Habitat: Tropical rainforests and subtropical regions
- Distribution: Central and South America, Southeastern United States
- Diet: Carnivorous (mice, rats, birds, and other small animals)
- Lifespan: 20-30 years in the wild, 30-40 years in captivity
- Size: 3.5-5.5 feet (1-1.7 meters) in length
- Weight: 2-10 pounds (0.9-4.5 kg)
- Scales: Scaly skin, smooth to the touch
- Color: Brown, red, or black, with a distinctive pattern
- Temperament: Docile and non-venomous
- Reproduction: Ovoviviparous, giving live birth to 2-12 young
- Clutch size: 2-12 offspring per litter
- Hibernation: Does not truly hibernate, but brumates during winter
- Prey capture: Constricts and suffocates prey with its coils
- Conservation status: Least Concern on the IUCN Red List"
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Habitat: Tropical rainforests
- Average lifespan: 20-30 years
- Average length: 3-12 feet (0.9-3.6 meters)
- Average weight: 33-60 pounds (15-27 kilograms)
- Snout shape: Broad and flat
- Skin: Scales and plates
- Eyes: Circular and lidless
- Diet: Carnivorous
- Subspecies: 12-20 recognized
- Reproduction: Oviparous (egg-laying)
- Defensive behavior: Constrict and release venom
- Habitat range: Central and South America
- Reproduction frequency: Typically 3-5 times a year
- Temperature range: 75-90°F (24-32°C)
- Nocturnal animal
- Burrowing behavior: Yes
- Social structure: Solitary
- Diet includes: Small mammals, birds, and reptiles."
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Snakes
2. Non-venomous
3. Constrictors
4. Found in the Americas and sub-Saharan Africa
5. Arboreal and terrestrial
6. Average lifespan: 20-30 years
7. Average length: 3-12 feet (0.9-3.6 meters)
8. Weight: 3-50 pounds (1.4-22.7 kilograms)
9. Slender and flexible body
10. No legs
11. Good climbers
12. No external ear or eyelids
13. Heat-sensitive pits on their head
14. Excellent night vision
15. Nocturnal
16. Omnivorous diet
17. Skilled hunters
18. Can eat prey whole
19. Slow movement
20. Good swimmers"
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Large, broad head
2. Strong, muscular tail
3. Scaly skin
4. Short, powerful legs
5. Clawed feet
6. Good eyesight
7. Strong jaws
8. Nostrils located at the top of the snout
9. Webbed feet for swimming
10. Constrictive jaws that can exert a powerful bite
11. Strong sense of smell
12. Aquatic and semi-aquatic habitat
13. Typically 3-5 feet in length
14. Found in Central and South America
15. Carnivorous diet
16. Large, broad snout
17. 30-50 years in the wild
18. Noose-like snout that helps in catching prey
19. Robust body
20. Semi-aquatic lifestyle"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Habitat: Freshwater and brackish environments
- Diet: Carnivorous, eating fish, crustaceans, and small animals
- Lifespan: 20-30 years in the wild, up to 50 years in captivity
- Size: Typically 10-20 feet (3-6 meters) in length, weighing 200-500 pounds (90-230 kilograms)
- Weight: 200-500 pounds (90-230 kilograms)
- Teeth: Conical-shaped, pointed teeth for catching and eating prey
- Scales: Hard, keratinized scales for protection
- Tail: Long, muscular tail for swimming
- Claws: Strong, sharp claws for defense and climbing
- Snout: Broad, rounded snout for sensing and catching prey
- Eyes: Good eyesight, both in and out of water
- Jaw: Powerful jaws for crushing and eating prey
- Swimming speed: Up to 25 miles per hour (40 kilometers per hour)
- Reproduction: Oviparous, laying eggs in nests
- Social structure: Solitary animals, but sometimes found in pairs during mating season"
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Large, broad snout
2. Strong jaws
3. Scaly skin
4. Powerful tail
5. Short legs
6. Webbed feet
7. Omnivorous diet
8. Carnivorous diet at times
9. Small to medium size
10. Semi-aquatic habitat
11. Found in Central and South America
12. Freshwater and brackish environments
13. Burrowing behavior
14. Poor eyesight
15. Excellent sense of smell"
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Large reptile
2. Member of the alligatorid family
3. Native to Central and South America
4. Carnivorous diet
5. Short, broad snout
6. Mottled greenish-yellow or brown color
7. Scales are rough and scaly
8. Powerful tail for swimming
9. Webbed feet
10. Adult caimans can grow up to 6-23 feet in length
11. Weigh up to 350-400 pounds
12. Average lifespan in the wild is 30-50 years
13. Average lifespan in captivity is 40-60 years
14. Caimans are ectothermic
15. Lay eggs
16. Hatchlings are about 6-8 inches in length
17. Caimans have a keen sense of smell
18. Excellent swimmers
19. Caimans have poor eyesight on land but good underwater
20. Strong jaws capable of exerting a powerful bite"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","1. Phylogenetic classification: Caimaninae
2. Scientific name: Caiman spp.
3. Family: Alligatoridae
4. Habitat: Freshwater environments
5. Geographic range: Central and South America
6. Size: 1.5 to 3.5 meters in length
7. Weight: 20 to 45 kg
8. Lifespan: 20 to 30 years in the wild
9. Diet: Carnivorous, feeding on fish, crustaceans, and small animals
10. Shell: Hard, bony plates called scutes on the belly
11. Snout: Broad and rounded
12. Teeth: Conical-shaped and used for grasping and tearing
13. Tail: Long and muscular
14. Swimming speed: Up to 25 km/h
15. Social behavior: Generally solitary animals
16. Reproduction: Ovoviviparous, with females giving birth to live young
17. Number of eggs: 20-50 eggs per clutch
18. Nesting site: Burrows in riverbanks or sandy banks
19. Reproductive maturity: 5-7 years of age
20. Conservation status: Some species listed as vulnerable or near"
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Color-changing skin
2. Camouflage ability
3. Long, sticky tongue
4. Good eyesight
5. No external ears
6. No external vocal cords
7. Prehensile tail
8. Bipedal walking
9. Arboreal lifestyle
10. Viviparous reproduction
11. No teeth in the upper jaw
12. Venomous spines on the tail
13. No eyelids on the upper jaw
14. Powerful legs
15. Specialized scales on the feet for climbing"
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Color-changing ability
2. Camouflage
3. Reptile
4. Carnivorous diet
5. Small to medium size
6. Polydactylous limbs
7. Tongue length (up to 1.5 times body length)
8. No eyelids
9. No external ear openings
10. Scaly skin
11. Cold-blooded
12. Short lifespan (average 5-7 years)
13. Native to tropical and subtropical regions
14. Good night vision
15. No teeth in the upper jaw
16. Strong tail for balance
17. Can puff out throat skin
18. Webbed feet
19. No external ears
20. No vocal cords"
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Color-changing ability
2. Small size
3. Long tongue
4. Reptilian skin
5. No eyelids
6. Camouflage ability
7. Arboreal lifestyle
8. Carnivorous diet
9. Polyphagia (eating different food sources)
10. Adaptability
11. No external ears
12. Bipedal movement (in some species)
13. Strong prey capture ability
14. No external vocal cords
15. Protected eyes
16. Prehensile tail
17. Cold-blooded
18. Small brain-to-body mass ratio
19. Social behavior in some species
20. Various species found worldwide"
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Shape-shifting ability
2. Camouflage skin
3. Tongue length (up to 1.5 meters)
4. No eyelids
5. Tongue speed (up to 14 meters per second)
6. Color-changing skin cells (melanophores and iridophores)
7. Eye-independent gaze direction
8. No external ear
9. Fingerless feet
10. Excellent night vision
11. Strong bite force
12. Omnivorous diet
13. Average lifespan (5-7 years in the wild, 10-15 years in captivity)
14. Small brain-to-body mass ratio
15. No external vocal cords
16. Cartilaginous skeleton
17. Tongue with sticky mucus
18. Excellent hearing
19. Fast movement speed (up to 16 kilometers per hour)
20. Live birth (most species)
21. Small body size (average 15-30 centimeters)
22. Strong legs
23. Adaptation to living in various climates and environments
24. No tail bone
25. Excellent vision"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","1. Scaly skin
2. Ability to change color
3. Long, sticky tongue
4. Good eyesight
5. No eyelids
6. No external ears
7. Diurnal
8. Carnivorous diet
9. Short legs
10. Adaptability to various environments
11. Camouflage ability
12. Ability to lose tail as a defense mechanism
13. Generally small to medium size
14. No teeth in upper jaw
15. Prehensile tail
16. No external vocalizations
17. Excellent jumping ability
18. Specialized toe pads for climbing
19. No claws on hind legs
20. Specialized eyes for low light conditions"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Tool head
2. Handle
3. Blade
4. Heel
5. Bevel
6. Cutting edge
7. Depth stop
8. Mallet or hammer
9. Ergonomic grip
10. Multi-angle capability
11. Adjustable handle
12. Material (typically steel, alloy, or high-carbon steel)
13. Weight
14. Balance point
15. Safety guard
16. Storage case
17. Blade angle adjustment
18. Blade type (e.g. straight, curved, or V-groove)
19. Blade sharpness
20. Tapered or chisel set design"
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Blade or cutting edge
2. Handle
3. Ferrule
4. Shank
5. Heel
6. Bevel
7. Butt
8. Bolster
9. Muzzle
10. Handles material (wood, metal, plastic, etc.)
11. Chisel type (flat, round, gouge, etc.)
12. Chisel size (length, width, thickness)
13. Edge bevel angle
14. Handle material thickness
15. Weight
16. Balance point
17. Tempered steel
18. Anti-vibration handle
19. Ergonomic design
20. Safety features (grip, guard, etc.)"
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Handle
2. Blade
3. Bevel
4. Edge
5. Shank
6. Tang
7. Heel
8. Beak
9. Blade angle
10. Weight
11. Material
12. Length
13. Width
14. Balance point
15. Gouge"
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Blade or cutting edge
2. Handle
3. Rivets or screws
4. Gouge or bevel
5. Moulding edge
6. Heel
7. Eye or socket
8. Shank
9. Kerf
10. Chip breaker
11. Shoulders
12. Pin or tang
13. Bolts or clamps
14. Masonry chisel features: 
    a. Cross section
    b. Laying edge
    c. Corner chisel
    d. Scratch awl
    e. Fret saw"
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","1. Blade or cutting edge
2. Handle (grip)
3. Tang (handle and blade connection)
4. Heel (back of the blade)
5. Bevel (angled edge of the blade)
6. Edge angle (blade angle)
7. Strike line (mark on the handle to guide strikes)
8. Muzzle (front of the blade)
9. Spatula (flat, broad edge for scraping)
10. Tang slot (hole for attaching a hammer or mallet)
11. Weight (varies depending on use and material)
12. Length (varies depending on use and material)
13. Material (metal, wood, plastic, etc.)
14. Temperature resistance (some materials are heat-resistant)
15. Ergonomic design (for comfort and reduced fatigue)
16. Anti-vibration technology (for reduced shock and vibration)
17. Insulation (protects the handle from heat and cold)"
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Elongated head
2. Hood that can be raised and lowered
3. Vertical pupils
4. Specialized heat-sensing pits
5. Venomous fangs
6. Semi-aquatic lifestyle
7. Camouflage pattern
8. Agile and flexible body
9. Powerful constriction ability
10. Solitary animal
11. Diurnal and nocturnal
12. Wide range of species (over 60)
13. Found in various habitats worldwide
14. Average length: 3-6 feet
15. Weight: 3-100 pounds
16. Highly sensitive hearing and vision
17. Nocturnal vision
18. Sharp, pointed scales
19. Strong neck muscles
20. Active and carnivorous diet"
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Found in various habitats worldwide
2. Venomous fangs
3. Elongated head
4. Hood-like structure on the neck
5. Benign and aggressive species
6. Spectacular display of threat posturing
7. Coiled body shape
8. Forked tongue
9. Camouflage coloration
10. Diurnal and nocturnal behavior
11. Generally solitary animals
12. Prey on small mammals and birds
13. Highly adaptable species
14. Variable lifespan (average 10-20 years)
15. Approximately 30 species
16. Highly compressible body
17. Occurs in various climates and terrains
18. Strong neck muscles
19. Excellent climbing ability
20. Good swimmers"
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Venomous fangs
2. Elongated body
3. Hooded head
4. Vertical pupils
5. Agile movement
6. Camouflage skin pattern
7. Strong constricting muscles
8. No external ear openings
9. Powerful jaws
10. Variable size
11. No visible external ribs
12. Keen sense of smell
13. Active at night
14. Burrowing behavior
15. Highly adaptable"
Cobra,3,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","1. Elongated hood
2. Flattened head
3. Vertical pupils
4. Venomous fangs
5. Agility
6. Strong constrictor muscles
7. Camouflage coloration
8. Olfactory organs
9. Binocular vision
10. Double pupils
11. Heat-sensing pits
12. Nocturnal habits
13. Solitary animal
14. carnivorous diet
15. Burrowing behavior
16. Endurance
17. Adaptability
18. Sleek body"
Cobra,4,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Here's a list of features and properties of a cobra:

1. Venomous fangs
2. Hood-like skin flap
3. Elongated neck
4. Camouflage coloration
5. Slender build
6. Heat-sensing pits
7. Rear-fanged skull structure
8. Highly flexible body
9. Side-winding movement
10. Nocturnal behavior
11. Solitary animals
12. Large eyes
13. Adaptability to different environments
14. Agile and fast movement
15. Constrictors and venomous"
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","1. Long, pointed snout
2. Scaly skin
3. Powerful tail
4. Strong jaws
5. Sharp teeth
6. Webbed feet
7. Excellent eyesight
8. Very good hearing
9. Strong swimming abilities
10. Camouflage coloration
11. No external ear openings
12. Cold-blooded
13. Carnivorous
14. Large size
15. Strong claws
16. Armored scutes on back
17. Live in water and on land
18. Breathe with lungs and skin
19. Excellent night vision
20. Large, spiky scales on snout
21. No eyelids
22. Very strong bite force"
Crocodile,1,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Large size
- Scaly skin
- Webbed feet
- Strong jaws
- Powerful tail
- No external ear openings
- Poor eyesight
- Strong sense of smell
- Cold-blooded
- Omnivorous diet
- Aquatic environment
- Long lifespan
- Protective scales
- Carnivorous instincts
- Bony plates on snout
- Gaping jaws
- Armored body
- Can live in freshwater or saltwater"
Crocodile,2,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","1. Long, elongated body
2. Scaly skin
3. Strong tail
4. Webbed feet
5. Powerful jaws
6. Conical teeth
7. No external ear visible
8. Small eyes
9. Strong neck muscles
10. Cold-blooded
11. Carnivorous diet
12. Saltwater and freshwater habitats
13. Large nostrils
14. Strong sense of smell
15. Solitary or social behavior
16. Lay eggs
17. Long, powerful legs
18. Excellent swimmer
19. Strong bite force
20. Primitive brain structure"
Crocodile,3,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","1. Long, scaly skin
2. Powerful tail
3. Webbed feet
4. Strong jaws
5. Sharp teeth
6. Good eyesight
7. Cold-blooded
8. Carnivorous diet
9. Large eyes
10. No external ear openings
11. Wide, V-shaped snout
12. Strong, muscular body
13. Excellent swimmer
14. Generally solitary animal
15. Large size (ranging from 5 to 23 feet long)"
Crocodile,4,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Here's a list of features and properties of a Crocodile:

1. Long, scaly skin
2. Powerful tail
3. Webbed feet
4. Strong jaws
5. Steady and powerful legs
6. Very good eyesight
7. Long snout
8. Highly efficient respiratory system
9. Cold-blooded
10. Armored plates (scutes)
11. Strong, sharp teeth
12. No external ear
13. No external nose
14. Good swimmers
15. Venomous glands in the lower jaw
16. Extremely strong bite force
17. Large, bony plates on the back (scutes)
18. Strong neck muscles
19. Low metabolism
20. Large size"
Dinosaur,0,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","1. Scaly skin
2. Reptilian brain
3. Cold-blooded
4. Heterodont dentition
5. Oviparous
6. Herbivorous/ carnivorous/ omnivorous diet
7. Bipedal or quadrupedal locomotion
8. Scales/rhomboid skin patterns
9. External ear holes
10. Three claws on each hand/foot
11. Long neck or tail
12. Strong sense of smell
13. Large size
14. Armored plates or spikes
15. Strong sense of vision
16. Highly specialized sense organs"
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","1. Scaly skin
2. Bony skeleton
3. Heterodont dentition
4. Herbivorous or carnivorous diet
5. Large size
6. Powerful legs
7. Strong tail
8. Feathers (some species)
9. Wings (some species)
10. Cold-blooded metabolism
11. Reptilian scale patterns
12. Vertebrae column
13. Wishbones (furcula)
14. Three-toed limbs
15. Strong jaws
16. Sharp claws
17. Highly efficient respiratory system
18. Small brain-to-body mass ratio
19. Webbed feet (some species)
20. Horns or crests (some species)"
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Here is a list of features and properties of dinosaurs:

1. Scaly skin
2. Bony skeleton
3. Heterodont dentition
4. Herbivorous, carnivorous, or omnivorous diet
5. Large size
6. Long tail
7. Strong legs
8. Powerful limbs
9. Large head
10. Feathers (some species)
11. Sharp claws
12. Strong bite force
13. Large eyes
14. Poor eyesight (some species)
15. Highly developed senses (smell, hearing, vision)
16. Warm-blooded
17. Egg-laying
18. Cold-blooded (some species)
19. Social behavior (some species)
20. Solitary behavior (some species)"
