concept,rep,prompt,response
ant,0,"List the features and properties of a ant. Give a plain list, one property per line, no explanations.","1. Body shape
2. Six legs
3. Compound eyes
4. Antennae
5. Mandibles
6. Social structure
7. Colony organization
8. Communication system
9. Casting and labor division
10. Segmented body
11. Exoskeleton
12. Metamorphosis
13. Eusocial
14. Omnivorous diet
15. Highly organized nest
16. Reproductive caste
17. Worker caste
18. Soldier caste
19. Queen ant
20. Colony growth"
ant,1,"List the features and properties of a ant. Give a plain list, one property per line, no explanations.","1. Small size
2. Insect body structure
3. Segmented exoskeleton
4. Six legs
5. Compound eyes
6. Mandibles for eating
7. Eusocial behavior
8. Colony organization
9. Communication through chemical signals
10. Ability to lift objects several times their own body weight
11. Strong sense of smell
12. Ability to navigate using landmarks and pheromones
13. Elongated body shape
14. Single pair of antennae
15. Chitinous exoskeleton
16. Ability to work together for colony survival
17. Metamorphic life cycle
18. Feeding on sweet or sticky substances
19. Ability to secrete chemical signals
20. Strong sense of touch"
ant,2,"List the features and properties of a ant. Give a plain list, one property per line, no explanations.","1. Body segmented
2. Compound eyes
3. Three pairs of legs
4. Elbowed antennae
5. Mandibles
6. Metamorphic development
7. Social colonies
8. Solitary foragers
9. Body exoskeleton
10. Reproductive caste system
11. Polymorphic
12. Communicate through chemical signals
13. Walk on six legs
14. Able to climb
15. Herbivorous, carnivorous, omnivorous diets
16. Small to medium size
17. Variety of species
18. Highly organized colonies
19. Colonies have different roles
20. Can farm and store food"
anteater,0,"List the features and properties of a anteater. Give a plain list, one property per line, no explanations.","1. Long, pointed snout
2. Powerful claws
3. Strong front legs
4. Long, sticky tongue
5. No teeth in the front of the mouth
6. Specialized claws for digging
7. Poor eyesight
8. Strong sense of smell
9. Short hind legs
10. Long, thin tail
11. Thick, tough skin
12. Low body temperature regulation
13. No tail hair
14. Typically 2-4 feet long
15. Can weigh up to 14 pounds
16. Omnivorous diet
17. Solitary animal
18. Mainly nocturnal behavior
19. Found in Central and South America
20. Burrowing behavior"
anteater,1,"List the features and properties of a anteater. Give a plain list, one property per line, no explanations.","Here is the list of features and properties of an anteater:

1. Long, pointed snout
2. Powerful front legs
3. Long, sharp claws
4. Weak hind legs
5. Long, sticky tongue
6. Specialized tongue muscles
7. No teeth
8. Short, strong arms
9. Wide, flat head
10. Long, thin tail
11. Covered in fur
12. Small eyes
13. Strong sense of smell
14. Herbivorous diet
15. Solitary animal
16. Burrowing behavior
17. Nocturnal
18. North and South American origin
19. Variety of species
20. Average weight of 1-3 kg
21. Average length of 60-150 cm
22. Omnivorous young
23. 1-4 young per litter
24. 1-5 months gestation
25. High metabolism"
anteater,2,"List the features and properties of a anteater. Give a plain list, one property per line, no explanations.","- Long, pointed snout
- Specialized claws for digging
- Powerful front legs
- Sharp claws on hind feet for defense
- Tongue covered in sticky mucus
- Long, sticky tongue
- Good sense of smell
- Poor eyesight
- Strong sense of smell
- Solitary animals
- Burrowing behavior
- Herbivorous diet
- Low body temperature regulation
- Thick, water-repellent fur
- Ant and termite foraging behavior
- Nocturnal behavior
- Small, pointed ears
- Elongated body shape
- Weight range of 1-4 kg
- Height range of 30-100 cm
- Lifespan of 10-15 years in the wild
- Lifespan of 15-20 years in captivity
- Smooth, grayish-brown fur
- Claws for tearing open termite mounds
- No teeth in upper jaw"
anvil,0,"List the features and properties of a anvil. Give a plain list, one property per line, no explanations.","- Heaviness
- Durability
- Flat surface
- Steel construction
- Heat resistance
- Handle attachment
- Hardness
- Weight capacity
- Clamping mechanism
- Anvil face
- Ball peen end
- Rivet hole
- Safety handle
- Adjustable face
- Magnetic face
- Insulation
- Base plate
- Forging surface
- Hammering surface
- Edge maintenance
- Size options
- Material options
- Weight options
- Portability options
- Ease of use
- Versatility
- Storage options
- Maintenance options"
anvil,1,"List the features and properties of a anvil. Give a plain list, one property per line, no explanations.","1. Heavy metal construction
2. Flat or curved working surface
3. Handle or holding area
4. Weight typically ranges from 20-100 pounds
5. Used for shaping and forming metal
6. Can be made from cast iron, steel, or forged steel
7. Can have a hardening process for durability
8. Often has a base for stability
9. Used for various metalworking tasks
10. Can be handheld or stationary
11. May have a clamping or holding device
12. Surface can be smooth or textured
13. May be coated with a non-slip material
14. Requires regular maintenance to prevent rust
15. Can be used in various industries, including blacksmithing and metal fabrication."
anvil,2,"List the features and properties of a anvil. Give a plain list, one property per line, no explanations.","1. Long-lasting durability
2. High density
3. Heat-resistant
4. Heat-conductive
5. Heavy
6. Typically made of steel
7. Often used for shaping metal
8. Has a flat top and sides
9. Can have a handle or horn
10. May have a base for stability
11. Can be used for various tasks (blacksmithing, carpentry, etc.)
12. Often used in workshops and factories
13. May be used for smashing or breaking objects
14. Can withstand high temperatures
15. Requires regular maintenance
16. Can be hot or cold (depending on use)
17. Relatively large size
18. Can be shaped or customized
19. May have a coating or finish
20. Heavy-duty construction"
apple,0,"List the features and properties of a apple. Give a plain list, one property per line, no explanations.","1. Color
2. Shape
3. Size
4. Texture
5. Taste
6. Seeds
7. Skin
8. Core
9. Juice
10. Calories
11. Vitamin C content
12. Fiber content
13. Water content
14. pH level
15. Sweetness
16. Tartness
17. Crunchiness
18. Freshness
19. Shelf life
20. Varieties"
apple,1,"List the features and properties of a apple. Give a plain list, one property per line, no explanations.","1. Color
2. Shape
3. Size
4. Texture
5. Taste
6. Seeds
7. Core
8. Skin
9. Juiciness
10. Crunchiness
11. Edible
12. Nutritional value
13. Scent
14. Seasonality
15. Variety
16. Ripeness
17. Hardness
18. Density
19. Moisture content
20. Sugar content"
apple,2,"List the features and properties of a apple. Give a plain list, one property per line, no explanations.","- Color
- Shape
- Size
- Texture
- Taste
- Smell
- Seeds
- Core
- Skin
- Juiciness
- Sweetness
- Crispiness
- Variety
- Seasonality
- Calories
- Vitamins
- Minerals
- Fiber
- Antioxidants
- Sugar content
- Water content
- Edible skin
- Edible parts
- Shelf life"
artichoke,0,"List the features and properties of a artichoke. Give a plain list, one property per line, no explanations.","1. Edible flower buds
2. Thistle-like appearance
3. Woody stem
4. Prickly texture
5. Fleshy base
6. Choke or inedible center
7. Purple or green color
8. Perennial plant
9. Native to Mediterranean region
10. High in fiber
11. Rich in antioxidants
12. Low in calories
13. Good source of vitamins C and K
14. Good source of minerals
15. May be purple, green, or red in color
16. Has a taproot
17. Blooms in the spring
18. Can grow up to 3 feet tall
19. Has a sweet, nutty flavor
20. Belongs to the sunflower family"
artichoke,1,"List the features and properties of a artichoke. Give a plain list, one property per line, no explanations.","1. Edible leaves
2. Thistle-like appearance
3. Globe-shaped
4. Prickly exterior
5. Fleshy base
6. Inedible center (choke)
7. Bitter taste
8. Nutrient-rich
9. High in fiber
10. Good source of vitamins C and K
11. Rich in antioxidants
12. Serves as a natural diuretic
13. Low in calories
14. Has a delicate flavor when cooked
15. Can be steamed, boiled, or roasted
16. Harvested by hand
17. Grows in temperate climates
18. Grows in well-drained soil
19. Tends to be perennial
20. Belongs to the sunflower family (Asteraceae)"
artichoke,2,"List the features and properties of a artichoke. Give a plain list, one property per line, no explanations.","1. Edible flower
2. Thistle-like appearance
3. Small buds at the center
4. Protective outer leaves
5. Prickly exterior
6. Mild flavor
7. High in fiber
8. Good source of vitamins A and C
9. Low in calories
10. Native to the Mediterranean
11. Grows as a perennial
12. Large, green globular shape
13. Presence of inulin
14. Used in various cuisines
15. High in antioxidants
16. Supports digestive health
17. Rich in potassium
18. Available in various varieties
19. Can be steamed or boiled
20. Has a fleshy base
21. Mainly composed of water
22. Good source of folate
23. Supports heart health
24. High in magnesium
25. Has multiple health benefits"
bagel,0,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","1. Ring shape
2. Leavened dough
3. Crusty exterior
4. Soft interior
5. Holes (characteristic hole in the center)
6. Can be topped or filled with various ingredients
7. Traditionally made from yeast dough
8. Can be sweet or savory
9. Often served toasted or toasted and topped
10. Can be whole grain or refined flour
11. May be boiled before baking
12. Often served as a breakfast food
13. Highly versatile in terms of toppings and fillings
14. Often associated with Jewish cuisine
15. Can be stored at room temperature for a short period"
bagel,1,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","1. Ring shape
2. Leavened dough
3. Hand-rolled or machine-made
4. Yeast-based
5. Baked in an oven
6. Crispy crust
7. Soft interior
8. Various flavors
9. Often topped with seeds or seasonings
10. Can be toasted or untoasted
11. Made from wheat flour
12. May contain additives or preservatives
13. Can be whole wheat or all-purpose
14. Typically dense and chewy
15. May be served toasted or untoasted
16. Often served with cream cheese or butter
17. Can be sweet or savory
18. Has a distinctive hole in the center
19. May be frozen for later use
20. Can be served as a side or a snack"
bagel,2,"List the features and properties of a bagel. Give a plain list, one property per line, no explanations.","1. Ring shape
2. Hole in the center
3. Yeast-based dough
4. Boiled before baking
5. Crusty exterior
6. Soft interior
7. Typically made from wheat flour
8. Usually hand-rolled or machine-rolled
9. Can be topped with various ingredients (e.g. sesame seeds, poppy seeds, salt)
10. Often served toasted or untoasted
11. High in carbohydrates
12. Can be whole wheat or enriched with additional ingredients
13. May contain various flavors (e.g. garlic, cinnamon, raisins)
14. Often served for breakfast or as a snack
15. Traditionally baked in an oven"
banana,0,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","1. Color: Yellow
2. Shape: Curved
3. Size: Variable
4. Taste: Sweet
5. Texture: Soft
6. Skin: Thin, edible
7. Seeds: Small, inedible
8. Fiber content: High
9. Vitamins: Rich in C and B6
10. Minerals: Rich in Potassium
11. Calorie count: Approximately 105 per medium-sized banana
12. Growth habitat: Tropical regions
13. Stem: Short, thick
14. Leaves: Large, green, waxy
15. Ripening process: Ethylene gas production promotes ripening
16. Shelf life: 3-7 days at room temperature"
banana,1,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","1. Color
2. Shape
3. Size
4. Skin texture
5. Flavor
6. Nutritional value
7. Ripening process
8. Shelf life
9. Moisture content
10. Edible seeds
11. Fruit type (berry or not)
12. Growth habit
13. Seasonality
14. Temperature sensitivity
15. Harvest method
16. Varieties
17. Calories per serving
18. High water content
19. Good source of potassium
20. Prone to bruising"
banana,2,"List the features and properties of a banana. Give a plain list, one property per line, no explanations.","1. Long, curved shape
2. Yellow color
3. Soft, edible skin
4. Creamy white interior
5. Sweet taste
6. High in potassium
7. Good source of fiber
8. Typically 6-7 inches long
9. Weight: 80-120 grams
10. Contains several seeds
11. Grows on banana plants
12. Usually eaten raw
13. High in vitamin C
14. May have small brown spots
15. Can be eaten ripe or unripe
16. May have strings or fibers
17. Has a tropical origin
18. Often eaten as a snack
19. May be cooked or baked
20. Belongs to the Musaceae family"
banjo,0,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","1. Long neck
2. Round or oval body
3. Four strings
4. Metal or plastic frets
5. Open back or resonator back
6. Tuned to G major or open G tuning
7. Metal or wood strings
8. Pegs for tuning
9. Bridge for string support
10. Headstock for string attachment
11. Resonator cone for sound amplification
12. Fingerboard for playing
13. Strings stretched across the body
14. Metal or wooden rim for support
15. Various sizes (e.g., 4-string, 5-string, 6-string)"
banjo,1,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","1. Tunable strings
2. Resonator or open back body
3. Necks made of wood
4. Fretboard
5. Bridge
6. Tuning pegs
7. Headstock
8. Strings (typically 4 or 5)
9. Sound hole
10. Various pickup designs (optional)
11. Frame made of wood
12. Strings of various gauges
13. Fingerboard radius
14. Scale length"
banjo,2,"List the features and properties of a banjo. Give a plain list, one property per line, no explanations.","- Body shape
- Fretboard
- Bridge
- Tuning pegs
- Strings
- Resonator (optional)
- Drum (optional)
- Sound hole
- Neck width
- Scale length
- Number of strings
- Strings material
- Bridge type
- Headstock
- Tailpiece
- Action adjustment
- Intonation adjustment"
barrel,0,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","1. Cylindrical shape
2. Typically made of wood, metal, or plastic
3. Has a narrow top and bottom
4. Wide middle section
5. Usually closed with a lid or bung
6. Used for storage and transportation
7. Often used for liquids such as wine, oil, or chemicals
8. Can be made from various materials like oak, steel, or stainless steel
9. May be lined with materials like rubber or plastic
10. Can be sealed with a cork or screw cap
11. Used in various industries like winemaking, brewing, and manufacturing
12. Comes in different sizes
13. May have a handle or carrying spout
14. Used to store and transport large quantities
15. Has a defined volume or capacity
16. Can be a single barrel or a series of barrels connected together
17. May be used for aging or fermentation processes
18. Can be stacked or stored on a pallet."
barrel,1,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","1. Cylindrical shape
2. Typically made of wood, plastic, or metal
3. Has a flat bottom and a rounded top
4. Narrower at the top than at the bottom
5. Can have a lid or opening
6. Used for storage and transportation
7. Often has a handle or bung for easy carrying
8. Can be used for liquids, such as water or oil
9. Can be used for dry storage, such as grains or tools
10. Varies in size, from small to large
11. Can be used as a container for brewing or aging liquids
12. Often has markings or graduations for measuring liquids
13. Can be made of various materials, including oak, stainless steel, or plastic
14. May have a bung hole for inserting a plug or cork
15. Can be used for decoration or display
16. Has a capacity that varies from a few liters to hundreds of liters
17. Can be used for storing and serving food and beverages
18. Can be used for storing chemicals or other hazardous materials
19. Can be stacked or nested for storage
20. May have a tap or spigot for dispensing liquids"
barrel,2,"List the features and properties of a barrel. Give a plain list, one property per line, no explanations.","1. Cylindrical shape
2. Round or oval in cross-section
3. Open at both ends
4. Can be made from various materials (metal, wood, plastic, etc.)
5. Can vary in size and diameter
6. Can be lined with materials for preservation
7. Often used for storing liquids
8. Typically has a handle or carrying mechanism
9. Can be used as a container or vessel
10. May be made from large or small diameter
11. Often used in various industries (brewing, winemaking, etc.)
12. Can be used for transportation and storage
13. Can have a lid or top
14. May have a tap or spigot
15. Can be used for mixing or blending"
bat,0,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","1. Mammalian
2. Echolocation ability
3. Wings
4. Fur
5. No tail
6. Small eyes
7. Large ears
8. Teeth and jaws adapted for insectivory
9. Membrane between body and legs
10. Herbivorous, carnivorous, or omnivorous diet
11. No external ears
12. Clawed hands and feet
13. High metabolism
14. No external tail
15. Volant or gliding flight
16. Blows air through nose and mouth
17. Specialized nose and mouth
18. Monotreme or polytreme reproduction
19. Warm-blooded
20. No external skeleton"
bat,1,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","1. Mammal
2. Nocturnal
3. Flying ability
4. Ears
5. Wings
6. Fur
7. Large eyes
8. Sharp teeth
9. Agile
10. Strong wingspan
11. No tail
12. Chiroptera order
13. Warm-blooded
14. Echolocation
15. Social behavior
16. Omnivorous diet
17. Small body size
18. Lightweight skeleton
19. High metabolism
20. Hibernation ability"
bat,2,"List the features and properties of a bat. Give a plain list, one property per line, no explanations.","1. Large ears
2. Wings
3. Echolocation
4. Fur
5. Small eyes
6. No tail
7. Venom
8. Teeth
9. Can fly
10. Small brain
11. Social behavior
12. Omnivorous diet
13. Strong jaws
14. Sharp claws
15. Adaptability
16. No external ears
17. Flight speed
18. Navigation
19. High-pitched calls
20. Hibernation"
beaver,0,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","1. Large incisors
2. Flat, paddle-like tail
3. Webbed hind feet
4. Thick, waterproof fur
5. Stocky build
6. Herbivorous diet
7. Nocturnal
8. Semi-aquatic
9. Excellent swimming ability
10. Burrowing skills
11. Monogamous mating system
12. Large eyes
13. Strong sense of smell
14. Herbivorous plant material for food
15. Large, prominent front teeth
16. Social animals
17. Highly territorial
18. Ability to hold breath underwater
19. Excellent engineering skills
20. Can live up to 20 years in the wild"
beaver,1,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","1. Large incisors
2. Flat, paddle-like tail
3. Stocky body
4. Webbed hind feet
5. Dense fur
6. Semi-aquatic lifestyle
7. Herbivorous diet
8. Strong hind legs
9. Good eyesight
10. Good swimming ability
11. Large front teeth
12. ability to build dams and lodges
13. Loud, high-pitched calls
14. Viviparous reproduction
15. Herbivorous teeth
16. Water-repellent coat
17. Short, powerful limbs
18. Good sense of smell
19. Viviparous mammals
20. Large, prominent incisors in lower jaw"
beaver,2,"List the features and properties of a beaver. Give a plain list, one property per line, no explanations.","1. Large, flat tail
2. Webbed hind feet
3. Sensitive whiskers
4. Sharp teeth
5. Good eyesight
6. Strong teeth and jaw muscles for gnawing
7. Thick fur
8. Semiaquatic lifestyle
9. Herbivorous diet
10. Strong swimming abilities
11. Dam-building behavior
12. Monogamous mating habits
13. 20-24 inch long
14. 10-15 pounds weight
15. North American and Eurasian distribution
16. Highly social animals
17. Omnivorous young diet
18. Reproduce year-round
19. Excellent engineers
20. Can stay underwater for 15 minutes"
bed,0,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","1. Frame
2. Mattress
3. Sheets
4. Pillows
5. Headboard
6. Footboard
7. Sides
8. Legs
9. Backrest
10. Support
11. Comfort
12. Durability
13. Height
14. Width
15. Length
16. Material
17. Color
18. Design
19. Style
20. Size"
bed,1,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","1. Frame
2. Mattress
3. Headboard
4. Footboard
5. Slat support
6. Bed springs
7. Upholstery
8. Pillows
9. Sheets
10. Blankets
11. Comforter
12. Bedspread
13. Bed skirt
14. Drawers (optional)
15. Storage (optional)
16. Height adjustability
17. Material (varies by type: wood, metal, fabric, etc.)
18. Size (varies: twin, full, queen, king, etc.)
19. Firmness (varies by mattress type)
20. Breathability
21. Support (e.g. for back, neck, etc.)
22. Durability
23. Maintenance requirements
24. Style (varies by design)
25. Portability
26. Noise level
27. Allergy-friendliness
28. Adjustable firmness (some mattresses)
29. Cooling or heating features (some mattresses)
30. Smart features (some mattresses)"
bed,2,"List the features and properties of a bed. Give a plain list, one property per line, no explanations.","1. Mattress
2. Frame
3. Headboard
4. Footboard
5. Bedside tables
6. Drawers
7. Bed rails
8. Slats
9. Springs
10. Foam
11. Linens
12. Pillows
13. Comfortable height
14. Supportive base
15. Adjustable headrest
16. Storage space
17. Durability
18. Style
19. Color
20. Size"
beet,0,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","1. Edible roots
2. Deep red color
3. Sweet and earthy taste
4. High water content
5. Rich in vitamins A and C
6. High in fiber
7. Low in calories
8. Good source of potassium
9. Can be pickled
10. Used as a natural food coloring
11. Belongs to the Amaranthaceae family
12. Native to Europe and Western Asia
13. Has a crunchy texture
14. Can be roasted, boiled, or juiced
15. Has a sweet and slightly bitter taste
16. Rich in antioxidants
17. Good source of magnesium
18. Can be used as a natural remedy for lowering blood pressure
19. Belongs to the Beta genus
20. Has a long shelf life when stored properly."
beet,1,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","1. Root vegetable
2. Sweet flavor
3. Deep red color
4. High in fiber
5. Low in calories
6. Good source of potassium
7. Rich in antioxidants
8. Can be pickled
9. Used in salads
10. Has a natural dye
11. High in vitamins and minerals
12. Can be roasted
13. Can be juiced
14. Has a sweet and earthy taste
15. Grows underground
16. Belongs to the Amaranthaceae family
17. Can be eaten raw
18. Has a crunchy texture
19. High in manganese
20. Supports heart health"
beet,2,"List the features and properties of a beet. Give a plain list, one property per line, no explanations.","1. Roots
2. Edible leaves
3. Deep red or gold color
4. Sweet flavor
5. High in fiber
6. Good source of iron
7. May be pickled
8. Used in salads
9. High in antioxidants
10. Roots can be roasted
11. Can be used as a natural dye
12. Juicy texture
13. Can be used in juices
14. Tolerates cool to moderate temperatures
15. Low calorie count
16. Supports healthy digestion
17. High in potassium
18. Used in borscht soup
19. May be cooked as a side dish
20. May be used as a food coloring agent
21. Has natural anti-inflammatory properties
22. Has a distinct earthy flavor
23. Can be used in canning
24. Has a crunchy texture when raw
25. May be used in smoothies"
beetle,0,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","1. Body shape
2. Hard exoskeleton
3. Six legs
4. Compound eyes
5. Elbowed antennae
6. Metamorphic development
7. Various colors and patterns
8. Elongated thorax
9. Antennae on head
10. Widespread distribution
11. Herbivorous, carnivorous, or omnivorous diet
12. Jointed appendages
13. Segmented body
14. Strong mandibles
15. Varying sizes
16. Winged or wingless
17. Hairy or smooth body
18. Diverse species
19. Ability to roll into a ball for defense
20. Can be a pest or beneficial to the environment"
beetle,1,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","1. Elongated body shape
2. Hard exoskeleton
3. Six legs
4. Compound eyes
5. Antennae
6. Mandibles for chewing
7. Segmented body
8. Varied colors and patterns
9. Ability to fly
10. Herbivorous, carnivorous, or omnivorous diet
11. Wide range of sizes
12. Chitinous cuticle
13. Two pairs of wings
14. Many species exist
15. Highly diverse
16. Ability to secrete chemicals for defense
17. Burrowing or crawling locomotion
18. Moisture-resistant body
19. Ability to emit light
20. Complex nervous system"
beetle,2,"List the features and properties of a beetle. Give a plain list, one property per line, no explanations.","1. Elongated body shape
2. Hard exoskeleton
3. Six legs
4. Compound eyes
5. Antennae
6. Mandibles
7. Diverse coloration patterns
8. Winged (some species)
9. Flight capabilities (some species)
10. Adaptation to various environments
11. Herbivorous, carnivorous, or omnivorous diets
12. Varied sizes
13. Reproductive strategies (e.g., internal fertilization)
14. Lifespan ranges from a few days to several years
15. Social behavior (e.g., solitary, colony-based)
16. important ecological roles (e.g., decomposers, pollinators)
17. Protective mechanisms (e.g., camouflage, defense chemicals)
18. Ability to survive in different temperatures
19. Strong durability
20. Highly diverse group with over 400,000 known species"
bell,0,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","1. Shape
2. Material
3. Sound production
4. Frequency
5. Emission of sound waves
6. Musical application
7. Decorative possibilities
8. Portability
9. Durability
10. Weight
11. Clarity of sound
12. Tone quality
13. Volume
14. Resonance
15. Texture
16. Size
17. Shape of the mouth
18. Clapper or striker mechanism
19. Intricacy of design
20. Cultural significance"
bell,1,"List the features and properties of a bell. Give a plain list, one property per line, no explanations.","1. Shape
2. Material
3. Hollow
4. Metal
5. Resonating cavity
6. Clapper or clavichord
7. Ringer
8. Sound
9. Frequency
10. Volume
11. Diameter
12. Height
13. Weight
14. Handle
15. Ornamentation
16. Inscription
17. Durable
18. Portable
19. Used for signaling
20. Used for decoration"
