concept,rep,prompt,response
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Blindworms are a species of snake that live in the subterranean habitat. They have a blunt tail and a long body. They lack external ears, nostrils, and eyelids. They have a keen sense of smell. They are carnivorous. They have two lungs. They are oviparous. They have a long life span."
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- blind
- worm
- no legs
- no eyes
- has a tail
- has no bones
- has a mouth and teeth
- has a forked tongue
- has a vent
- has a cloaca
- has a notochord"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- A Blindworm has a long, serpentine body.
- The body is covered in scales. 
- The scales are usually dark in color.
- A Blindworm has a pair of stumpy legs.
- The legs are located near the head, just behind the head, and near the tail.
- A Blindworm has a venomous bite."
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","A Blindworm has no eyes, no ears, no nose, no mouth, no tail, no legs, no arms, no fingers, no scales, no feathers, no fur, no skin, no bones, no internal organs, no blood, and no brain."
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","1. Non-venomous
2. Squared off scales
3. Muscular
4. Bulky body
5. Sharp teeth
6. Can climb trees
7. Ambush predator"
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Boa constrictors are ovoviviparous.
- They have a triangle-shaped head.
- Their scales are keeled.
- Their skin can be tan, brown, or green.
- They have a heat-sensing pit organ.
- They have a muscular body.
- They have a vestigial pelvis.
- The record holder for an adult Boa constrictor was 10 feet 3 inches."
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Boa constrictor
- Non-venomous
- Captive-bred
- Nocturnal
- Carnivorous
- Boids
- No brille
- Viviparous
- Male
- Female
- Hatchlings"
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Bold, yellow, skin, pattern, scales, shiny, carnivorous, teeth, venomous, eyes, pupil, nocturnal, ambush, prey, warm-blooded, cold-blooded, sharp, forked tongue, forked tail, head, torso, muscled body, constrictor, native, predator, prey, solitary, live birth, viviparous, heat-sensing, pit organs, teeth, care"
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Large
- Nocturnal
- Carnivorous
- Constrictor
- Hiss
- Vary in color
- Live in forests"
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- dark skin
- long snout
- eyes on top of head
- rough scales
- webbed feet
- strong tail
- short legs
- sharp teeth
- moves slowly"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Snout is elongated
Both nostrils are on the upper surface of the snout
Eyes are located on top of the head
Tail is short
Dorsal scales are small
There are five toes on each foot
Skin is rough and granular
Skin is greenish to grayish in color
Teeth are sharp and angled"
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- the skin is rough and covered with bony plates
- the eyes have vertical, slit-shaped pupils
- the teeth are interlocked like a zipper
- the tail is short and powerful
- it has a short, broad snout
- the nostrils are located on top of its snout
- the nostrils have valves that close when it dives
- the eyes have a nictitating membrane
- its toes have webbing"
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Scales with keels
Three rows of scales on the back
Smooth scales on the belly 
Two rows of scales on the sides
Jaw full of teeth
Sharp teeth
Short, blunt snout
Large eyes
Broad, rounded snout tip
Color ranges from olive to dark brown
Pale underbelly
Variegated scales"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Sharp teeth
- Scaly skin
- Strong tail
- Short snout
- Carnivorous diet
- Fast runner"
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Green blood
Flattened body
Long tongue
Wide-set eyes"
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.",Chameleons have long tongues. Chameleons have sticky feet. Chameleons have eyes that move independently. Chameleons have a projectile tongue. Chameleons have a prehensile tail. Chameleons have a swaying gait.
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.",Chameleons have long tongues which can reach twice their body length. Their eyes can move independently. They can change color to match their surroundings. They have a loose skin layer which allows them to change their color.
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","A chameleon's tongue is as long as its body.
Chameleons can see in multiple directions at once.
Chameleons have a unique jaw structure that can move independently of each other.
Chameleons have a bone in their eyes that moves independently of their skull.
Chameleons have a rapid-fire shooting of sticky tongue muscles.
Chameleons have a feet-to-finger-like toe structure."
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Change colors
- Long tongue
- Agile and fast
- Eyes can move independently of each other
- Can climb trees
- Can retract its legs and tail
- Has a prehensile tail
- Can see in all directions
- Has a third eye on its head
- Flexible, toothless jaws
- Can grasp things with its feet"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Chisel
Sharp edge made of steel
Metal handle
Laser engraved with brand
Blunt edge
Wood handle
Painted handle"
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.",Chisels are commonly made of a high carbon steel. Chisels can have a wooden handle.
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Hardened steel blades
- Strong and sharp
- Fine control
- Durable
- Multiple cutting edges
- Wood handle
- Right or left-handed"
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","A chisel has a cutting edge, a handle, a blade, a ferrule, a tang, a grind, a bevel, and a shoulder."
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","A chisel is an edged tool with a flat, straight cutting edge at the end of a metal body. It is used to remove material by carving, by scraping, or by cutting wood, stone, or metal. The cutting edge is removable and replaceable. The body is typically made of steel, but may be made of plastic, fiberglass, or other materials."
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Cobras are venomous snakes.
There are over 290 species of cobras.
Cobras vary in size from 1 foot to 12 feet.
Cobras can live up to 20 years in captivity."
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Cobras are a large group of venomous snakes, which are all part of the family Elapidae.
Cobras have a pair of fangs which are used to inject venom into their prey.
Cobras have a hood, which is a modified ribcage and a muscle which comes out of the ribs.
Cobras have a barbed, hollow fang which is connected to a venom gland.
Cobras have an elliptical pupil, and their vision is better at night than during the day."
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","- Nocturnal
- Venomous
- Slender
- Shed skin
- Pit Viper
- Pit
- Vertical pupils
- Head size large
- Heat-sensing pits
- Can see in color
- High levels of agility
- Slender
- Fangs"
Cobra,3,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Cobras are a type of snake.
Cobras have a hood.
Cobras are venomous.
Cobras have vertical pupils."
Cobra,4,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","I'm sorry, I don't know what a Cobra is. Can you please explain further?"
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Crocodiles and alligators are similar in appearance, but alligators have a larger head.
- Crocodiles live in fresh water or salt water. 
- Crocodiles are carnivores. 
- Crocodiles have a powerful tail, used to help them swim.
- Crocodiles have tough, scaly skin. 
- Crocodiles can close their nostrils when underwater. 
- Crocodiles have good eyesight above water, but their eyesight is poor underwater.
- A crocodile's jaw can be up to five feet wide.
- Crocodiles can hold their breath underwater for up to 30 minutes."
Crocodile,1,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Lizard-like appearance
- Malodorous
- Sharp teeth
- Large nostrils
- Slender body
- Sensitive ears
- No external ears
- Vicious 
- Territorial
- Variable bellowing
- Nostrils on top of head
- Mottled skin
- Swims well
- Lives in swamps
- Carnivorous"
Crocodile,2,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Folds nostrils closed when under water
Blades on teeth
Eyes on top of head
Nostrils on top of head
Lays in mud
Skin sheds
Sharp teeth
Wide snout"
Crocodile,3,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- long tail
- powerful jaws
- sharp teeth
- rough skin
- large powerful limbs
- strong sense of smell
- four ocellus on head
- capable of holding breath for more than an hour
- can swim at up to 30 km/h"
Crocodile,4,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","1. Bite force
2. Bite pressure
3. Tenacious jaws
4. Bite resistance
5. Strong sense of smell
6. Strong sense of hearing
7. Good eyesight
8. Aquatic
9. Territorial"
Dinosaur,0,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","T-rex: teeth
Triceratops: frill
Stegosaurus: plates
Velociraptor: feathers
Ankylosaurus: clubbed tail"
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Dinosaurs are a group of animals that lived during the Mesozoic Era from about 252 to 66 million years ago. They were the dominant terrestrial vertebrates for over 160 million years, during which they occupied every ecological niche on land. They came in many shapes and sizes. Some were small, light, bipedal, and carnivorous. Others were large, heavy, quadrupedal, and herbivorous."
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Dinosaurs were a diverse group of animals.
Dinosaurs had skin and scales.
Dinosaurs were the largest animals to walk on land.
Dinosaurs have been extinct for 65 million years.
Dinosaurs lived on all continents.
Dinosaurs had a rigid ribcage."
Dinosaur,3,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","* Skeletons
* Breathing system
* Reproduction
* Circulatory system
* Muscular system
* Nervous system
* Skin and scales
* Digestive system
* Limbs"
Dinosaur,4,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","1. Dinosaur fossils found on Earth
2. Bipedal or Quadrupedal movement
3. Skin covered in scales or feathers
4. Dinosaur is a reptile
5. Dinosaur was a warm-blooded animal
6. Dinosaur had a single opening in the skull"
Gecko,0,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Geckos are usually brown and can change color to blend in with their surroundings, they have excellent eyesight, which is better than humans, they have strong jaw muscles, they can hold their heads still even while walking, they have no eyelids, they have sticky pads on their feet, they can fall from great heights and land on their feet, they can climb walls, they have lots of small teeth, they have a tail that they can lose and regrow, they have no external ears, they are carnivorous, they are found in warm climates, they have a life span of around 5 years, they are diurnal."
Gecko,1,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Large eyes for excellent vision
- No eyelids
- Large ears
- Long limbs
- No tail
- Can walk upright on its hind legs
- Sharp claws on its feet
- Broad, padded feet
- Can climb walls"
Gecko,2,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Geckos have a sticky toe pad that allows them to climb walls.
Geckos have vertical pupils.
Geckos have a prehensile tail they can use for balance."
Gecko,3,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Geckos have smooth, soft skin.
Geckos have no eyelids.
Geckos have excellent night vision.
Geckos have a sticky toe pad that helps them to cling to vertical and inverted surfaces.
Geckos can regenerate their tail if it is broken off."
Gecko,4,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Geckos have excellent eyesight and can see in the dark. They have a sticky, transparent membrane that covers their eyes, which they can pull down when necessary. Geckos have a transparent third eyelid or ""nictitating membrane"" that they can close for protection while still allowing them to see."
Grinding disk,0,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Grinding disk
- Uses abrasive material
- Contained in a metal or ceramic housing
- Rotates at speed of 2000 to 4000 RPM
- Adjusts speed with speed control lever
- Rotates in a clockwise direction
- Adjustable wheel dresser
- Holds abrasive material in place with a metal or ceramic wheel washer"
Grinding disk,1,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","1. Diameter
 2. Thickness
 3. Material
 4. Surface Texture
 5. Bore Diameter
 6. Bore Depth
 7. Mounting Style
 8. Cutting Speed
 9. Chip Size"
Grinding disk,2,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Resistivity
Poisson's ratio
Density
Drainage coefficient
Phase"
Grinding disk,3,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Friction
- Heat
- Pressure
- Corrosion"
Grinding disk,4,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","1. Metal Bond
2. Non-metal Bond
3. Coated abrasive
4. Un-coated abrasive
5. Resin Bond
6. Ceramic Bond"
Hammer,0,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Hammer: hammer, claw, claw hammer, claw-headed hammer, claw hammer, hammer claw, claw hammer, mallet, maul, hammer claw, claw hammer, hammer head, hammer head, hammerhead, hammerhead, hammer, hammer head, hammer claw, hammer claw, hammer."
Hammer,1,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Measuring 2-4 lbs.
- 20 inches long.
- 2-4 inches wide.
- 1 inch thick.
- Wooden handle.
- Metal head.
- Length of hammer handle is 15-20 inches.
- Used for driving in nails.
- Can be used for pulling nails.
- Surface is smooth.
- Can be right or left-handed."
Hammer,2,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","* hammering
* grip
* wooden or metal head
* weight
* length of the handle"
Hammer,3,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","- Grip
- Head
- Handle
- Hammer shank
- Hammer poll
- Hammer face"
Hammer,4,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Weight: 1-2 pounds
Size: 7-10 inches
Head: 1-1.25 inches
Handle: 12-18 inches
Material: Hardwood or steel
Durability: High
Style: Decorative
Price: $5-20"
Knife,0,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- sharp
- cutting
- blade
- single-edged
- double-edged
- fixed
- folding
- serrated
- blunt"
Knife,1,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- point
- handle
- blade
- cutting edge
- sharp edge
- base
- tang"
Knife,2,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Sharp edge
Hollow ground edge
Blade, usually steel
Handle, usually wood
Blade edge, typically has a 20 degree angle"
Knife,3,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","A knife is a handheld tool, usually with one or more sharp edges along one or more of its sides. Knives are usually sharp. Knives are usually made of steel."
Knife,4,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Sharp edge
Blade
Handle
Owning
Metal"
Lawn Mower,0,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Gasoline
- Oil
- Gas Cap
- Air Filter
- Sprocket
- Blade
- Exhaust
- Carburetor
- Carburetor Cover
- Pull Cord
- Wheels"
Lawn Mower,1,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- 4-wheel
- 2-stroke engine
- electric start
- Cable-controlled height adjustment
- 5.5 HP Briggs & Stratton Engine
- 19"" Mulching Deck
- EVA Anti-Skid Wheels
- 3-year limited warranty"
Lawn Mower,2,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine: Gasoline or electric
Cutting Height Adjustment: Variable
Handle: Rear or push
Size: Walk-Behind or Riding
Mulching: Yes or no
Bagging: Yes or no
Self-Propel: Yes or no
Wheels: Rear or Front"
Lawn Mower,3,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","- Engine size
- Engine type (gas or electric)
- wheel size
- self-propel option
- mulching
- bagging
- side discharge
- height adjustment
- cut width
- brand
- model"
Lawn Mower,4,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Self-propelled
Front-wheel drive
Electric start
Mulching
Twin blades
5-speed transmission
Wide-cut capability
8.5-hp 4-stroke engine
Cylinder displacement: 49.1 cu. in.
3.0 HP Electric
Reel type
2-cylinder engine
1.2 HP Electric"
Lizard,0,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","-Scaly skin
-Horned eyes
-Sharp teeth
-Sharp claws
-Long, sticky tongue"
Lizard,1,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Lizards are reptiles
- They have dry, scaly skin
- Lizards have ears that can't be seen; they are inside their heads
- Lizards have a third, transparent eye that can see in different directions at once
- Lizards are cold-blooded"
Lizard,2,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Lizards have a dry epidermis, they are ectothermic, they have movable eyelids, they have a tail that can shed when stressed, their ears and nose are holes, they have teeth and a jaw that can open super wide, they have four limbs, they have claws, and they have a tongue that is usually long and forked."
Lizard,3,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.",A lizard has a long body; a lizard has a tail; a lizard has four limbs; a lizard has scaly skin; a lizard has claws; a lizard has external ears; a lizard has slitted pupils; a lizard can use its tongue to smell.
Lizard,4,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Scaly skin, moist skin, sharp teeth, nails, long thin tail, sharp claws, sheds skin, lays eggs, cold blood, four limbs, can often detach tail, ears, good eyesight, nostrils"
Nail,0,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Smooth
- Hard
- Brittle
- Brittle
- Brittle"
Nail,1,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","A nail consists of a nail head, a nail shank, and a nail body."
Nail,2,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Keratin
- Hardness
- Porosity
- Striations"
Nail,3,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Keratin
- Phalanges
- Nail plate
- Nail body"
Nail,4,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","A nail has:

  - Shape
  - Size
  - Length
  - Smoothness
  - Flatness
  - Strength
  - Condition"
Oil can,0,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Can be used to store oil
- Can be used as a tool to beat a competitor
- Can be used to store oil
- Can be used to fuel a vehicle
- Can be used to store oil"
Oil can,1,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Oil Cans are usually made of steel, Stainless steel, plastic, or copper.
Oil cans usually have a spout, and a handle.
Oil cans usually have graduations, so you can see how much oil is in the can.
Oil cans usually have a neck, and a fill hole."
Oil can,2,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Heavy, robust, and durable
- Solid
- Made from steel
- Typically painted red or yellow
- Has a spout
- Has a handle"
Oil can,3,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- cylindrical
- made of steel
- has a handle
- has a spout
- designed for pouring liquid
- has a flat top
- has a base for stability
- has a capacity of 5 litres"
Oil can,4,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Oil can be stocked in a oil can.
Oil cans are cylindrical.
Oil cans are often made of metal.
Oil cans have a spout that can be opened and closed.
Oil cans are designed to hold oil."
Paint brush,0,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Sure!
* made of bristles
* made of wood
* made of metal
* made of plastic
* made of nylon
* made of synthetic hair
* made of natural hair"
Paint brush,1,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Here is the list you requested:

1. Durable
2. Waterproof
3. Suede
4. Ergonomic design
5. Washable
6. Soft bristles
7. Cool to the touch
8. Anti-slip
9. Comfortable grip
10. Fine tip"
Paint brush,2,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","- Made of bristles, hair, or synthetic materials
- Usually made of wood, bamboo, or plastic
- Can be made of natural hair, such as hog, badger, or squirrel
- Can be made of synthetic bristles, such as nylon or polyester
- Can have a ferrule to hold the bristles or bristles to the handle
- Can have a handle made of wood, plastic, metal, or other materials"
Paint brush,3,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","- easily held in hand
- highly versatile
- no need for training
- no need for a license
- very affordable"
Paint brush,4,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Aw, no problem! Here are some of the common features of paint brushes: 
•	They have bristles, which are the soft part of the brush, which are usually made from animal hair. 
•	The bristles are attached to a handle, which is the part you hold. 
•	The handle is often made from wood, but it may be made from other materials. 
•	Paint brushes can have a metal ferrule, which is the metal part that holds the bristles to the handle. 
•	Many paint brushes have a metal ferrule, but some have a plastic ferrule. 
•	The bristles on a paint brush are usually loose enough to be able to curve, so you can use the brush to form shapes, such as strokes on a canvas. 
•	A paint brush with bristles that are loose enough to curve will not have a perfectly straight line on the bristles. 
•	When you buy a paint brush, the bristles should all be pointing in the same direction."
Salamander,0,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","They have a long tail
They are carnivorous
They have small teeth"
Salamander,1,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","- Amphibian
- Respire through skin
- Freshwater, saltwater, terrestrial
- Aquatic larval stage
- Uniparental reproduction
- Viviparity"
Salamander,2,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Sure. Here is a list of features and properties of Salamanders:

1.  Lungs
2.  Vertebrates
3.  Atria and ventricles
4.  A closed circulatory system
5.  Cutaneous respiration
6.  Tails
7.  Limbs
8.  Paired, external gills
9.  Amphibious"
Salamander,3,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Unlike most amphibians, salamanders have tails in adulthood.
They are cold-blooded."
Salamander,4,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","1. Lizards
2. Blunt snouts
3. Small eyes
4. Long tongues
5. No ears
6. Slender bodies
7. Smooth scales
8. Four legs
9. Vocal sacs
10. Sharp claws"
Saw,0,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","No problem, here is a list of all the features and properties of a Saw. Some of them are obvious:
- Blade
- Handle
- Safety Guard
- Locks on the Blade
- Manuals"
Saw,1,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Cutting edge
Blade storage
Adjustable handle
Blade guard
Blade depth setting"
Saw,2,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","- sharp, usually metal teeth
- usually wooden handle
- sometimes metal handle
- may have safety guard
- may have ratchet mechanism
- may have hammer on back"
Saw,3,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","1. Adjustable cutting depth
2. Rotating head
3. Compact design
4. Durable materials
5. Ergonomic handle
6. Quick release clamps
7. Safety guard
8. Folding or retractable stand
9. Dust collection bag
10. Power cord storage"
Saw,4,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","A saw's features and properties are: 
- toothed blade
- adjustable blade
- adjustment knob
- locking mechanism
- handle
- safety guard
- curved or straight blade
- wood"
Screwdriver,0,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","- Can be manual or electric
- Has a handle
- Has a shaft
- Can be straight or Phillips
- Can have a rubber grip
- Can be in a set with other tools
- Can be used to drive screws
- Can be used as a pry bar
- Can be used to turn screws (obviously)
- Can be used to open stubborn jars
- Can be used as a makeshift knife"
Screwdriver,1,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.",A screwdriver is an implement with a handle and a tip that can be fitted into the head of a screw. The tip is usually made of steel and can be of several different types.
Screwdriver,2,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","1) Size: usually 1/2"" or 3/8"" in diameter.
2) Length: can be as short as 3 inches or as long as 18 inches.
3) Material: usually made of steel, brass, or plastic.
4) Point: has a sharp tip.
5) Handle: usually made of wood, plastic, or rubber.
6) Type: can be Phillips, flathead, or Pozidriv."
Screwdriver,3,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","* Adjustable
* Torque
* Slippage
* Thickness
* Speed"
Screwdriver,4,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","- standard length
- Philips head
- hex head
- screwdriver bit
- magnetic tip
- no magnet tip
- manual
- cordless"
Shovel,0,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","- Can cut through earth
- Can lift dirt
- Can scoop dirt
- Can scoop gravel
- Can scoop snow
- Can scoop sand"
Shovel,1,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- D Handle
- Sharpened Edge
- Tines
- Trough"
Shovel,2,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","- Steel blade
- Wooden handle
- Rivets
- Curved blade
- Tines
- Non-slip grip
- Adjustable length"
Shovel,3,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","- Metallic
- Wooden handle
- Can dig into soil or snow
- Can scoop up loose dirt or snow
- Can be used to move rocks
- Can be used to move debris"
Shovel,4,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","A shovel has a long, flat blade, a short handle, and a metal or wooden body."
Snake,0,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","A snake has a long, limbless body.
A snake has several rows of teeth.
A snake has a jaw that can stretch wide to swallow prey.
A snake has no external ears or eardrums."
Snake,1,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Snake - animal
snake - reptile
snake - vertebrate
snake - carnivore
snake - cold blooded
snake - scales
snake - non-venemous
snake - limbless"
