input,prompt,response
Boapython|LawnMower,logprob,1
Boapython|Nail,logprob,1
Boapython|Oilcan,logprob,1
Boapython|Paintbrush,logprob,1
Boapython|Saw,logprob,1
Boapython|Screwdriver,logprob,1
Boapython|Shovel,logprob,1
Boapython|Spanner,logprob,1
Boapython|Vacuum,logprob,1
Caiman|Alligator,logprob,7
Caiman|Blindworm,logprob,2
Caiman|Boapython,logprob,1
Caiman|Caiman,logprob,7
Caiman|Chameleon,logprob,1
Caiman|Cobra,logprob,1
Caiman|Crocodile,logprob,7
Caiman|Dinosaur,logprob,1
Caiman|Gecko,logprob,1
Caiman|Lizard,logprob,3
Caiman|Salamander,logprob,1
Caiman|Snake,logprob,3
Caiman|Toad,logprob,2
Caiman|Tortoise,logprob,1
Caiman|Turtle,logprob,1
Caiman|Anvil,logprob,2
Caiman|Axe,logprob,1
Caiman|Chisel,logprob,1
Caiman|Grindingdisk,logprob,1
Caiman|Hammer,logprob,1
Caiman|Knife,logprob,1
Caiman|LawnMower,logprob,1
Caiman|Nail,logprob,1
Caiman|Oilcan,logprob,1
Caiman|Paintbrush,logprob,1
Caiman|Saw,logprob,1
Caiman|Screwdriver,logprob,1
Caiman|Shovel,logprob,1
Caiman|Spanner,logprob,1
Caiman|Vacuum,logprob,2
Chameleon|Alligator,logprob,1
Chameleon|Blindworm,logprob,2
Chameleon|Boapython,logprob,1
Chameleon|Caiman,logprob,1
Chameleon|Chameleon,logprob,7
Chameleon|Cobra,logprob,1
Chameleon|Crocodile,logprob,1
Chameleon|Dinosaur,logprob,1
Chameleon|Gecko,logprob,5
Chameleon|Lizard,logprob,5
Chameleon|Salamander,logprob,3
Chameleon|Snake,logprob,5
Chameleon|Toad,logprob,3
Chameleon|Tortoise,logprob,1
Chameleon|Turtle,logprob,1
Chameleon|Anvil,logprob,2
Chameleon|Axe,logprob,1
Chameleon|Chisel,logprob,1
Chameleon|Grindingdisk,logprob,1
Chameleon|Hammer,logprob,1
Chameleon|Knife,logprob,1
Chameleon|LawnMower,logprob,1
Chameleon|Nail,logprob,2
Chameleon|Oilcan,logprob,2
Chameleon|Paintbrush,logprob,5
Chameleon|Saw,logprob,1
Chameleon|Screwdriver,logprob,2
Chameleon|Shovel,logprob,2
Chameleon|Spanner,logprob,5
Chameleon|Vacuum,logprob,1
Cobra|Alligator,logprob,5
Cobra|Blindworm,logprob,1
Cobra|Boapython,logprob,1
Cobra|Caiman,logprob,5
Cobra|Chameleon,logprob,5
Cobra|Cobra,logprob,7
Cobra|Crocodile,logprob,5
Cobra|Dinosaur,logprob,2
Cobra|Gecko,logprob,3
Cobra|Lizard,logprob,5
Cobra|Salamander,logprob,5
Cobra|Snake,logprob,7
Cobra|Toad,logprob,1
Cobra|Tortoise,logprob,1
Cobra|Turtle,logprob,1
Cobra|Anvil,logprob,1
Cobra|Axe,logprob,1
Cobra|Chisel,logprob,3
Cobra|Grindingdisk,logprob,1
Cobra|Hammer,logprob,1
Cobra|Knife,logprob,1
Cobra|LawnMower,logprob,1
Cobra|Nail,logprob,1
Cobra|Oilcan,logprob,1
Cobra|Paintbrush,logprob,5
Cobra|Saw,logprob,3
Cobra|Screwdriver,logprob,1
Cobra|Shovel,logprob,3
Cobra|Spanner,logprob,1
Cobra|Vacuum,logprob,2
Crocodile|Alligator,logprob,6
Crocodile|Blindworm,logprob,2
Crocodile|Boapython,logprob,1
Crocodile|Caiman,logprob,6
Crocodile|Chameleon,logprob,1
Crocodile|Cobra,logprob,1
Crocodile|Crocodile,logprob,7
Crocodile|Dinosaur,logprob,1
Crocodile|Gecko,logprob,1
Crocodile|Lizard,logprob,5
Crocodile|Salamander,logprob,2
Crocodile|Snake,logprob,5
Crocodile|Toad,logprob,2
Crocodile|Tortoise,logprob,1
Crocodile|Turtle,logprob,1
Crocodile|Anvil,logprob,2
Crocodile|Axe,logprob,1
Crocodile|Chisel,logprob,1
Crocodile|Grindingdisk,logprob,1
Crocodile|Hammer,logprob,1
Crocodile|Knife,logprob,1
Crocodile|LawnMower,logprob,1
Crocodile|Nail,logprob,1
Crocodile|Oilcan,logprob,1
Crocodile|Paintbrush,logprob,1
Crocodile|Saw,logprob,1
Crocodile|Screwdriver,logprob,2
Crocodile|Shovel,logprob,1
Crocodile|Spanner,logprob,1
Crocodile|Vacuum,logprob,1
Dinosaur|Alligator,logprob,5
Dinosaur|Blindworm,logprob,2
Dinosaur|Boapython,logprob,1
Dinosaur|Caiman,logprob,2
Dinosaur|Chameleon,logprob,2
Dinosaur|Cobra,logprob,2
Dinosaur|Crocodile,logprob,3
Dinosaur|Dinosaur,logprob,7
Dinosaur|Gecko,logprob,1
Dinosaur|Lizard,logprob,7
Dinosaur|Salamander,logprob,2
Dinosaur|Snake,logprob,1
Dinosaur|Toad,logprob,2
Dinosaur|Tortoise,logprob,1
Dinosaur|Turtle,logprob,1
Dinosaur|Anvil,logprob,2
Dinosaur|Axe,logprob,1
Dinosaur|Chisel,logprob,2
Dinosaur|Grindingdisk,logprob,1
Dinosaur|Hammer,logprob,1
Dinosaur|Knife,logprob,1
Dinosaur|LawnMower,logprob,1
Dinosaur|Nail,logprob,1
Dinosaur|Oilcan,logprob,1
Dinosaur|Paintbrush,logprob,1
Dinosaur|Saw,logprob,1
Dinosaur|Screwdriver,logprob,1
Dinosaur|Shovel,logprob,2
Dinosaur|Spanner,logprob,2
Dinosaur|Vacuum,logprob,2
Gecko|Alligator,logprob,1
Gecko|Blindworm,logprob,2
Gecko|Boapython,logprob,1
Gecko|Caiman,logprob,2
Gecko|Chameleon,logprob,5
Gecko|Cobra,logprob,1
Gecko|Crocodile,logprob,1
Gecko|Dinosaur,logprob,1
Gecko|Gecko,logprob,7
Gecko|Lizard,logprob,7
Gecko|Salamander,logprob,2
Gecko|Snake,logprob,1
Gecko|Toad,logprob,2
Gecko|Tortoise,logprob,1
Gecko|Turtle,logprob,1
Gecko|Anvil,logprob,2
Gecko|Axe,logprob,1
Gecko|Chisel,logprob,1
Gecko|Grindingdisk,logprob,1
Gecko|Hammer,logprob,1
Gecko|Knife,logprob,1
Gecko|LawnMower,logprob,1
Gecko|Nail,logprob,1
Gecko|Oilcan,logprob,1
Gecko|Paintbrush,logprob,1
Gecko|Saw,logprob,1
Gecko|Screwdriver,logprob,1
Gecko|Shovel,logprob,2
Gecko|Spanner,logprob,1
Gecko|Vacuum,logprob,2
Lizard|Alligator,logprob,1
Lizard|Blindworm,logprob,3
Lizard|Boapython,logprob,1
Lizard|Caiman,logprob,5
Lizard|Chameleon,logprob,5
Lizard|Cobra,logprob,1
Lizard|Crocodile,logprob,3
Lizard|Dinosaur,logprob,7
Lizard|Gecko,logprob,6
Lizard|Lizard,logprob,7
Lizard|Salamander,logprob,3
Lizard|Snake,logprob,5
Lizard|Toad,logprob,2
Lizard|Tortoise,logprob,1
Lizard|Turtle,logprob,1
Lizard|Anvil,logprob,1
Lizard|Axe,logprob,1
Lizard|Chisel,logprob,1
Lizard|Grindingdisk,logprob,2
Lizard|Hammer,logprob,1
Lizard|Knife,logprob,1
Lizard|LawnMower,logprob,1
Lizard|Nail,logprob,1
Lizard|Oilcan,logprob,2
Lizard|Paintbrush,logprob,2
Lizard|Saw,logprob,1
Lizard|Screwdriver,logprob,1
Lizard|Shovel,logprob,2
Lizard|Spanner,logprob,2
Lizard|Vacuum,logprob,1
Salamander|Alligator,logprob,2
Salamander|Blindworm,logprob,5
Salamander|Boapython,logprob,1
Salamander|Caiman,logprob,2
Salamander|Chameleon,logprob,2
Salamander|Cobra,logprob,2
Salamander|Crocodile,logprob,1
Salamander|Dinosaur,logprob,1
Salamander|Gecko,logprob,3
Salamander|Lizard,logprob,5
Salamander|Salamander,logprob,7
Salamander|Snake,logprob,3
Salamander|Toad,logprob,3
Salamander|Tortoise,logprob,1
Salamander|Turtle,logprob,3
Salamander|Anvil,logprob,2
Salamander|Axe,logprob,1
Salamander|Chisel,logprob,2
Salamander|Grindingdisk,logprob,2
Salamander|Hammer,logprob,2
Salamander|Knife,logprob,2
Salamander|LawnMower,logprob,1
Salamander|Nail,logprob,2
Salamander|Oilcan,logprob,2
Salamander|Paintbrush,logprob,1
Salamander|Saw,logprob,2
Salamander|Screwdriver,logprob,1
Salamander|Shovel,logprob,2
Salamander|Spanner,logprob,2
Salamander|Vacuum,logprob,1
Snake|Alligator,logprob,5
Snake|Blindworm,logprob,6
Snake|Boapython,logprob,1
Snake|Caiman,logprob,3
Snake|Chameleon,logprob,5
Snake|Cobra,logprob,7
Snake|Crocodile,logprob,5
Snake|Dinosaur,logprob,1
Snake|Gecko,logprob,3
Snake|Lizard,logprob,5
Snake|Salamander,logprob,3
Snake|Snake,logprob,7
Snake|Toad,logprob,3
Snake|Tortoise,logprob,3
Snake|Turtle,logprob,3
Snake|Anvil,logprob,2
Snake|Axe,logprob,1
Snake|Chisel,logprob,1
Snake|Grindingdisk,logprob,1
Snake|Hammer,logprob,1
Snake|Knife,logprob,3
Snake|LawnMower,logprob,1
Snake|Nail,logprob,1
Snake|Oilcan,logprob,1
Snake|Paintbrush,logprob,3
Snake|Saw,logprob,1
Snake|Screwdriver,logprob,1
Snake|Shovel,logprob,3
Snake|Spanner,logprob,2
Snake|Vacuum,logprob,2
Toad|Alligator,logprob,1
Toad|Blindworm,logprob,2
Toad|Boapython,logprob,1
Toad|Caiman,logprob,1
Toad|Chameleon,logprob,5
Toad|Cobra,logprob,1
Toad|Crocodile,logprob,1
Toad|Dinosaur,logprob,1
Toad|Gecko,logprob,5
Toad|Lizard,logprob,5
Toad|Salamander,logprob,5
Toad|Snake,logprob,1
Toad|Toad,logprob,7
Toad|Tortoise,logprob,5
Toad|Turtle,logprob,1
Toad|Anvil,logprob,1
Toad|Axe,logprob,1
Toad|Chisel,logprob,5
Toad|Grindingdisk,logprob,1
Toad|Hammer,logprob,1
Toad|Knife,logprob,1
Toad|LawnMower,logprob,1
Toad|Nail,logprob,1
Toad|Oilcan,logprob,1
Toad|Paintbrush,logprob,5
Toad|Saw,logprob,1
Toad|Screwdriver,logprob,1
Toad|Shovel,logprob,5
Toad|Spanner,logprob,1
Toad|Vacuum,logprob,1
Tortoise|Alligator,logprob,1
Tortoise|Blindworm,logprob,2
Tortoise|Boapython,logprob,1
Tortoise|Caiman,logprob,1
Tortoise|Chameleon,logprob,5
Tortoise|Cobra,logprob,1
Tortoise|Crocodile,logprob,1
Tortoise|Dinosaur,logprob,1
Tortoise|Gecko,logprob,1
Tortoise|Lizard,logprob,1
Tortoise|Salamander,logprob,2
Tortoise|Snake,logprob,1
Tortoise|Toad,logprob,3
Tortoise|Tortoise,logprob,7
Tortoise|Turtle,logprob,7
Tortoise|Anvil,logprob,1
Tortoise|Axe,logprob,1
Tortoise|Chisel,logprob,1
Tortoise|Grindingdisk,logprob,1
Tortoise|Hammer,logprob,1
Tortoise|Knife,logprob,1
Tortoise|LawnMower,logprob,1
Tortoise|Nail,logprob,1
Tortoise|Oilcan,logprob,1
Tortoise|Paintbrush,logprob,1
Tortoise|Saw,logprob,1
Tortoise|Screwdriver,logprob,2
Tortoise|Shovel,logprob,1
Tortoise|Spanner,logprob,1
Tortoise|Vacuum,logprob,1
Turtle|Alligator,logprob,5
Turtle|Blindworm,logprob,1
Turtle|Boapython,logprob,1
Turtle|Caiman,logprob,1
Turtle|Chameleon,logprob,2
Turtle|Cobra,logprob,2
Turtle|Crocodile,logprob,1
Turtle|Dinosaur,logprob,1
Turtle|Gecko,logprob,1
Turtle|Lizard,logprob,5
Turtle|Salamander,logprob,2
Turtle|Snake,logprob,5
Turtle|Toad,logprob,3
Turtle|Tortoise,logprob,7
Turtle|Turtle,logprob,7
Turtle|Anvil,logprob,1
Turtle|Axe,logprob,1
Turtle|Chisel,logprob,5
Turtle|Grindingdisk,logprob,1
Turtle|Hammer,logprob,1
Turtle|Knife,logprob,1
Turtle|LawnMower,logprob,1
Turtle|Nail,logprob,1
Turtle|Oilcan,logprob,1
Turtle|Paintbrush,logprob,5
Turtle|Saw,logprob,1
Turtle|Screwdriver,logprob,1
Turtle|Shovel,logprob,2
Turtle|Spanner,logprob,1
Turtle|Vacuum,logprob,1
Anvil|Alligator,logprob,1
Anvil|Blindworm,logprob,2
Anvil|Boapython,logprob,1
Anvil|Caiman,logprob,1
Anvil|Chameleon,logprob,5
Anvil|Cobra,logprob,1
Anvil|Crocodile,logprob,2
Anvil|Dinosaur,logprob,2
Anvil|Gecko,logprob,1
Anvil|Lizard,logprob,1
Anvil|Salamander,logprob,5
Anvil|Snake,logprob,1
Anvil|Toad,logprob,1
Anvil|Tortoise,logprob,1
Anvil|Turtle,logprob,1
Anvil|Anvil,logprob,7
Anvil|Axe,logprob,1
Anvil|Chisel,logprob,1
Anvil|Grindingdisk,logprob,1
Anvil|Hammer,logprob,5
Anvil|Knife,logprob,1
Anvil|LawnMower,logprob,1
Anvil|Nail,logprob,5
Anvil|Oilcan,logprob,1
Anvil|Paintbrush,logprob,5
Anvil|Saw,logprob,1
Anvil|Screwdriver,logprob,1
Anvil|Shovel,logprob,5
Anvil|Spanner,logprob,5
Anvil|Vacuum,logprob,1
Axe|Alligator,logprob,1
Axe|Blindworm,logprob,1
Axe|Boapython,logprob,1
Axe|Caiman,logprob,1
Axe|Chameleon,logprob,5
Axe|Cobra,logprob,5
Axe|Crocodile,logprob,1
Axe|Dinosaur,logprob,1
Axe|Gecko,logprob,7
Axe|Lizard,logprob,1
Axe|Salamander,logprob,1
Axe|Snake,logprob,1
Axe|Toad,logprob,1
Axe|Tortoise,logprob,1
Axe|Turtle,logprob,1
Axe|Anvil,logprob,1
Axe|Axe,logprob,1
Axe|Chisel,logprob,1
Axe|Grindingdisk,logprob,1
Axe|Hammer,logprob,1
Axe|Knife,logprob,1
Axe|LawnMower,logprob,1
Axe|Nail,logprob,1
Axe|Oilcan,logprob,1
Axe|Paintbrush,logprob,1
Axe|Saw,logprob,1
Axe|Screwdriver,logprob,1
Axe|Shovel,logprob,1
Axe|Spanner,logprob,1
Axe|Vacuum,logprob,1
Chisel|Alligator,logprob,2
Chisel|Blindworm,logprob,5
Chisel|Boapython,logprob,1
Chisel|Caiman,logprob,2
Chisel|Chameleon,logprob,2
Chisel|Cobra,logprob,5
Chisel|Crocodile,logprob,2
Chisel|Dinosaur,logprob,2
Chisel|Gecko,logprob,5
Chisel|Lizard,logprob,3
Chisel|Salamander,logprob,5
Chisel|Snake,logprob,3
Chisel|Toad,logprob,3
Chisel|Tortoise,logprob,5
Chisel|Turtle,logprob,5
Chisel|Anvil,logprob,5
Chisel|Axe,logprob,1
Chisel|Chisel,logprob,7
Chisel|Grindingdisk,logprob,5
Chisel|Hammer,logprob,1
Chisel|Knife,logprob,5
Chisel|LawnMower,logprob,5
Chisel|Nail,logprob,1
Chisel|Oilcan,logprob,5
Chisel|Paintbrush,logprob,5
Chisel|Saw,logprob,5
Chisel|Screwdriver,logprob,5
Chisel|Shovel,logprob,5
Chisel|Spanner,logprob,5
Chisel|Vacuum,logprob,2
Grindingdisk|Alligator,logprob,2
Grindingdisk|Blindworm,logprob,1
Grindingdisk|Boapython,logprob,1
Grindingdisk|Caiman,logprob,2
Grindingdisk|Chameleon,logprob,1
Grindingdisk|Cobra,logprob,1
Grindingdisk|Crocodile,logprob,2
Grindingdisk|Dinosaur,logprob,2
Grindingdisk|Gecko,logprob,1
Grindingdisk|Lizard,logprob,2
Grindingdisk|Salamander,logprob,2
Grindingdisk|Snake,logprob,1
Grindingdisk|Toad,logprob,2
Grindingdisk|Tortoise,logprob,2
Grindingdisk|Turtle,logprob,1
Grindingdisk|Anvil,logprob,1
Grindingdisk|Axe,logprob,3
Grindingdisk|Chisel,logprob,1
Grindingdisk|Grindingdisk,logprob,7
Grindingdisk|Hammer,logprob,1
Grindingdisk|Knife,logprob,1
Grindingdisk|LawnMower,logprob,1
Grindingdisk|Nail,logprob,1
Grindingdisk|Oilcan,logprob,3
Grindingdisk|Paintbrush,logprob,1
Grindingdisk|Saw,logprob,1
Grindingdisk|Screwdriver,logprob,2
Grindingdisk|Shovel,logprob,3
Grindingdisk|Spanner,logprob,1
Grindingdisk|Vacuum,logprob,1
Hammer|Alligator,logprob,5
Hammer|Blindworm,logprob,1
Hammer|Boapython,logprob,1
Hammer|Caiman,logprob,1
Hammer|Chameleon,logprob,2
Hammer|Cobra,logprob,3
Hammer|Crocodile,logprob,1
Hammer|Dinosaur,logprob,1
Hammer|Gecko,logprob,1
Hammer|Lizard,logprob,1
Hammer|Salamander,logprob,3
Hammer|Snake,logprob,1
Hammer|Toad,logprob,1
Hammer|Tortoise,logprob,1
Hammer|Turtle,logprob,1
Hammer|Anvil,logprob,1
Hammer|Axe,logprob,1
Hammer|Chisel,logprob,1
Hammer|Grindingdisk,logprob,1
Hammer|Hammer,logprob,1
Hammer|Knife,logprob,1
Hammer|LawnMower,logprob,1
Hammer|Nail,logprob,1
Hammer|Oilcan,logprob,1
Hammer|Paintbrush,logprob,3
Hammer|Saw,logprob,1
Hammer|Screwdriver,logprob,1
Hammer|Shovel,logprob,1
Hammer|Spanner,logprob,1
Hammer|Vacuum,logprob,2
Knife|Alligator,logprob,3
Knife|Blindworm,logprob,2
Knife|Boapython,logprob,1
Knife|Caiman,logprob,2
Knife|Chameleon,logprob,1
Knife|Cobra,logprob,3
Knife|Crocodile,logprob,3
Knife|Dinosaur,logprob,1
Knife|Gecko,logprob,1
Knife|Lizard,logprob,2
Knife|Salamander,logprob,3
Knife|Snake,logprob,3
Knife|Toad,logprob,1
Knife|Tortoise,logprob,1
Knife|Turtle,logprob,1
Knife|Anvil,logprob,1
Knife|Axe,logprob,5
Knife|Chisel,logprob,5
Knife|Grindingdisk,logprob,1
Knife|Hammer,logprob,1
Knife|Knife,logprob,7
Knife|LawnMower,logprob,1
Knife|Nail,logprob,7
Knife|Oilcan,logprob,1
Knife|Paintbrush,logprob,1
Knife|Saw,logprob,5
Knife|Screwdriver,logprob,5
Knife|Shovel,logprob,5
Knife|Spanner,logprob,2
Knife|Vacuum,logprob,1
LawnMower|Alligator,logprob,2
LawnMower|Blindworm,logprob,2
LawnMower|Boapython,logprob,1
LawnMower|Caiman,logprob,2
LawnMower|Chameleon,logprob,2
LawnMower|Cobra,logprob,1
LawnMower|Crocodile,logprob,2
LawnMower|Dinosaur,logprob,1
LawnMower|Gecko,logprob,1
LawnMower|Lizard,logprob,2
LawnMower|Salamander,logprob,2
LawnMower|Snake,logprob,2
LawnMower|Toad,logprob,2
LawnMower|Tortoise,logprob,1
LawnMower|Turtle,logprob,1
LawnMower|Anvil,logprob,1
LawnMower|Axe,logprob,5
LawnMower|Chisel,logprob,5
LawnMower|Grindingdisk,logprob,5
LawnMower|Hammer,logprob,1
LawnMower|Knife,logprob,1
LawnMower|LawnMower,logprob,7
LawnMower|Nail,logprob,1
LawnMower|Oilcan,logprob,2
LawnMower|Paintbrush,logprob,1
LawnMower|Saw,logprob,1
LawnMower|Screwdriver,logprob,3
LawnMower|Shovel,logprob,3
LawnMower|Spanner,logprob,2
LawnMower|Vacuum,logprob,1
Nail|Alligator,logprob,1
Nail|Blindworm,logprob,1
Nail|Boapython,logprob,1
Nail|Caiman,logprob,1
Nail|Chameleon,logprob,1
Nail|Cobra,logprob,3
Nail|Crocodile,logprob,1
Nail|Dinosaur,logprob,1
Nail|Gecko,logprob,1
Nail|Lizard,logprob,1
Nail|Salamander,logprob,2
Nail|Snake,logprob,1
Nail|Toad,logprob,2
Nail|Tortoise,logprob,1
Nail|Turtle,logprob,1
Nail|Anvil,logprob,1
Nail|Axe,logprob,1
Nail|Chisel,logprob,5
Nail|Grindingdisk,logprob,1
Nail|Hammer,logprob,1
Nail|Knife,logprob,1
Nail|LawnMower,logprob,1
Nail|Nail,logprob,1
Nail|Oilcan,logprob,1
Nail|Paintbrush,logprob,5
Nail|Saw,logprob,1
Nail|Screwdriver,logprob,5
Nail|Shovel,logprob,1
Nail|Spanner,logprob,1
Nail|Vacuum,logprob,1
Oilcan|Alligator,logprob,1
Oilcan|Blindworm,logprob,1
Oilcan|Boapython,logprob,1
Oilcan|Caiman,logprob,7
Oilcan|Chameleon,logprob,5
Oilcan|Cobra,logprob,1
Oilcan|Crocodile,logprob,1
Oilcan|Dinosaur,logprob,1
Oilcan|Gecko,logprob,5
Oilcan|Lizard,logprob,1
Oilcan|Salamander,logprob,5
Oilcan|Snake,logprob,1
Oilcan|Toad,logprob,1
Oilcan|Tortoise,logprob,1
Oilcan|Turtle,logprob,1
Oilcan|Anvil,logprob,1
Oilcan|Axe,logprob,1
Oilcan|Chisel,logprob,1
Oilcan|Grindingdisk,logprob,1
Oilcan|Hammer,logprob,1
Oilcan|Knife,logprob,1
Oilcan|LawnMower,logprob,5
Oilcan|Nail,logprob,1
Oilcan|Oilcan,logprob,7
Oilcan|Paintbrush,logprob,5
Oilcan|Saw,logprob,1
Oilcan|Screwdriver,logprob,1
Oilcan|Shovel,logprob,5
Oilcan|Spanner,logprob,1
Oilcan|Vacuum,logprob,1
Paintbrush|Alligator,logprob,1
Paintbrush|Blindworm,logprob,2
Paintbrush|Boapython,logprob,1
Paintbrush|Caiman,logprob,1
Paintbrush|Chameleon,logprob,5
Paintbrush|Cobra,logprob,5
Paintbrush|Crocodile,logprob,1
Paintbrush|Dinosaur,logprob,1
Paintbrush|Gecko,logprob,1
Paintbrush|Lizard,logprob,1
Paintbrush|Salamander,logprob,3
Paintbrush|Snake,logprob,1
Paintbrush|Toad,logprob,1
Paintbrush|Tortoise,logprob,1
Paintbrush|Turtle,logprob,5
Paintbrush|Anvil,logprob,1
Paintbrush|Axe,logprob,1
Paintbrush|Chisel,logprob,5
Paintbrush|Grindingdisk,logprob,1
Paintbrush|Hammer,logprob,1
Paintbrush|Knife,logprob,1
Paintbrush|LawnMower,logprob,1
Paintbrush|Nail,logprob,1
Paintbrush|Oilcan,logprob,6
Paintbrush|Paintbrush,logprob,7
Paintbrush|Saw,logprob,1
Paintbrush|Screwdriver,logprob,2
Paintbrush|Shovel,logprob,5
Paintbrush|Spanner,logprob,5
Paintbrush|Vacuum,logprob,1
Saw|Alligator,logprob,5
Saw|Blindworm,logprob,1
Saw|Boapython,logprob,1
Saw|Caiman,logprob,5
Saw|Chameleon,logprob,5
Saw|Cobra,logprob,5
Saw|Crocodile,logprob,3
Saw|Dinosaur,logprob,1
Saw|Gecko,logprob,5
Saw|Lizard,logprob,5
Saw|Salamander,logprob,5
Saw|Snake,logprob,5
Saw|Toad,logprob,3
Saw|Tortoise,logprob,1
Saw|Turtle,logprob,1
Saw|Anvil,logprob,5
Saw|Axe,logprob,5
Saw|Chisel,logprob,5
Saw|Grindingdisk,logprob,1
Saw|Hammer,logprob,5
Saw|Knife,logprob,5
Saw|LawnMower,logprob,1
Saw|Nail,logprob,5
Saw|Oilcan,logprob,1
Saw|Paintbrush,logprob,5
Saw|Saw,logprob,7
Saw|Screwdriver,logprob,3
Saw|Shovel,logprob,5
Saw|Spanner,logprob,5
Saw|Vacuum,logprob,2
Screwdriver|Alligator,logprob,2
Screwdriver|Blindworm,logprob,2
Screwdriver|Boapython,logprob,1
Screwdriver|Caiman,logprob,2
Screwdriver|Chameleon,logprob,2
Screwdriver|Cobra,logprob,2
Screwdriver|Crocodile,logprob,2
Screwdriver|Dinosaur,logprob,2
Screwdriver|Gecko,logprob,1
Screwdriver|Lizard,logprob,2
Screwdriver|Salamander,logprob,2
Screwdriver|Snake,logprob,2
Screwdriver|Toad,logprob,1
Screwdriver|Tortoise,logprob,1
Screwdriver|Turtle,logprob,1
Screwdriver|Anvil,logprob,1
Screwdriver|Axe,logprob,3
Screwdriver|Chisel,logprob,5
Screwdriver|Grindingdisk,logprob,1
Screwdriver|Hammer,logprob,5
Screwdriver|Knife,logprob,5
Screwdriver|LawnMower,logprob,2
Screwdriver|Nail,logprob,5
Screwdriver|Oilcan,logprob,5
Screwdriver|Paintbrush,logprob,3
Screwdriver|Saw,logprob,5
Screwdriver|Screwdriver,logprob,7
Screwdriver|Shovel,logprob,3
Screwdriver|Spanner,logprob,5
Screwdriver|Vacuum,logprob,2
Shovel|Alligator,logprob,2
Shovel|Blindworm,logprob,2
Shovel|Boapython,logprob,1
Shovel|Caiman,logprob,2
Shovel|Chameleon,logprob,2
Shovel|Cobra,logprob,2
Shovel|Crocodile,logprob,2
Shovel|Dinosaur,logprob,2
Shovel|Gecko,logprob,1
Shovel|Lizard,logprob,2
Shovel|Salamander,logprob,3
Shovel|Snake,logprob,2
Shovel|Toad,logprob,2
Shovel|Tortoise,logprob,1
Shovel|Turtle,logprob,3
Shovel|Anvil,logprob,1
Shovel|Axe,logprob,5
Shovel|Chisel,logprob,5
Shovel|Grindingdisk,logprob,5
Shovel|Hammer,logprob,5
Shovel|Knife,logprob,5
Shovel|LawnMower,logprob,5
Shovel|Nail,logprob,5
Shovel|Oilcan,logprob,2
Shovel|Paintbrush,logprob,3
Shovel|Saw,logprob,5
Shovel|Screwdriver,logprob,3
Shovel|Shovel,logprob,7
Shovel|Spanner,logprob,2
