concept,rep,prompt,response
Axe,2,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Handle
Blade
Edge
Weight
Length
Balance point
Material
Head
Shape
Purpose"
Axe,3,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Handle
Blade
Edge
Weight
Length
Head
Material
Shape
Balance
Sharpness
Grind
Bevel
Haft
Wood or synthetic
Attachment method
Use
Historical significance
Type (e.g., splitting, felling, throwing)"
Axe,4,"List the features and properties of a Axe. Give a plain list, one property per line, no explanations.","Blade
Handle
Sharp edge
Weight balance
Material composition
Head
Wooden or composite handle
Versatile tool
Serrated or smooth edge"
Blindworm,0,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Legless lizard
Small size
Oval-shaped head
Sharp teeth
Nocturnal
Dull coloration
Scales
Tiny eyes
Harmless to humans
Found in Europe and Asia"
Blindworm,1,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Legless
- Scaled reptile
- Burrows in the ground
- Nocturnal
- Slow moving
- Small eyes
- Viviparous (live birth)
- Carnivorous
- Found in Europe
- Can survive without food for months
- Long lifespan for reptiles
- Females larger than males
- Hibernates in winter"
Blindworm,2,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Nocturnal 
Legless lizard 
Bites when provoked 
Eats ants and termites 
Small eyes 
Long body 
Dull brown color 
Tail mimics head for defense 
Found in Europe and Asia 
Often mistaken for a snake 
Slow movement 
Skin with scales 
Lives under stones and logs"
Blindworm,3,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","Snout-vent length up to 26 cm
Lacks limbs
Has rudimentary eyes covered with skin
Lays eggs
Has smooth and shiny scales
Dorsal color can vary
Nostrils are visible
Forked tongue
Lives underground or under debris
Found in Europe and Asia
Predominantly insectivorous
Long and cylindrical body"
Blindworm,4,"List the features and properties of a Blindworm. Give a plain list, one property per line, no explanations.","- Legless reptile
- Also known as a slow worm
- No visible ears
- Scales with a shiny appearance
- Can regenerate lost tail
- Small eyes with movable eyelids
- Lives mostly underground
- Diurnal and sometimes nocturnal
- Carnivorous diet
- Average length 20-45 cm
- Found in Europe and Asia
- Can live up to 30 years
- Similar in appearance to a snake
- Males have distinct copulatory organs
- Give birth to live young
- Active mainly in warm weather"
Boa python,0,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Nonvenomous constrictor
- Native to South and Central America
- Can grow up to 13 feet
- Lifespan of up to 30 years
- Solitary and nocturnal
- Has heat-sensing pits on its face
- Skilled swimmer
- Preys on small mammals and birds
- Female lays 10-60 eggs
- Regulates body temperature by basking
- Can go months without eating
- Excellent climber
- Dark brown, tan, and black patterned skin
- Scales cover the entire body
- Strong muscular body used for constriction
- Can swallow prey whole

(Note: A specific average length can vary based on the subspecies and individual instances. The above properties and features provide a general overview of Boa constrictors.)"
Boa python,1,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Large size
Non-venomous
Constrictor
Solitary creature
Nocturnal
Broad head
Heat-sensing pits
Dorsal scales
Anal spurs
Ambush predator
Oviparous
Powerful muscles
Longevity
Variety of color patterns 
Strong immune system
Prehensile tail
Ectothermic"
Boa python,2,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Non-venomous
- Constrictor
- Can grow up to 13 feet
- Heavy-bodied
- Solitary
- Carnivorous
- Has heat sensing pits
- Long lifespan
- Patterned skin
- Good swimmers
- Lay eggs"
Boa python,3,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","Large size 
Nonvenomous 
Solitary creatures 
Constrictors 
Good swimmers 
Nocturnal 
Can go months without eating 
Have heat-sensing pits on their faces 
Oviparous 
Lay up to 50 eggs at a time 
Can live up to 30 years in captivity 
Natural camouflage 
Skin color varies 
Indigenous to South and Central America 
Prefer humid environments 
Powerful digestive systems 
Shed their skin as they grow"
Boa python,4,"List the features and properties of a Boa python. Give a plain list, one property per line, no explanations.","- Non-venomous
- Constrictor
- Large size
- Prehensile tail
- Solitary lifestyle
- Carnivorous
- Slow metabolism
- Heat sensing pits
- Shedding skin
- Long lifespan
- Variable coloration
- Excellent swimmers
- Nocturnal"
Caiman,0,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","Short snout
Dorsal armor
Oval shaped scales
Nostrils at tip of snout
Webbed hind feet
Powerful tail
Ambush predator
Aquatic lifestyle
Night vision
Telescoping eyes
Scaly skin"
Caiman,1,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Reptile
- Semi-aquatic
- Carnivorous
- Scaly skin
- Armored belly
- Tail for swimming
- Sharp teeth
- Cold-blooded
- Amphibious
- Nostrils at the tip of snout
- Webbed feet
- Camouflage coloration
- Four limbs
- Hinged jaw
- Oviparous
- Eyes on top of head"
Caiman,2,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Crocodilian
- Amphibious
- Scaly skin
- Webbed hind feet
- Powerful tail
- Sharp teeth
- Armored belly
- Lateral pressure receptors
- Nostrils at the tip of the snout
- Dorsal crest
- Osteoderms
- Tectonic plates on skull
- Ectothermic
- Viviparous or oviparous reproduction"
Caiman,3,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Reptile
- Semi-aquatic
- Scaly skin
- Webbed feet
- Tail for propulsion
- Sharp teeth
- Carnivorous
- Excellent night vision
- Armored belly plates
- Powerful jaws
- Cold-blooded
- Long lifespan
- Deciduous teeth in young
- Sexual dimorphism
- Males larger than females
- Found in warmer climates
- Oviparous
- Social behavior in some species"
Caiman,4,"List the features and properties of a Caiman. Give a plain list, one property per line, no explanations.","- Armored scales
- Shorter snout than alligators
- Omnivorous diet
- Generally smaller than alligators
- Webbed hind feet
- Nostrils, eyes, and ears positioned on top of the head
- Four short legs
- Dorsal scutes
- Tail armored with bony scutes
- Aquatic predator
- Mostly nocturnal
- Found in Central and South America
- Can exhibit parental care in some species
- Teeth visible even when mouth is closed
- Females build nests for eggs
- Possess a palatal valve to keep water out of the throat when submerged"
Chameleon,0,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage ability
- Prehensile tail
- Bulging eyes for 360° vision
- Long, sticky tongue for catching prey
- Rough skin texture
- Elongated and laterally compressed body
- Zootoxin in some species
- Slow movement
- Viviparous or oviparous reproduction
- Regenerative tail growth in some species
- Sharp claws for climbing
- Small size
- Omnivorous diet
- Bony protrusions on head in some species
- Color-changing skin in response to mood, temperature, and light"
Chameleon,1,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage
- Prehensile tail
- Bulging eyes
- Slow movement
- Small size
- Long sticky tongue
- Ability to regenerate lost tails
- Males have helmet-like casques
- Viviparous or oviparous
- Color vision
- Swiveling eyes
- Rough skin texture"
Chameleon,2,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","Ability to change color
Zygodactyl feet
Prehensile tail
Laterally flat body
Large eyes with 360 degree vision
Elongated tongue
Carnivorous diet
Poor hearing
Slow movement"
Chameleon,3,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Color changing skin
- Prehensile tail
- Bulging eyes with 360 degree vision
- Zygomatic arch
- Long sticky tongue
- Camouflage
- Slow movement
- Small size
- Serrated teeth
- Omnivorous diet"
Chameleon,4,"List the features and properties of a Chameleon. Give a plain list, one property per line, no explanations.","- Camouflage
- Prehensile tail
- Bulging eyes
- Tongue projection
- Zygodactyl feet
- Parrot-like beak
- Viviparous or oviparous
- Third eyelid
- Ability to change color
- Regenerative tail
- Small size
- Omnivorous diet
- Scales
- Slow movement
- Nocturnal
- Native to Africa
- Long lifespan for reptile"
Chisel,0,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Sharp edge
Flat blade 
Handle
Blunt end opposite edge
Versatile use 
Manual tool 
Hardened steel or similar material 
Varied sizes
Designed for cutting and carving 
Craftsmanship requirement for use 
Crafted with a tang or socket attachment for handle 
Can have various edge shapes (straight, curved, etc.)"
Chisel,1,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Sharp edge 
Blunt end 
Flat body 
Handheld 
Made from metal 
Versatile 
Wedge shape 
Used for carving 
Used for cutting 
Used for engraving 
Typically one-sided 
Can have wooden handle 
Durable 
Crafted for specific uses 
Come in various shapes and sizes"
Chisel,2,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Blade 
Handle 
Sharp edge 
Metal material 
Beveled edge 
Flat side 
Hardness 
Durability 
Wear resistance 
Versatility 
Rounded end"
Chisel,3,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","Blade
Bevel
Flat edge
Handle
Sharpened tip
Hardened steel
Chip breaker
Strike surface"
Chisel,4,"List the features and properties of a Chisel. Give a plain list, one property per line, no explanations.","- Sharp edge
- Flat body
- Hardened steel
- Handle or ferrule
- Beveled edge
- Versatile use
- Ergonomic design
- Lightweight
- Compact size
- Durable material
- Variety of sizes and shapes
- Customizable grip
- Endurance
- Crafted for precision
- Variety of materials for handles
- Designed for manual work
- Heat treated for strength
- Crafted for longevity"
Cobra,0,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous
Elapid snake
Hood display
Binocular vision
Heat sensing pits
Agile mover
Fast strike
Variable coloration
Sharp teeth
Scaly skin
Nocturnal habits
Oviparous (egg laying)"
Cobra,1,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous
Elapid
Coloration varies
Heat sensing pits
Able to expand neck into hood
Aggressive when provoked
Terrestrial
Diurnal and nocturnal depending on species
Predator of small mammals
Oviparous in some species
Ventral scales in single row
Sharp fangs"
Cobra,2,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous
Elapid
Heat sensing pits
Elongated front fangs
Broad, flattened head
Scales
Movable ribs to produce hiss
Variable coloration
Swift movement
Good swimmers
Predatory
Solitary except during mating
Hissing sound as warning
Egg layers
Sharp eyesight
Muscular body"
Cobra,3,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous
Elapid snake
Large fangs
Hood display
Heat sensing pits
Agile and fast
Nocturnal
Live in tropical climate
Oviparous
Predator of small mammals and reptiles
Diets include eggs and other snakes"
Cobra,4,"List the features and properties of a Cobra. Give a plain list, one property per line, no explanations.","Venomous
Nocturnal
Elapidae family 
Hooding behavior
Heat-sensing pit organs 
Elongated, hollow, fixed fangs 
Variable coloration 
Speedy and agile 
Skilled at climbing and swimming 
Oviparous (egg-laying) 
Predominantly carnivorous diet"
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Cold-blooded
- Armored skin
- Sharp teeth
- Powerful tail
- Excellent swimmer
- Four short, strong legs
- Long snout
- Lateral eyes
- Nostrils at the end of snout
- Ears and nostrils close underwater
- Serrated edges on teeth
- Thick scales
- Various species with varying sizes
- Strong bite force
- Camouflage
- Replaced teeth throughout life
- Diurnal and nocturnal behaviors
- Webbed hind feet
- Glands that excrete salt
- Extensive jaw muscles"
Crocodile,1,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Scaly skin
- Cold-blooded
- Powerful jaws
- Sharp teeth
- Streamlined body
- Strong tail
- Four short legs
- Rough, bumpy skin
- Excellent swimmer
- Webbed hind feet
- Eyes and nostrils on top of head
- Four-chambered heart"
Crocodile,2,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Cold-blooded
- Armored skin
- Forked tongue
- Ectothermic
- Excellent swimmers
- Powerful tail
- Sharp teeth
- Four short, strong legs
- Webbed hind feet
- Lateral compression of the tail
- Long, low-slung body
- External ears
- Vocalizations
- Retractable eyelids
- Binocular vision
- Strong jaw muscles
- Oviparous
- Four-chambered heart
- Pointed snout
- Nostrils at the tip of the snout"
Crocodile,3,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Reptile
- Cold-blooded
- Scaly skin
- Dorsal ridge
- Four short, splayed legs
- Long, powerful tail
- Strong jaws
- Sharp teeth
- Webbed hind feet
- Excellent swimmers
- Ectothermic
- Capable of short bursts of speed on land
- Has a four-chambered heart
- Oviparous
- Use seismic communication
- Binocular vision
- Protective armor
- Predatory carnivores
- Solitary hunters
- Long lifespan (up to 70+ years in some species)
- Vocalizations for communication"
Crocodile,4,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","- Cold-blooded
- Protective armored skin
- Powerful tail
- Elongated snout
- Sharp teeth
- Strong jaws
- Excellent swimmer
- Four short legs
- Nostrils, eyes, and ears are on top of the head
- Can hold breath underwater for long periods
- Scales on back are hard and bony
- Exceptional eyesight and sense of smell
- Live in wetland environments
- Possess a four-chambered heart
- Muscular and flexible body
- May grow up to 20 feet in length
- Nostrils can close underwater
- Possess valve to close ears and nostrils underwater
- Reproduce by laying eggs
- Long lifespan, up to 70 years in the wild
- Highly territorial"
Dinosaur,0,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Extinct
- Reptilian
- Lived on land
- Laid eggs
- Scaly skin
- Herbivores and carnivores
- Varying sizes
- Some had feathers
- Some had armored plates
- Roamed Earth millions of years ago
- Cold-blooded (most likely)
- Long tails
- Teeth specialized for diet
- Bipedal and quadrupedal
- Some with crests or horns
- Diverse family tree
- Sharp claws"
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Reptilian skin
Teeth
Eggs
Vertebrates
Four limbs
Tail
Scales
Cold-blooded
Diverse body shapes and sizes
Herbivorous or carnivorous
Skeletal structure with bones
Dinosaurs lived on land, not in water or air
Extinct group of reptiles
Various types of locomotion"
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Scales
Large size
Herbivore or carnivore
Reptilian
Extinct
Laid eggs
Cold blooded (likely)
Variety of body types
Had tails
Some had feathers"
Dinosaur,3,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Reptilian
Scaly skin
Predominantly herbivorous or carnivorous
Egglayers
Teeth (varieties based on diet)
Cold-blooded (most likely, but some debate exists)
Predominantly terrestrial
Diverse skeletal structures
Predominantly four-limbed
Diverse locomotion (bipedal or quadrupedal)
Diverse size range (from small to massive)
Some with feathers (birdlike)
Most with tails
Most with two eyes
Most with nostrils
Most with necks
Most with limbs ending in claws or hooves
Many with crests or horns"
Dinosaur,4,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Scaly skin
- Four limbs
- Usually possessing a long tail
- Mostly lived during the Mesozoic Era
- Laid eggs
- Various sizes from small to gigantic
- Some had feathers
- Herbivorous or carnivorous diets
- Some had horns or crests
- Bipedal or quadrupedal stance
- Some had hollow bones
- Teeth adapted for their diet
- Cold-blooded or warm-blooded debate
- Extinct except for birds
- Wide variety of skull shapes and sizes
- Possessed scales and occasionally quills
- Some had armor plating
- Dominated terrestrial ecosystems
- Some could fly or glide
- Possibility of complex social behaviors
- Used for inspiration in modern culture"
Gecko,0,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Nocturnal
- Adhesive pads on feet
- Able to detach tail
- Carnivorous
- Excellent climbers
- Regenerative capabilities
- Varied coloration
- Small size
- Have vertical pupils
- Lay eggs"
Gecko,1,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Nocturnal
Tough skin
Digital adhesion
Regeneration of lost tail
Variable coloration
Vertical pupils
Abundance of hair-like setae on feet
Omnivorous diet
Tubular lungs
Egg laying creatures
Small to medium size
Cold-blooded
Highly adaptable
Variable life spans"
Gecko,2,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Adhesive pads on feet 
Nocturnal 
Regenerative tail 
Variety of colors and patterns 
Ectothermic 
Omnivorous diet 
Toe pads for climbing 
Gestation period 1-2 months 
Shedding skin in one piece 
Camouflage abilities 
Large eyes for night vision 
Small body size 
Flexible spine 
Lifespan up to 20 years 
Predominantly solitary 
Vocalizations for communication"
Gecko,3,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Nocturnal
Adhesive toe pads for climbing
Scaly skin
Omnivorous diet
Tail autotomy
Small size
Camouflage
Variable number of digits
Pest control ability
Regenerative ability
Highly maneuverable
Quick movements"
Gecko,4,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Nocturnal
- Sticky feet
- Can detach tail
- Carnivorous
- Tail regeneration
- Varied colors
- Well-developed eyesight
- Excellent climbers
- Very small size
- Have vocal chords
- Lay eggs
- Metamorphosis
- Camouflage abilities
- Have a third eyelid
- Short lifespan
- Cold-blooded
- Mostly solitary
- Prehensile tails in some species"
Grinding disk,0,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive grains
Binder
Backing material
Hole in the center
Segmented or continuous surface
Coating for longevity
Grain size
Grain type
Hardness
Shape"
Grinding disk,1,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material 
Grit size 
Diameter 
Zirconia aluminum oxide 
Fiber reinforced 
Resin bond 
Metal bond 
Diamond grit 
Wear resistance 
Coolant holes 
Perforated 
Straight flutes 
Segmented 
Hook and loop backing 
Shank size 
Taper lock shank 
Balance 
Grinding surface 
Thickness 
Cutting speed 
Safety groove"
Grinding disk,2,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material 
Bonding material 
Diameter 
Thickness 
Hole size 
Grain size 
Type of abrasive 
Coating 
Firmness 
Cutting speed 
Precision 
Heat resistance 
Longevity 
Safety features 
Surface roughness 
Reusability 
Edge toughness 
Balanced construction"
Grinding disk,3,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive grain 
Adhesive bond 
Diameter 
Thickness 
Grit size 
Grain density 
Type of abrasive material 
Grinding surface shape 
Flange 
Hole size 
Material composition 
Coolant compatibility 
Heat resistance 
Hardness 
Tensile strength 
Edge sharpness 
RPM limits 
Safety bevel 
Balanced design 
Exposure to elements resilience 
Cutting action 
Edge retention 
Abrasive grain retention 
Color (for identification) 
Certifications (if any) 
Intended use (industrial or DIY)"
Grinding disk,4,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","* Abrasive grit
* Bonding material
* Diameter
* Thickness
* Grade
* Material composition
* Hole diameter
* Edge profile
* Mesh size
* Hardness
* Arbor hole
* Coating
* Radial runout tolerance
* Backing plate material
* Balance grade
* Cut orientation
* Manufacturer's specifications
* Certification markings
* Shelf life"
Hammer,0,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Mass
Handle length
Head shape
Material of handle
Material of head
Striking face properties
Weight balance
Durability
Grip texture
Handle flexibility
Head size"
Hammer,1,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head
Handle
Striking surface
Weight
Material
Length 
Balance point
Grip
Finish 
Type (claw, sledge, ball peen, etc.)
Impact force capability
Durability
Warranty status (if applicable)
Brand (if applicable)
Color"
Hammer,2,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Handle
Head
Striking face
Peen
Weight
Material (wood, metal, fiberglass)
Size
Shape
Type (claw, sledge, ball peen, etc.)
Function (striking, prying, driving nails, etc.)
Surface finish (smooth, textured, etc.)
Durability
Balance"
Hammer,3,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Handle
Head
Striking face
Peen
Material composition
Weight
Length
Grip
Balance
Strike area"
Hammer,4,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Handle
Head
Peen
Face
Weight
Material (wood, metal, fiberglass)
Grip
Strike surface
Dimension
Type (claw, sledge, ball peen, mallet, dead blow)
Balance
Finish"
Knife,0,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Edge 
Point 
Spine
Tang
Scales/Scales/Handle Material
Bevel
Grind 
Locking Mechanism (in some models)
Hilt
Length
Width
Weight
Finish
Material (blade and handle)
Blade shape
Opening Mechanism (if applicable)
Serrations (if present)
Bolsters"
Knife,1,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Sharp edge
Pointed tip
Handle 
Material: steel or other strong metal 
Blade length
Blade thickness
Blade shape 
Edge type: serrated or straight 
Material: wooden, plastic, or other handle material
Balance point
Grip texture
Blade finish: polished or textured
Weight
Durability
Ease of maintenance
Safety features: finger guard, etc.
Locking mechanism: for folding knives"
Knife,2,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Sharp edge
Pointed tip
Handle
Blade
Material variety (steel, ceramic, etc.)
Length variability
Weight variation
Blade thickness
Edge profile (serrated, straight, etc.)
Blade shape (drop point, clip point, tanto, etc.)
Durability
Ergonomic design
Grip texture
Weight distribution
Balanced or unbalanced
Locking mechanism (for folding knives)
Non-slippery handle when wet
Ease of sharpening
Legal considerations (length limits, carry laws)
Design aesthetics
Blade finish (satin, mirror, stonewash, etc.)
Maintenance requirements"
Knife,3,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Edge
Handle
Blade
Point
Spine
Tang
Guard
Scales
Butt
Grind
Material
Weight
Length
Balance
Locking mechanism (if applicable)
Finish
Bevel
Ergonomics
Finger choil
Pocket clip (if applicable)
Opening mechanism (if applicable)
Scale material
Finish type"
Knife,4,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Edge 
Point
Spine
Tang
Scales or Handle Material
Bevel 
Grind 
Locking Mechanism (if applicable)
Safety Features (if applicable)
Weight
Balanced or Handle Heavy
Length
Material of Blade
Material of Handle
Finish (if applicable)
Folding or Fixed (if applicable)
Brand Name
Style (e.g., Chef's Knife, Pocket Knife, etc.)
Blade Shape
Edge Geometry
Rivet location (if rivets are present)
Blade thickness
Blade hardness
Decorations (if any)"
Lawn Mower,0,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine type  
Cutting width  
Drive type  
Wheel size  
Mowing height adjustment  
Mulching capability  
Bagging capability  
Self-propelled  
Manual push  
Starting method  
Blade type  
Deck material  
Safety features  
Weight  
Fuel type  
Cord length (if applicable)  
Horsepower  
Noise level  
Blade brake clutch  
Ease of use  
Accessories included"
Lawn Mower,1,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine size 
Blade type 
Cutting width 
Drive type 
Wheel size 
Deck material 
Mulch or bagging option 
Starting mechanism 
Handle height adjustment 
Safety features 
Fuel type 
Noise level 
Weight 
Power source (electric, gas, battery) 
Cutting height adjustment 
Grass catcher 
Warranty 
Brand 
Price range 
Transmission type"
Lawn Mower,2,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine type
Blade type
Cutting width
Drive type
Self-propelled feature
Wheel size
Handle design
Height adjustment
Bagging system
Mulching system
Safety features
Power source (gas, electric, corded, cordless)
Noise level
Weight
Accessory compatibility
Brand
Price range
Motor horsepower
Fuel capacity
Cushioned seat (if applicable)
Grass bag capacity (if applicable)
Mower deck material"
Lawn Mower,3,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine type
Cutting width
Blade type
Drive system
Deck type
Wheel size
Handle type
Engine displacement
Reel or rotary
Corded or cordless
Gasoline or electric
Self-propelled or push
Bagging or mulching
Height adjustment
Safety features
Horsepower
Cylinder count
Fuel tank capacity
Starting method
Weight"
Lawn Mower,4,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Cutting blade 
Engine type (gasoline, electric, battery) 
Deck size 
Mowing width 
Drive system (self-propelled, push) 
Mulching capability 
Bagging capability 
Height adjustment 
Wheel size 
Weight 
Handling and maneuverability 
Safety guard 
Noise level 
Power output 
Starting mechanism 
Fuel tank capacity 
Battery life (if electric or battery powered) 
Cord length (if electric) 
Grass catch capacity (if bagging) 
Housing material 
Warranty 
Brand 
Accessories (optional)"
